timetable_id,stop_id,stop_sequence,stop_name,connected_routes
43,777807,7,Glen Cove & Glen Cove Elem School,"38/Jesse Bethel, 3/Glen Cove"
43,777800,8,Glen Cove & Bermuda,"38/Jesse Bethel, 3/Glen Cove"
43,777775,9,Fulton & Glen Cove,"38/Jesse Bethel, 3/Glen Cove"
43,777776,10,Fulton & Ladera,"38/Jesse Bethel, 3/Glen Cove"
43,777733,11,Coronel & Fulton,"38/Jesse Bethel, 3/Glen Cove"
43,777732,12,Coronel & Alhambra (Beverly Hills Elementary),"38/Jesse Bethel, 3/Glen Cove"
43,777672,13,Alhambra & Laurel,"38/Jesse Bethel, 3/Glen Cove"
43,777823,14,Laurel & Denton,"38/Jesse Bethel, 3/Glen Cove"
43,777824,15,Magazine & Gary,"38/Jesse Bethel, 3/Glen Cove"
43,777688,16,Benicia Rd & Cedar,"38/Jesse Bethel, 8/Benicia Rd"
43,777690,17,Benicia Rd & Maple,"38/Jesse Bethel, 8/Benicia Rd"
43,777689,18,Benicia Rd & Home Acres,"38/Jesse Bethel, 8/Benicia Rd"
43,777694,19,Benicia Rd & Taylor,"38/Jesse Bethel, 8/Benicia Rd"
43,777692,20,Benicia Rd & Rollingwood,"38/Jesse Bethel, 8/Benicia Rd"
43,777888,21,Rollingwood & Benicia,"38/Jesse Bethel, 8/Benicia Rd"
43,781644,22,Rollingwood Dr & Keats Dr,"38/Jesse Bethel, 8/Benicia Rd"
43,2382764,23,Rollingwood & Baywood,38/Jesse Bethel
43,777889,24,Rollingwood & Cottonwood,"38/Jesse Bethel, 8/Benicia Rd"
43,777892,25,Rollingwood & Springs,"38/Jesse Bethel, 8/Benicia Rd"
43,777970,26,Springs & Rollingwood,"38/Jesse Bethel, 7/Springs Rd, 8/Benicia Rd"
43,2320120,27,Columbus & Springs,"20/Columbus, 38/Jesse Bethel"
43,2320121,28,Columbus & Tennessee,"20/Columbus, 38/Jesse Bethel"
43,777725,29,Columbus & Ascot ,"20/Columbus, 38/Jesse Bethel, 7/Springs Rd, 8/Benicia Rd"
43,777681,30,Ascot & Sunrise,"20/Columbus, 38/Jesse Bethel, 7/Springs Rd"
43,781642,31,Ascot opp Wardlaw Park East,"20/Columbus, 38/Jesse Bethel, 7/Springs Rd"
43,777882,32,Redwood & Oakwood,"38/Jesse Bethel, 7/Springs Rd"
43,777877,33,Redwood & Foothill,"38/Jesse Bethel, 7/Springs Rd"
43,2382740,34,Redwood & Admiral Callaghan,"38/Jesse Bethel, 7/Springs Rd"
43,781643,35,Admiral Callaghan & Rotary Way,"20/Columbus, 38/Jesse Bethel, 7/Springs Rd"
43,777667,36,Admiral Callaghan & Vallejo Corners (Gateway Plaza; Target),"20/Columbus, 2/Northeast, 38/Jesse Bethel, 7/Springs Rd"
43,777865,37,Plaza & Admiral Callaghan (Gateway Plaza North),"20/Columbus, 38/Jesse Bethel, 7/Springs Rd"
43,777866,38,Plaza & Turner (Gateway Plaza; Costco),"20/Columbus, 38/Jesse Bethel, 7/Springs Rd"
