trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_146812_b_2645_tn_0,12:00:00,12:00:00,20256,2,,0,0,25690.0572696485,0,0,,
t_146812_b_2645_tn_0,12:15:00,12:15:00,20501,3,,2,3,47849.1072229567,0,0,,
t_146812_b_2645_tn_0,12:30:00,12:30:00,20504,4,,2,3,70641.3574180928,0,0,,
t_146812_b_2645_tn_0,12:32:00,12:32:00,20258,5,,0,0,72033.4476660982,0,0,,
t_146812_b_2645_tn_0,12:35:00,12:35:00,20506,6,,2,3,75315.2008241702,0,0,,
t_146812_b_2645_tn_0,12:45:00,12:45:00,20507,7,,2,3,89688.5748596642,0,0,,
t_146812_b_2645_tn_0,12:55:00,12:55:00,20260,8,,1,0,100403.52148458,0,0,,
t_146814_b_2645_tn_0,08:30:00,08:30:00,20255,1,,0,1,0,0,0,,
t_146814_b_2645_tn_0,08:45:00,08:45:00,20256,2,,0,0,25690.0572696485,0,0,,
t_146814_b_2645_tn_0,09:00:00,09:00:00,20501,3,,2,3,47849.1072229567,0,0,,
t_146814_b_2645_tn_0,09:15:00,09:15:00,20504,4,,2,3,70641.3574180928,0,0,,
t_146814_b_2645_tn_0,09:17:00,09:17:00,20258,5,,0,0,72033.4476660982,0,0,,
t_146814_b_2645_tn_0,09:20:00,09:20:00,20506,6,,2,3,75315.2008241702,0,0,,
t_146814_b_2645_tn_0,09:30:00,09:30:00,20507,7,,2,3,89688.5748596642,0,0,,
t_146814_b_2645_tn_0,09:40:00,09:40:00,20260,8,,1,0,100403.52148458,0,0,,
t_1470_b_78_tn_0,19:00:00,19:00:00,20274,1,,2,2,0,0,0,,
t_1470_b_78_tn_0,19:50:00,19:50:00,20271,2,,2,2,47547.8118819501,0,0,,
t_1470_b_78_tn_0,20:10:00,20:10:00,20270,3,,2,2,54038.2095121415,0,0,,
t_1470_b_78_tn_0,21:00:00,21:00:00,20269,4,,2,2,103459.90515063,0,0,,
t_1482_b_78_tn_0,14:30:00,14:30:00,20260,1,,0,1,0,0,0,,
t_1482_b_78_tn_0,14:45:00,14:45:00,20512,2,,0,0,21152.7662525818,0,0,,
t_1482_b_78_tn_0,15:00:00,15:00:00,20510,3,,2,3,38336.8260549264,0,0,,
t_1482_b_78_tn_0,15:30:00,15:30:00,20508,4,,1,0,54975.46556451,0,0,,
t_1486_b_78_tn_0,13:30:00,13:30:00,20269,1,,2,2,0,0,0,,
t_1486_b_78_tn_0,14:20:00,14:20:00,20270,2,,2,2,49934.6100667374,0,0,,
t_1486_b_78_tn_0,14:40:00,14:40:00,20271,3,,2,2,56408.316914179,0,0,,
t_1486_b_78_tn_0,15:30:00,15:30:00,20273,4,,2,2,104144.98327458,0,0,,
t_195126_b_2397_tn_1,07:00:00,07:00:00,20329,1,The Village,0,0,0,1,0,,
t_195126_b_2397_tn_1,07:01:00,07:01:00,20374,2,The Village,0,0,1000.90671656081,1,0,,
t_195126_b_2397_tn_1,07:01:00,07:01:00,20376,3,The Village,0,0,1492.60803657579,1,0,,
t_195126_b_2397_tn_1,07:02:00,07:02:00,20330,4,The Village,0,0,2125.62794439348,1,0,,
t_195126_b_2397_tn_1,07:03:00,07:03:00,20331,5,The Village,0,0,2451.94784484206,1,0,,
t_195126_b_2397_tn_1,07:08:00,07:08:00,20334,6,The Village,0,0,2694.79391473095,1,0,,
t_195126_b_2397_tn_1,07:08:00,07:08:00,20335,7,The Village,0,0,2923.67696497891,1,0,,
t_195126_b_2397_tn_1,07:09:00,07:09:00,20336,8,The Village,0,0,3135.85019820481,1,0,,
t_195126_b_2397_tn_1,07:10:00,07:10:00,20354,9,The Village,0,0,3464.78912572689,1,0,,
t_195126_b_2397_tn_1,07:11:00,07:11:00,20355,10,The Village,0,0,3889.46622628366,1,0,,
t_195126_b_2397_tn_1,07:11:00,07:11:00,845130,11,The Village,0,0,4146.40782469447,1,0,,
t_195126_b_2397_tn_1,07:12:00,07:12:00,20338,12,The Village,0,0,4287.44943884624,1,0,,
t_195126_b_2397_tn_1,07:13:00,07:13:00,20339,13,The Village,0,0,4555.03057036707,1,0,,
t_195126_b_2397_tn_1,07:13:00,07:13:00,2421479,14,The Village,0,0,4826.22050201938,1,0,,
t_195126_b_2397_tn_1,07:14:00,07:14:00,20289,15,The Village,0,0,5007.79699477773,1,0,,
t_195126_b_2397_tn_1,07:15:00,07:15:00,20290,16,The Village,0,0,5184.50198808538,1,0,,
t_195126_b_2397_tn_1,07:15:00,07:15:00,20291,17,The Village,0,0,5416.72983810088,1,0,,
t_195126_b_2397_tn_1,07:15:00,07:15:00,20292,18,The Village,0,0,5661.02921204635,1,0,,
t_195126_b_2397_tn_1,07:16:00,07:16:00,20293,19,The Village,0,0,6079.25108,1,0,,
t_195126_b_2397_tn_10,16:00:00,16:00:00,20329,1,The Village,0,0,0,1,0,,
t_195126_b_2397_tn_10,16:01:00,16:01:00,20374,2,The Village,0,0,1000.90671656081,1,0,,
t_195126_b_2397_tn_10,16:01:00,16:01:00,20376,3,The Village,0,0,1492.60803657579,1,0,,
t_195126_b_2397_tn_10,16:02:00,16:02:00,20330,4,The Village,0,0,2125.62794439348,1,0,,
t_195126_b_2397_tn_10,16:03:00,16:03:00,20331,5,The Village,0,0,2451.94784484206,1,0,,
t_195126_b_2397_tn_10,16:08:00,16:08:00,20334,6,The Village,0,0,2694.79391473095,1,0,,
t_195126_b_2397_tn_10,16:08:00,16:08:00,20335,7,The Village,0,0,2923.67696497891,1,0,,
t_195126_b_2397_tn_10,16:09:00,16:09:00,20336,8,The Village,0,0,3135.85019820481,1,0,,
t_195126_b_2397_tn_10,16:10:00,16:10:00,20354,9,The Village,0,0,3464.78912572689,1,0,,
t_195126_b_2397_tn_10,16:11:00,16:11:00,20355,10,The Village,0,0,3889.46622628366,1,0,,
t_195126_b_2397_tn_10,16:11:00,16:11:00,845130,11,The Village,0,0,4146.40782469447,1,0,,
t_195126_b_2397_tn_10,16:12:00,16:12:00,20338,12,The Village,0,0,4287.44943884624,1,0,,
t_195126_b_2397_tn_10,16:13:00,16:13:00,20339,13,The Village,0,0,4555.03057036707,1,0,,
t_195126_b_2397_tn_10,16:13:00,16:13:00,2421479,14,The Village,0,0,4826.22050201938,1,0,,
t_195126_b_2397_tn_10,16:14:00,16:14:00,20289,15,The Village,0,0,5007.79699477773,1,0,,
t_195126_b_2397_tn_10,16:15:00,16:15:00,20290,16,The Village,0,0,5184.50198808538,1,0,,
t_195126_b_2397_tn_10,16:15:00,16:15:00,20291,17,The Village,0,0,5416.72983810088,1,0,,
t_195126_b_2397_tn_10,16:15:00,16:15:00,20292,18,The Village,0,0,5661.02921204635,1,0,,
t_195126_b_2397_tn_10,16:16:00,16:16:00,20293,19,The Village,0,0,6079.25108,1,0,,
t_195126_b_2397_tn_11,17:00:00,17:00:00,20329,1,The Village,0,0,0,1,0,,
t_195126_b_2397_tn_11,17:01:00,17:01:00,20374,2,The Village,0,0,1000.90671656081,1,0,,
t_195126_b_2397_tn_11,17:01:00,17:01:00,20376,3,The Village,0,0,1492.60803657579,1,0,,
t_195126_b_2397_tn_11,17:02:00,17:02:00,20330,4,The Village,0,0,2125.62794439348,1,0,,
t_195126_b_2397_tn_11,17:03:00,17:03:00,20331,5,The Village,0,0,2451.94784484206,1,0,,
t_195126_b_2397_tn_11,17:08:00,17:08:00,20334,6,The Village,0,0,2694.79391473095,1,0,,
t_195126_b_2397_tn_11,17:08:00,17:08:00,20335,7,The Village,0,0,2923.67696497891,1,0,,
t_195126_b_2397_tn_11,17:09:00,17:09:00,20336,8,The Village,0,0,3135.85019820481,1,0,,
t_195126_b_2397_tn_11,17:10:00,17:10:00,20354,9,The Village,0,0,3464.78912572689,1,0,,
t_195126_b_2397_tn_11,17:11:00,17:11:00,20355,10,The Village,0,0,3889.46622628366,1,0,,
t_195126_b_2397_tn_11,17:11:00,17:11:00,845130,11,The Village,0,0,4146.40782469447,1,0,,
t_195126_b_2397_tn_11,17:12:00,17:12:00,20338,12,The Village,0,0,4287.44943884624,1,0,,
t_195126_b_2397_tn_11,17:13:00,17:13:00,20339,13,The Village,0,0,4555.03057036707,1,0,,
t_195126_b_2397_tn_11,17:13:00,17:13:00,2421479,14,The Village,0,0,4826.22050201938,1,0,,
t_195126_b_2397_tn_11,17:14:00,17:14:00,20289,15,The Village,0,0,5007.79699477773,1,0,,
