trip_id,realtime_trip_id
9693209-124-D-Weekday-56,1311070
9693210-124-D-Weekday-56,1331047
9693211-124-D-Weekday-56,1331050
9693212-124-D-Weekday-56,1331035
9693213-124-D-Weekday-56,1331038
9693214-124-D-Weekday-56,1311049
9693215-124-D-Weekday-56,1311050
9693216-124-D-Weekday-56,1311059
9693217-124-D-Weekday-56,1311044
9693218-124-D-Weekday-56,1311053
9693219-124-D-Weekday-56,1311054
9693220-124-D-Weekday-56,1331021
9693221-124-D-Weekday-56,1331024
9693222-124-D-Weekday-56,1311046
9693223-124-D-Weekday-56,1311055
9693224-124-D-Weekday-56,1311051
9693225-124-D-Weekday-56,1311052
9693226-124-D-Weekday-56,1331023
9693227-124-D-Weekday-56,1331026
9693228-124-D-Weekday-56,1311057
9693229-124-D-Weekday-56,1331027
9693230-124-D-Weekday-56,1311010
9693231-124-D-Weekday-56,1311019
9693232-124-D-Weekday-56,1311020
9693233-124-D-Weekday-56,1311029
9693234-124-D-Weekday-56,1311030
9693235-124-D-Weekday-56,1311039
9693236-124-D-Weekday-56,1311040
9693237-124-D-Weekday-56,1311071
9693238-124-D-Weekday-56,1311013
9693239-124-D-Weekday-56,1311014
9693240-124-D-Weekday-56,1311023
9693241-124-D-Weekday-56,1311024
9693242-124-D-Weekday-56,1311033
9693243-124-D-Weekday-56,1311034
9693244-124-D-Weekday-56,1311043
9693245-124-D-Weekday-56,1331028
9693246-124-D-Weekday-56,1311008
9693247-124-D-Weekday-56,1311017
9693248-124-D-Weekday-56,1311018
9693249-124-D-Weekday-56,1311027
9693250-124-D-Weekday-56,1311028
9693251-124-D-Weekday-56,1311037
9693252-124-D-Weekday-56,1311038
9693253-124-D-Weekday-56,1331025
9693254-124-D-Weekday-56,1311006
9693255-124-D-Weekday-56,1311015
9693256-124-D-Weekday-56,1311016
9693257-124-D-Weekday-56,1311025
9693258-124-D-Weekday-56,1311026
9693259-124-D-Weekday-56,1311035
9693260-124-D-Weekday-56,1311036
9693261-124-D-Weekday-56,1311045
9693262-124-D-Weekday-56,1311085
9693263-124-D-Weekday-56,1311086
9693264-124-D-Weekday-56,1331003
9693265-124-D-Weekday-56,1331006
9693266-124-D-Weekday-56,1331005
9693267-124-D-Weekday-56,1331008
9693268-124-D-Weekday-56,1331007
9693269-124-D-Weekday-56,1331010
9693270-124-D-Weekday-56,1311011
9693271-124-D-Weekday-56,1311012
9693272-124-D-Weekday-56,1311021
9693273-124-D-Weekday-56,1311022
9693274-124-D-Weekday-56,1311031
9693275-124-D-Weekday-56,1311032
9693276-124-D-Weekday-56,1311041
9693277-124-D-Weekday-56,1311042
9693278-124-D-Weekday-56,1311061
9693279-124-D-Weekday-56,1311062
9693280-124-D-Weekday-56,1331037
9693281-124-D-Weekday-56,1331040
9693282-124-D-Weekday-56,1331049
9693283-124-D-Weekday-56,1331052
9693284-124-D-Weekday-56,1331014
9693285-124-D-Weekday-56,1331013
9693286-124-D-Weekday-56,1331016
9693287-124-D-Weekday-56,1331015
9693288-124-D-Weekday-56,1331018
9693289-124-D-Weekday-56,1331019
9693290-124-D-Weekday-56,1331022
9693291-124-D-Weekday-56,1331009
9693292-124-D-Weekday-56,1331012
9693293-124-D-Weekday-56,1331011
9693294-124-D-Weekday-56,1331017
9693295-124-D-Weekday-56,1331020
9693296-124-D-Weekday-56,1311047
9693297-124-D-Weekday-56,1311048
9693298-124-D-Weekday-56,1311072
9693299-124-D-Weekday-56,1311095
9693300-124-D-Weekday-56,1311096
9693301-124-D-Weekday-56,1311009
9693302-124-D-Weekday-56,1311004
9693303-124-D-Weekday-56,1311007
9693304-124-D-Weekday-56,1311005
9693305-124-D-Weekday-56,1331002
9693306-124-D-Weekday-56,1331001
9693307-124-D-Weekday-56,1331004
9693308-124-D-Weekday-56,1311001
9693309-124-D-Weekday-56,1311002
9693310-124-D-Weekday-56,1311003
9693311-124-D-Weekday-56-SDon-1110100,791009
9693312-124-D-Weekday-56-SDon-0001000,791003
9693313-124-D-Weekday-56-SDon,491002
9693314-124-D-Weekday-56-SDon-1101100,251004
9693317-124-D-Weekday-56-SDon,611008
9693318-124-D-Weekday-56-SDon-1101100,871005
9693319-124-D-Weekday-56-SDon-1110100,791015
9693320-124-D-Weekday-56-SDon-1110100,791007
9693321-124-D-Weekday-56,2801016
9693322-124-D-Weekday-56-SDon-0001000,791001
9693323-124-D-Weekday-56-SDon-0010000,541001
9693324-124-D-Weekday-56-SDon,721008
9693325-124-D-Weekday-56-SDon,281003
9693327-124-D-Weekday-56-SDon,611004
9693329-124-D-Weekday-56-SDon-1100100,831006
9693330-124-D-Weekday-56-SDon-0011000,831004
9693332-124-D-Weekday-56-SDon-0010000,871003
9693336-124-D-Weekday-56-SDon-0010000,251002
9693337-124-D-Weekday-56-SDon-1110100,791013
9693338-124-D-Weekday-56-SDon,721006
9693340-124-D-Weekday-56-SDon-0010000,871001
9693341-124-D-Weekday-56-SDon-0001000,721002
9693343-124-D-Weekday-56-SDon,611002
9693345-124-D-Weekday-56-SDon,611006
9693346-124-D-Weekday-56-SDon,351004
9693347-124-D-Weekday-56-SDon-1101100,541007
9693348-124-D-Weekday-56-SDon-0011000,821002
9693349-124-D-Weekday-56-SDon-1100100,831008
9693351-124-D-Weekday-56-SDon-0010000,611010
9693353-124-D-Weekday-56-SDon-0010000,783001
9693354-124-D-Weekday-56-SDon-1101100,781001
9693355-124-D-Weekday-56-SDon,781002
9693356-124-D-Weekday-56-SDon-0010000,601002
9693357-124-D-Weekday-56-SDon-0010000,681002
9693358-124-D-Weekday-56-SDon-0010000,681004
9693359-124-D-Weekday-56-SDon-0010000,671002
9693360-124-D-Weekday-56-SDon-0010000,681006
9693361-124-D-Weekday-56-SDon-0010000,601004
9693362-124-D-Weekday-56-SDon-0010000,671004
9693363-124-D-Weekday-56-SDon-0010000,671006
9693364-124-D-Weekday-56-SDon-0010000,671008
9693365-124-D-Weekday-56-SDon-1101100,601006
9693366-124-D-Weekday-56-SDon-1101100,671010
9693367-124-D-Weekday-56-SDon-1101100,681008
9693368-124-D-Weekday-56-SDon-1101100,671012
9693369-124-D-Weekday-56-SDon-1101100,681010
9693370-124-D-Weekday-56-SDon,601010
9693371-124-D-Weekday-56-SDon-1101100,681012
9693372-124-D-Weekday-56-SDon-1101100,671014
9693373-124-D-Weekday-56-SDon,571002
9693374-124-D-Weekday-56-SDon,561003
9693375-124-D-Weekday-56-SDon,591002
9693376-124-D-Weekday-56-SDon,591004
9693377-124-D-Weekday-56-SDon,601008
9693378-124-D-Weekday-56-SDon-0010000,611001
9693379-124-D-Weekday-56-SDon-0010000,611003
9693380-124-D-Weekday-56-SDon-1101100,611007
9693381-124-D-Weekday-56-SDon-1101100,611005
9693382-124-D-Weekday-56-SDon,951001
9693383-124-D-Weekday-56-SDon,611009
9693384-124-D-Weekday-56-SDon,621002
9693385-124-D-Weekday-56-SDon,621004
9693386-124-D-Weekday-56-SDon,461002
9693387-124-D-Weekday-56-SDon,491001
9693388-124-D-Weekday-56-SDon,881001
9693389-124-D-Weekday-56-SDon,821001
9693390-124-D-Weekday-56-SDon,671003
9693391-124-D-Weekday-56-SDon,831001
9693392-124-D-Weekday-56-SDon,831003
9693393-124-D-Weekday-56-SDon-0010000,531002
9693394-124-D-Weekday-56-SDon-0010000,531004
9693395-124-D-Weekday-56-SDon-0010000,551002
9693396-124-D-Weekday-56-SDon-0010000,581001
9693397-124-D-Weekday-56-SDon-0010000,531006
9693398-124-D-Weekday-56-SDon-0010000,581003
9693399-124-D-Weekday-56-SDon-1101100,531008
9693400-124-D-Weekday-56-SDon-1101100,531010
9693401-124-D-Weekday-56-SDon-1101100,551004
9693402-124-D-Weekday-56-SDon-1101100,581005
9693403-124-D-Weekday-56-SDon-1101100,581007
9693404-124-D-Weekday-56-SDon-0010000,541003
9693405-124-D-Weekday-56-SDon-0010000,541005
9693406-124-D-Weekday-56-SDon-1101100,541009
9693407-124-D-Weekday-56-SDon-1101100,541011
9693408-124-D-Weekday-56-SDon,461004
9693409-124-D-Weekday-56-SDon,281001
9693410-124-D-Weekday-56-SDon-1101100,811001
9693411-124-D-Weekday-56-SDon-1100100,811003
9693412-124-D-Weekday-56-SDon-0011000,811005
9693413-124-D-Weekday-56-SDon-0001000,731002
9693414-124-D-Weekday-56-SDon-0001000,731004
9693415-124-D-Weekday-56-SDon-1110100,731006
9693416-124-D-Weekday-56-SDon-1110100,731008
9693417-124-D-Weekday-56-SDon,351006
9693418-124-D-Weekday-56-SDon,531003
9693419-124-D-Weekday-56-SDon,391001
9693420-124-D-Weekday-56-SDon,371002
9693421-124-D-Weekday-56-SDon,681001
9693422-124-D-Weekday-56-SDon,681003
9693423-124-D-Weekday-56-SDon,621001
9693424-124-D-Weekday-56-SDon-0010000,621003
9693425-124-D-Weekday-56-SDon,841001
9693426-124-D-Weekday-56-SDon-0001000,881002
9693427-124-D-Weekday-56-SDon-1110100,881004
9693428-124-D-Weekday-56-SDon,351001
9693429-124-D-Weekday-56-SDon,351003
9693430-124-D-Weekday-56-SDon,351005
9693431-124-D-Weekday-56-SDon,791004
9693432-124-D-Weekday-56-SDon,791002
9693433-124-D-Weekday-56-SDon,791006
9693434-124-D-Weekday-56-SDon,731001
9693435-124-D-Weekday-56-SDon,351002
9693436-124-D-Weekday-56-SDon,391002
9693437-124-D-Weekday-56-SDon,541002
9693438-124-D-Weekday-56-SDon,371001
9693439-124-D-Weekday-56-SDon,681005
9693440-124-D-Weekday-56-SDon-1101100,861002
9693441-124-D-Weekday-56-SDon-1101100,861004
9693442-124-D-Weekday-56-SDon-0011000,861006
9693443-124-D-Weekday-56-SDon-0010000,851003
9693444-124-D-Weekday-56-SDon-0010000,851001
9693445-124-D-Weekday-56-SDon-1101100,851005
9693446-124-D-Weekday-56-SDon,851002
9693447-124-D-Weekday-56-SDon,251001
9693448-124-D-Weekday-56-SDon,601001
9693449-124-D-Weekday-56-SDon-1101100,601003
9693450-124-D-Weekday-56-SDon,671001
9693451-124-D-Weekday-56-SDon,601005
9693452-124-D-Weekday-56-SDon,671005
9693453-124-D-Weekday-56-SDon-1101100,601007
9693454-124-D-Weekday-56-SDon,601009
9693455-124-D-Weekday-56-SDon-0010000,601011
9693456-124-D-Weekday-56-SDon,811002
9693457-124-D-Weekday-56-SDon-1110100,591001
9693458-124-D-Weekday-56-SDon-1110100,591003
9693459-124-D-Weekday-56-SDon,721001
9693460-124-D-Weekday-56-SDon-0001000,804102
9693461-124-D-Weekday-56-SDon-1110100,801004
9693462-124-D-Weekday-56-SDon,531001
9693463-124-D-Weekday-56-SDon-0010000,281002
9693464-124-D-Weekday-56-SDon,281004
9693465-124-D-Weekday-56-SDon,281006
9693466-124-D-Weekday-56-SDon,551001
9693467-124-D-Weekday-56-SDon-1110100,561002
9693468-124-D-Weekday-56-SDon,581002
9693469-124-D-Weekday-56-SDon-1110100,571001
9693470-124-D-Weekday-56-SDon-0100000,461001
9693471-124-D-Weekday-56-SDon-0100000,461003
9693472-124-D-Weekday-56-SDon-0100000,461005
9693473-124-D-Weekday-56-SDon-1011100,461007
9693474-124-D-Weekday-56-SDon-1011100,461009
9693475-124-D-Weekday-56-SDon-1011100,461011
9693476-124-D-Weekday-56-SDon,951002
9693477-124-D-Weekday-56-SDon,861001
9693478-124-D-Weekday-56-SDon-0011000,831002
9693480-124-D-Weekday-56,2801032
9693481-124-D-Weekday-56,2801033
9693482-124-D-Weekday-56,2801029
9693483-124-D-Weekday-56,2801026
9693484-124-D-Weekday-56,2801023
9693485-124-D-Weekday-56,2801027
9693486-124-D-Weekday-56,2801021
9693487-124-D-Weekday-56,2801031
9693488-124-D-Weekday-56,2801030
9693489-124-D-Weekday-56,2801034
9693490-124-D-Weekday-56,2801024
9693491-124-D-Weekday-56,2801020
9693492-124-D-Weekday-56,2801022
9693493-124-D-Weekday-56,2801011
9693494-124-D-Weekday-56,2801010
9693495-124-D-Weekday-56,2801006
9693496-124-D-Weekday-56,2801025
9693497-124-D-Weekday-56,2801007
9693498-124-D-Weekday-56,2801028
9693499-124-D-Weekday-56,2801019
9693500-124-D-Weekday-56,2801018
9693501-124-D-Weekday-56,2801015
9693502-124-D-Weekday-56,2801014
9693503-124-D-Weekday-56,2801003
9693504-124-D-Weekday-56,2801002
9693505-124-D-Weekday-56,2801004
9693506-124-D-Weekday-56,2801017
9693507-124-D-Weekday-56,2801013
9693508-124-D-Weekday-56,2801008
9693509-124-D-Weekday-56,2801001
9693510-124-D-Weekday-56,2801012
9693511-124-D-Weekday-56,2801009
9693512-124-D-Weekday-56,2801005
9693513-124-D-Weekday-56-SDoff,1400028
9693514-124-D-Weekday-56-SDon,1411032
9693515-124-D-Weekday-56-SDon-0010000,1403028
9693516-124-D-Weekday-56-SDon-0010000,1403030
9693517-124-D-Weekday-56-SDoff,1400030
9693518-124-D-Weekday-56-SDon-0001000,1414028
9693519-124-D-Weekday-56-SDoff,1400005
9693520-124-D-Weekday-56-SDon,1401005
9693521-124-D-Weekday-56-SDoff,1400009
9693522-124-D-Weekday-56-SDon,1401009
9693523-124-D-Weekday-56-SDoff,1400021
9693524-124-D-Weekday-56-SDon-0001000,1404021
9693525-124-D-Weekday-56-SDon-1110100,1401021
9693526-124-D-Weekday-56-SDoff,1400023
9693527-124-D-Weekday-56-SDon-1110100,1401023
9693528-124-D-Weekday-56-SDon-0001000,1404023
9693529-124-D-Weekday-56-SDon,1301084
9693530-124-D-Weekday-56-SDoff,1300084
9693531-124-D-Weekday-56-SDon,1301013
9693532-124-D-Weekday-56-SDoff,1300013
9693533-124-D-Weekday-56-SDon,2501042
9693534-124-D-Weekday-56-SDon-0010000,2601022
9693535-124-D-Weekday-56-SDoff,2510008
9693536-124-D-Weekday-56-SDon,2511008
9693537-124-D-Weekday-56-SDoff,2560001
9693538-124-D-Weekday-56-SDon-1110100,2561001
9693539-124-D-Weekday-56-SDon-0010000,1413005
9693540-124-D-Weekday-56-SDon,1411007
9693541-124-D-Weekday-56-SDon,1411009
9693542-124-D-Weekday-56-SDon-0010000,2503041
9693543-124-D-Weekday-56-SDon-1101100,2501047
9693544-124-D-Weekday-56-SDon,2501003
9693545-124-D-Weekday-56-SDon,2501007
9693546-124-D-Weekday-56-SDon,2501009
9693547-124-D-Weekday-56-SDon,2501013
9693548-124-D-Weekday-56-SDon,2501017
9693549-124-D-Weekday-56-SDon-1110100,1411038
9693550-124-D-Weekday-56-SDon-0010000,1403020
9693551-124-D-Weekday-56-SDon-1101100,1401028
9693552-124-D-Weekday-56-SDon-0010000,1403024
9693553-124-D-Weekday-56-SDon-1101100,1401030
9693554-124-D-Weekday-56-SDoff,1400006
9693555-124-D-Weekday-56-SDon,1401006
9693556-124-D-Weekday-56-SDon,1201144
9693684-124-D-Weekday-56-SDon-0001000,594005
9693685-124-D-Weekday-56-SDon-0001000,594007
9693686-124-D-Weekday-56-SDon-0001000,564004
9694313-124-D-Weekday-56,2751012
9694892-124-D-Weekday-56-SDon-0001000,2564001
9694893-124-D-Weekday-56-SDon-0001000,571003
9694894-124-D-Weekday-56-SDon-1110100,2561003
9694895-124-D-Weekday-56-SDon-0001000,2564003
9730084-124-D-Weekday-56-SDon-1100100,4001018
9730085-124-D-Weekday-56-SDon-1100100,4001052
9730086-124-D-Weekday-56-SDon-0011000,841002
9730087-124-D-Weekday-56-SDon-1100100,721004
9730088-124-D-Weekday-56-SDon-1100100,841004
9730094-124-D-Weekday-56-SDoff,4001018
9730095-124-D-Weekday-56-SDoff,4001052
9730098-124-D-Weekday-56-SDon-0011000,4001018
9730099-124-D-Weekday-56-SDon-0011000,4001052
9730104-124-D-Weekday-56-SDon-0011000,721004
9547619-124-D-Saturday-51,1206002
9547620-124-D-Saturday-51,1206003
9547621-124-D-Saturday-51,1206008
9547622-124-D-Saturday-51,1206013
9547623-124-D-Saturday-51,1206020
9547624-124-D-Saturday-51,1206027
9547625-124-D-Saturday-51,1206034
9547626-124-D-Saturday-51,1206043
9547627-124-D-Saturday-51,1306026
9547628-124-D-Saturday-51,1306023
9547629-124-D-Saturday-51,1206001
9547630-124-D-Saturday-51,1306002
9547631-124-D-Saturday-51,1206009
9547632-124-D-Saturday-51,1306008
9547633-124-D-Saturday-51,1306005
9547634-124-D-Saturday-51,1206026
9547635-124-D-Saturday-51,1206033
9547636-124-D-Saturday-51,1206040
9547637-124-D-Saturday-51,1206049
9547638-124-D-Saturday-51,1306028
9547639-124-D-Saturday-51,1306025
9547640-124-D-Saturday-51,1206066
9547641-124-D-Saturday-51,1206077
9547642-124-D-Saturday-51,1306042
9547643-124-D-Saturday-51,1306039
9547644-124-D-Saturday-51,386009
9547645-124-D-Saturday-51,386002
9547646-124-D-Saturday-51,1206004
9547647-124-D-Saturday-51,1206007
9547648-124-D-Saturday-51,1206014
9547649-124-D-Saturday-51,1206021
9547650-124-D-Saturday-51,1206028
9547651-124-D-Saturday-51,1216009
9547652-124-D-Saturday-51,1216012
9547653-124-D-Saturday-51,1316003
9547654-124-D-Saturday-51,1316007
9547655-124-D-Saturday-51,1316001
9547656-124-D-Saturday-51,1316005
9547657-124-D-Saturday-51,1216001
9547658-124-D-Saturday-51,1216004
9547659-124-D-Saturday-51,1216005
9547660-124-D-Saturday-51,1216008
9547661-124-D-Saturday-51,1206039
9547662-124-D-Saturday-51,1306024
9547663-124-D-Saturday-51,1306021
9547664-124-D-Saturday-51,1216002
9547665-124-D-Saturday-51,1216003
9547666-124-D-Saturday-51,1216006
9547667-124-D-Saturday-51,1216007
9547668-124-D-Saturday-51,1216010
9547669-124-D-Saturday-51,1216013
9547670-124-D-Saturday-51,1216016
9547671-124-D-Saturday-51,1206073
9547672-124-D-Saturday-51,1206080
9547673-124-D-Saturday-51,1206091
9547674-124-D-Saturday-51,2806002
9547675-124-D-Saturday-51,2806001
9547676-124-D-Saturday-51,2806004
9547677-124-D-Saturday-51,2806003
9547678-124-D-Saturday-51,2806008
9547679-124-D-Saturday-51,2806007
9547680-124-D-Saturday-51,2806012
9547681-124-D-Saturday-51,2806011
9547682-124-D-Saturday-51,2816028
9547683-124-D-Saturday-51,2816029
9547684-124-D-Saturday-51,2816034
9547685-124-D-Saturday-51,2816035
9547686-124-D-Saturday-51,2816040
9547687-124-D-Saturday-51,2816041
9547688-124-D-Saturday-51,2816046
9547689-124-D-Saturday-51,2816047
9547690-124-D-Saturday-51,386004
9547691-124-D-Saturday-51,1206006
9547692-124-D-Saturday-51,1206011
9547693-124-D-Saturday-51,1206018
9547694-124-D-Saturday-51,1206025
9547695-124-D-Saturday-51,1306016
9547696-124-D-Saturday-51,1306013
9547697-124-D-Saturday-51,1206005
9547698-124-D-Saturday-51,1306006
9547699-124-D-Saturday-51,1306003
9547700-124-D-Saturday-51,1306012
9547701-124-D-Saturday-51,1306009
9547702-124-D-Saturday-51,1206035
9547703-124-D-Saturday-51,1206042
9547704-124-D-Saturday-51,1206051
9547705-124-D-Saturday-51,1206058
9547706-124-D-Saturday-51,1206069
9547707-124-D-Saturday-51,1206076
9547708-124-D-Saturday-51,1216021
9547709-124-D-Saturday-51,1216024
9547710-124-D-Saturday-51,1206099
9547711-124-D-Saturday-51,1206100
9547712-124-D-Saturday-51,2816002
9547713-124-D-Saturday-51,2816003
9547714-124-D-Saturday-51,2816008
9547715-124-D-Saturday-51,2816009
9547716-124-D-Saturday-51,2816014
9547717-124-D-Saturday-51,2816015
9547718-124-D-Saturday-51,2816020
9547719-124-D-Saturday-51,2816021
9547720-124-D-Saturday-51,2816026
9547721-124-D-Saturday-51,2816027
9547722-124-D-Saturday-51,2806018
9547723-124-D-Saturday-51,2806017
9547724-124-D-Saturday-51,2806022
9547725-124-D-Saturday-51,2806021
9547726-124-D-Saturday-51,1406002
9547727-124-D-Saturday-51,1406003
9547728-124-D-Saturday-51,1406006
9547729-124-D-Saturday-51,1306004
9547730-124-D-Saturday-51,1306001
9547731-124-D-Saturday-51,1306010
9547732-124-D-Saturday-51,1306007
9547733-124-D-Saturday-51,1226002
9547734-124-D-Saturday-51,1226003
9547735-124-D-Saturday-51,1226014
9547736-124-D-Saturday-51,1226015
9547737-124-D-Saturday-51,1226026
9547738-124-D-Saturday-51,1226027
9547739-124-D-Saturday-51,1226038
9547740-124-D-Saturday-51,1226039
9547741-124-D-Saturday-51,1406001
9547742-124-D-Saturday-51,1406004
9547743-124-D-Saturday-51,1406005
9547744-124-D-Saturday-51,1406008
9547745-124-D-Saturday-51,2816001
9547746-124-D-Saturday-51,2816006
9547747-124-D-Saturday-51,2816007
9547748-124-D-Saturday-51,2816012
9547749-124-D-Saturday-51,2816013
9547750-124-D-Saturday-51,2816018
9547751-124-D-Saturday-51,2816019
9547752-124-D-Saturday-51,2816024
9547753-124-D-Saturday-51,2816025
9547754-124-D-Saturday-51,2816030
9547755-124-D-Saturday-51,2816031
9547756-124-D-Saturday-51,2806020
9547757-124-D-Saturday-51,2806019
9547758-124-D-Saturday-51,2806024
9547759-124-D-Saturday-51,2806023
9547760-124-D-Saturday-51,1206010
9547761-124-D-Saturday-51,1206017
9547762-124-D-Saturday-51,1206024
9547763-124-D-Saturday-51,1206031
9547764-124-D-Saturday-51,1206038
9547765-124-D-Saturday-51,1206047
9547766-124-D-Saturday-51,1206054
9547767-124-D-Saturday-51,1206063
9547768-124-D-Saturday-51,1306036
9547769-124-D-Saturday-51,1306033
9547770-124-D-Saturday-51,1226001
9547771-124-D-Saturday-51,1226010
9547772-124-D-Saturday-51,1226011
9547773-124-D-Saturday-51,1226022
9547774-124-D-Saturday-51,1226023
9547775-124-D-Saturday-51,1226034
9547776-124-D-Saturday-51,1226035
9547777-124-D-Saturday-51,2816004
9547778-124-D-Saturday-51,2816005
9547779-124-D-Saturday-51,2816010
9547780-124-D-Saturday-51,2816011
9547781-124-D-Saturday-51,2816016
9547782-124-D-Saturday-51,2816017
9547783-124-D-Saturday-51,2816022
9547784-124-D-Saturday-51,2816023
9547785-124-D-Saturday-51,2806016
9547786-124-D-Saturday-51,2806015
9547787-124-D-Saturday-51,2816036
9547788-124-D-Saturday-51,2816037
9547789-124-D-Saturday-51,2816042
9547790-124-D-Saturday-51,2816043
9547791-124-D-Saturday-51,2616002
9547792-124-D-Saturday-51,2616001
9547793-124-D-Saturday-51,2616004
9547794-124-D-Saturday-51,2616003
9547795-124-D-Saturday-51,2616006
9547796-124-D-Saturday-51,2616005
9547797-124-D-Saturday-51,2616008
9547798-124-D-Saturday-51,2616007
9547799-124-D-Saturday-51,2616010
9547800-124-D-Saturday-51,2616009
9547801-124-D-Saturday-51,2616012
9547802-124-D-Saturday-51,2616011
9547803-124-D-Saturday-51,2616014
9547804-124-D-Saturday-51,2616013
9547805-124-D-Saturday-51,2616016
9547806-124-D-Saturday-51,2616015
9547807-124-D-Saturday-51,2616018
9547808-124-D-Saturday-51,2616017
9547809-124-D-Saturday-51,2616020
9547810-124-D-Saturday-51,2616019
9547811-124-D-Saturday-51,2616022
9547812-124-D-Saturday-51,2616021
9547813-124-D-Saturday-51,2616024
9547814-124-D-Saturday-51,1206012
9547815-124-D-Saturday-51,1206019
9547816-124-D-Saturday-51,1306014
9547817-124-D-Saturday-51,1306011
9547818-124-D-Saturday-51,1226004
9547819-124-D-Saturday-51,1226005
9547820-124-D-Saturday-51,1226016
9547821-124-D-Saturday-51,1226017
9547822-124-D-Saturday-51,1226028
9547823-124-D-Saturday-51,1226029
9547824-124-D-Saturday-51,1206015
9547825-124-D-Saturday-51,1206022
9547826-124-D-Saturday-51,1206029
9547827-124-D-Saturday-51,1306018
9547828-124-D-Saturday-51,1306015
9547829-124-D-Saturday-51,1206046
9547830-124-D-Saturday-51,1206055
9547831-124-D-Saturday-51,1206062
9547832-124-D-Saturday-51,1206071
9547833-124-D-Saturday-51,1206078
9547834-124-D-Saturday-51,1206087
9547835-124-D-Saturday-51,1206016
9547836-124-D-Saturday-51,1206023
9547837-124-D-Saturday-51,1206030
9547838-124-D-Saturday-51,1206037
9547839-124-D-Saturday-51,1306022
9547840-124-D-Saturday-51,1306019
9547841-124-D-Saturday-51,386006
9547842-124-D-Saturday-51,1336001
9547843-124-D-Saturday-51,1336003
9547844-124-D-Saturday-51,1336005
9547845-124-D-Saturday-51,1336009
9547846-124-D-Saturday-51,1336013
9547847-124-D-Saturday-51,1226006
9547848-124-D-Saturday-51,1226007
9547849-124-D-Saturday-51,1226018
9547850-124-D-Saturday-51,1226019
9547851-124-D-Saturday-51,1226030
9547852-124-D-Saturday-51,1226031
9547853-124-D-Saturday-51,1226042
9547854-124-D-Saturday-51,1226043
9547855-124-D-Saturday-51,1316009
9547856-124-D-Saturday-51,1316013
9547857-124-D-Saturday-51,386008
9547858-124-D-Saturday-51,1316011
9547859-124-D-Saturday-51,1316015
9547860-124-D-Saturday-51,1226008
9547861-124-D-Saturday-51,1226009
9547862-124-D-Saturday-51,1226020
9547863-124-D-Saturday-51,1226021
9547864-124-D-Saturday-51,1226032
9547865-124-D-Saturday-51,1226033
9547866-124-D-Saturday-51,2806006
9547867-124-D-Saturday-51,2806005
9547868-124-D-Saturday-51,2806010
9547869-124-D-Saturday-51,2806009
9547870-124-D-Saturday-51,2806014
9547871-124-D-Saturday-51,2806013
9547872-124-D-Saturday-51,2816032
9547873-124-D-Saturday-51,2816033
9547874-124-D-Saturday-51,2816038
9547875-124-D-Saturday-51,2816039
9547876-124-D-Saturday-51,2816044
9547877-124-D-Saturday-51,2816045
9547878-124-D-Saturday-51,1226012
9547879-124-D-Saturday-51,1226013
9547880-124-D-Saturday-51,1226024
9547881-124-D-Saturday-51,1226025
9547882-124-D-Saturday-51,1226036
9547883-124-D-Saturday-51,1226037
9547884-124-D-Saturday-51,1336007
9547885-124-D-Saturday-51,1336011
9547886-124-D-Saturday-51,1336015
9547887-124-D-Saturday-51,1336017
9547888-124-D-Saturday-51,1206032
9547889-124-D-Saturday-51,1206041
9547890-124-D-Saturday-51,1206048
9547891-124-D-Saturday-51,1206057
9547892-124-D-Saturday-51,1206064
9547893-124-D-Saturday-51,1206075
9547894-124-D-Saturday-51,1206082
9547895-124-D-Saturday-51,1206093
9547896-124-D-Saturday-51,1206096
9547897-124-D-Saturday-51,1206101
9547898-124-D-Saturday-51,1316017
9547899-124-D-Saturday-51,1316021
9547900-124-D-Saturday-51,1406007
9547901-124-D-Saturday-51,1406010
9547902-124-D-Saturday-51,1406011
9547903-124-D-Saturday-51,1406014
9547904-124-D-Saturday-51,1206036
9547905-124-D-Saturday-51,1216011
9547906-124-D-Saturday-51,1216014
9547907-124-D-Saturday-51,1206065
9547908-124-D-Saturday-51,1206072
9547909-124-D-Saturday-51,1206083
9547910-124-D-Saturday-51,1306046
9547911-124-D-Saturday-51,1306043
9547912-124-D-Saturday-51,1316019
9547913-124-D-Saturday-51,1316023
9547914-124-D-Saturday-51,1306020
9547915-124-D-Saturday-51,1306017
9547916-124-D-Saturday-51,1206050
9547917-124-D-Saturday-51,1206059
9547918-124-D-Saturday-51,1306034
9547919-124-D-Saturday-51,1306031
9547920-124-D-Saturday-51,1406009
9547921-124-D-Saturday-51,1406012
9547922-124-D-Saturday-51,1406013
9547923-124-D-Saturday-51,1406016
9547924-124-D-Saturday-51,1206045
9547925-124-D-Saturday-51,1206052
9547926-124-D-Saturday-51,1216015
9547927-124-D-Saturday-51,1216018
9547928-124-D-Saturday-51,1206081
9547929-124-D-Saturday-51,1306044
9547930-124-D-Saturday-51,1306041
9547931-124-D-Saturday-51,1206044
9547932-124-D-Saturday-51,1206053
9547933-124-D-Saturday-51,1206060
9547934-124-D-Saturday-51,1216017
9547935-124-D-Saturday-51,1216020
9547936-124-D-Saturday-51,1206089
9547937-124-D-Saturday-51,1206094
9547938-124-D-Saturday-51,1306047
9547939-124-D-Saturday-51,1206103
