route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
250-155,124-D-Saturday-51,9548070-124-D-Saturday-51,"College of San Mateo",2506019,1,,2500279
250-155,124-D-Saturday-51,9548071-124-D-Saturday-51,"College of San Mateo",2506021,1,,2500279
250-155,124-D-Saturday-51,9548072-124-D-Saturday-51,"College of San Mateo",2506023,1,,2500279
250-155,124-D-Saturday-51,9548073-124-D-Saturday-51,"College of San Mateo",2506025,1,,2500279
250-155,124-D-Saturday-51,9548074-124-D-Saturday-51,"College of San Mateo",2506027,1,,2500279
250-155,124-D-Saturday-51,9548075-124-D-Saturday-51,"5th/El Camino",2506002,0,,2500281
250-155,124-D-Saturday-51,9548076-124-D-Saturday-51,"5th/El Camino",2506004,0,,2500281
250-155,124-D-Saturday-51,9548077-124-D-Saturday-51,"5th/El Camino",2506006,0,,2500281
250-155,124-D-Saturday-51,9548078-124-D-Saturday-51,"5th/El Camino",2506008,0,,2500281
250-155,124-D-Saturday-51,9548079-124-D-Saturday-51,"5th/El Camino",2506010,0,,2500281
250-155,124-D-Saturday-51,9548080-124-D-Saturday-51,"5th/El Camino",2506012,0,,2500281
250-155,124-D-Saturday-51,9548081-124-D-Saturday-51,"5th/El Camino",2506014,0,,2500281
250-155,124-D-Saturday-51,9548082-124-D-Saturday-51,"5th/El Camino",2506016,0,,2500281
250-155,124-D-Saturday-51,9548083-124-D-Saturday-51,"5th/El Camino",2506018,0,,2500281
250-155,124-D-Saturday-51,9548084-124-D-Saturday-51,"5th/El Camino",2506020,0,,2500281
250-155,124-D-Saturday-51,9548085-124-D-Saturday-51,"5th/El Camino",2506022,0,,2500281
250-155,124-D-Saturday-51,9548086-124-D-Saturday-51,"5th/El Camino",2506024,0,,2500281
250-155,124-D-Saturday-51,9548087-124-D-Saturday-51,"5th/El Camino",2506026,0,,2500281
296-155,124-D-Saturday-51,9548088-124-D-Saturday-51,"Redwood City Transit Center",2966002,0,,2960191
296-155,124-D-Saturday-51,9548089-124-D-Saturday-51,"Redwood City Transit Center",2966004,0,,2960191
296-155,124-D-Saturday-51,9548090-124-D-Saturday-51,"Redwood City Transit Center",2966006,0,,2960191
296-155,124-D-Saturday-51,9548091-124-D-Saturday-51,"Redwood City Transit Center",2966008,0,,2960191
296-155,124-D-Saturday-51,9548092-124-D-Saturday-51,"Redwood City Transit Center",2966010,0,,2960191
296-155,124-D-Saturday-51,9548093-124-D-Saturday-51,"Redwood City Transit Center",2966012,0,,2960191
296-155,124-D-Saturday-51,9548094-124-D-Saturday-51,"Redwood City Transit Center",2966014,0,,2960191
296-155,124-D-Saturday-51,9548095-124-D-Saturday-51,"Redwood City Transit Center",2966016,0,,2960191
296-155,124-D-Saturday-51,9548096-124-D-Saturday-51,"Redwood City Transit Center",2966018,0,,2960191
296-155,124-D-Saturday-51,9548097-124-D-Saturday-51,"Redwood City Transit Center",2966020,0,,2960191
296-155,124-D-Saturday-51,9548098-124-D-Saturday-51,"Redwood City Transit Center",2966022,0,,2960191
296-155,124-D-Saturday-51,9548099-124-D-Saturday-51,"Redwood City Transit Center",2966024,0,,2960191
296-155,124-D-Saturday-51,9548100-124-D-Saturday-51,"Redwood City Transit Center",2966026,0,,2960191
296-155,124-D-Saturday-51,9548101-124-D-Saturday-51,"Redwood City Transit Center",2966028,0,,2960191
296-155,124-D-Saturday-51,9548102-124-D-Saturday-51,"Redwood City Transit Center",2966030,0,,2960191
296-155,124-D-Saturday-51,9548103-124-D-Saturday-51,"Redwood City Transit Center",2966032,0,,2960191
296-155,124-D-Saturday-51,9548104-124-D-Saturday-51,"Redwood City Transit Center",2966034,0,,2960191
296-155,124-D-Saturday-51,9548105-124-D-Saturday-51,"Redwood City Transit Center",2966036,0,,2960191
296-155,124-D-Saturday-51,9548106-124-D-Saturday-51,"Redwood City Transit Center",2966038,0,,2960191
296-155,124-D-Saturday-51,9548107-124-D-Saturday-51,"Redwood City Transit Center",2966040,0,,2960191
296-155,124-D-Saturday-51,9548108-124-D-Saturday-51,"Redwood City Transit Center",2966042,0,,2960191
296-155,124-D-Saturday-51,9548109-124-D-Saturday-51,"Redwood City Transit Center",2966044,0,,2960191
256-155,124-D-Saturday-51,9548110-124-D-Saturday-51,"Foster City",2566002,0,,2560130
251-155,124-D-Saturday-51,9548111-124-D-Saturday-51,"Foster City",2516002,0,,2510054
256-155,124-D-Saturday-51,9548112-124-D-Saturday-51,"Foster City",2566004,0,,2560130
251-155,124-D-Saturday-51,9548113-124-D-Saturday-51,"Foster City",2516004,0,,2510054
256-155,124-D-Saturday-51,9548114-124-D-Saturday-51,"Foster City",2566006,0,,2560130
251-155,124-D-Saturday-51,9548115-124-D-Saturday-51,"Foster City",2516006,0,,2510054
256-155,124-D-Saturday-51,9548116-124-D-Saturday-51,"Foster City",2566008,0,,2560130
251-155,124-D-Saturday-51,9548117-124-D-Saturday-51,"Foster City",2516008,0,,2510054
256-155,124-D-Saturday-51,9548118-124-D-Saturday-51,"Foster City",2566010,0,,2560130
251-155,124-D-Saturday-51,9548119-124-D-Saturday-51,"Foster City",2516010,0,,2510054
256-155,124-D-Saturday-51,9548120-124-D-Saturday-51,"Foster City",2566012,0,,2560130
251-155,124-D-Saturday-51,9548121-124-D-Saturday-51,"Foster City",2516012,0,,2510054
256-155,124-D-Saturday-51,9548122-124-D-Saturday-51,"Foster City",2566014,0,,2560130
256-155,124-D-Saturday-51,9548123-124-D-Saturday-51,"Hillsdale Mall",2566001,1,,2560129
251-155,124-D-Saturday-51,9548124-124-D-Saturday-51,"Hillsdale Mall",2516001,1,,2510094
256-155,124-D-Saturday-51,9548125-124-D-Saturday-51,"Hillsdale Mall",2566003,1,,2560129
251-155,124-D-Saturday-51,9548126-124-D-Saturday-51,"Hillsdale Mall",2516003,1,,2510094
256-155,124-D-Saturday-51,9548127-124-D-Saturday-51,"Hillsdale Mall",2566005,1,,2560129
251-155,124-D-Saturday-51,9548128-124-D-Saturday-51,"Hillsdale Mall",2516005,1,,2510094
256-155,124-D-Saturday-51,9548129-124-D-Saturday-51,"Hillsdale Mall",2566007,1,,2560129
251-155,124-D-Saturday-51,9548130-124-D-Saturday-51,"Hillsdale Mall",2516007,1,,2510094
256-155,124-D-Saturday-51,9548131-124-D-Saturday-51,"Hillsdale Mall",2566009,1,,2560129
251-155,124-D-Saturday-51,9548132-124-D-Saturday-51,"Hillsdale Mall",2516009,1,,2510094
256-155,124-D-Saturday-51,9548133-124-D-Saturday-51,"Hillsdale Mall",2566011,1,,2560129
251-155,124-D-Saturday-51,9548134-124-D-Saturday-51,"Hillsdale Mall",2516011,1,,2510094
256-155,124-D-Saturday-51,9548135-124-D-Saturday-51,"Hillsdale Mall",2566013,1,,2560129
296-155,124-D-Saturday-51,9548136-124-D-Saturday-51,"Bayshore/Donohoe",2966001,1,,2960144
296-155,124-D-Saturday-51,9548137-124-D-Saturday-51,"Bayshore/Donohoe",2966003,1,,2960144
296-155,124-D-Saturday-51,9548138-124-D-Saturday-51,"Bayshore/Donohoe",2966005,1,,2960144
296-155,124-D-Saturday-51,9548139-124-D-Saturday-51,"Bayshore/Donohoe",2966007,1,,2960144
296-155,124-D-Saturday-51,9548140-124-D-Saturday-51,"Bayshore/Donohoe",2966009,1,,2960144
296-155,124-D-Saturday-51,9548141-124-D-Saturday-51,"Bayshore/Donohoe",2966011,1,,2960144
296-155,124-D-Saturday-51,9548142-124-D-Saturday-51,"Bayshore/Donohoe",2966013,1,,2960144
296-155,124-D-Saturday-51,9548143-124-D-Saturday-51,"Bayshore/Donohoe",2966015,1,,2960144
296-155,124-D-Saturday-51,9548144-124-D-Saturday-51,"Bayshore/Donohoe",2966017,1,,2960144
296-155,124-D-Saturday-51,9548145-124-D-Saturday-51,"Bayshore/Donohoe",2966019,1,,2960144
296-155,124-D-Saturday-51,9548146-124-D-Saturday-51,"Bayshore/Donohoe",2966021,1,,2960144
296-155,124-D-Saturday-51,9548147-124-D-Saturday-51,"Bayshore/Donohoe",2966023,1,,2960144
296-155,124-D-Saturday-51,9548148-124-D-Saturday-51,"Bayshore/Donohoe",2966025,1,,2960144
296-155,124-D-Saturday-51,9548149-124-D-Saturday-51,"Bayshore/Donohoe",2966027,1,,2960144
296-155,124-D-Saturday-51,9548150-124-D-Saturday-51,"Bayshore/Donohoe",2966029,1,,2960144
296-155,124-D-Saturday-51,9548151-124-D-Saturday-51,"Bayshore/Donohoe",2966031,1,,2960144
296-155,124-D-Saturday-51,9548152-124-D-Saturday-51,"Bayshore/Donohoe",2966033,1,,2960144
296-155,124-D-Saturday-51,9548153-124-D-Saturday-51,"Bayshore/Donohoe",2966035,1,,2960144
296-155,124-D-Saturday-51,9548154-124-D-Saturday-51,"Bayshore/Donohoe",2966037,1,,2960144
296-155,124-D-Saturday-51,9548155-124-D-Saturday-51,"Bayshore/Donohoe",2966039,1,,2960144
296-155,124-D-Saturday-51,9548156-124-D-Saturday-51,"Bayshore/Donohoe",2966041,1,,2960144
122-155,124-D-Saturday-51,9548157-124-D-Saturday-51,"",1226040,0,,1220475
122-155,124-D-Saturday-51,9548158-124-D-Saturday-51,"",1226044,0,,1220475
122-155,124-D-Saturday-51,9548159-124-D-Saturday-51,"",1226041,1,,1220476
122-155,124-D-Saturday-51,9548160-124-D-Saturday-51,"",1226046,0,,1220475
122-155,124-D-Saturday-51,9548161-124-D-Saturday-51,"",1226048,0,,1220475
122-155,124-D-Saturday-51,9548162-124-D-Saturday-51,"",1226045,1,,1220476
122-155,124-D-Saturday-51,9548163-124-D-Saturday-51,"",1226050,0,,1220475
122-155,124-D-Saturday-51,9548164-124-D-Saturday-51,"",1226052,0,,1220475
122-155,124-D-Saturday-51,9548165-124-D-Saturday-51,"",1226047,1,,1220476
122-155,124-D-Saturday-51,9548166-124-D-Saturday-51,"",1226054,0,,1220475
122-155,124-D-Saturday-51,9548167-124-D-Saturday-51,"",1226049,1,,1220476
122-155,124-D-Saturday-51,9548168-124-D-Saturday-51,"",1226051,1,,1220476
122-155,124-D-Saturday-51,9548169-124-D-Saturday-51,"",1226056,0,,1220475
122-155,124-D-Saturday-51,9548170-124-D-Saturday-51,"",1226053,1,,1220476
122-155,124-D-Saturday-51,9548171-124-D-Saturday-51,"",1226058,0,,1220475
122-155,124-D-Saturday-51,9548172-124-D-Saturday-51,"",1226055,1,,1220476
ECR-155,124-D-Saturday-51,9548184-124-D-Saturday-51,"Palo Alto Transit Center",4006007,1,,ECR0738
ECR-155,124-D-Saturday-51,9548185-124-D-Saturday-51,"Palo Alto Transit Center",4006009,1,,ECR0738
ECR-155,124-D-Saturday-51,9548186-124-D-Saturday-51,"Palo Alto Transit Center",4006011,1,,ECR0738
ECR-155,124-D-Saturday-51,9548187-124-D-Saturday-51,"Palo Alto Transit Center",4006013,1,,ECR0738
ECR-155,124-D-Saturday-51,9548188-124-D-Saturday-51,"Palo Alto Transit Center",4006015,1,,ECR0738
ECR-155,124-D-Saturday-51,9548189-124-D-Saturday-51,"Palo Alto Transit Center",4006017,1,,ECR0738
ECR-155,124-D-Saturday-51,9548190-124-D-Saturday-51,"Palo Alto Transit Center",4006019,1,,ECR0738
ECR-155,124-D-Saturday-51,9548191-124-D-Saturday-51,"Palo Alto Transit Center",4006021,1,,ECR0738
ECR-155,124-D-Saturday-51,9548192-124-D-Saturday-51,"Palo Alto Transit Center",4006023,1,,ECR0738
ECR-155,124-D-Saturday-51,9548193-124-D-Saturday-51,"",4006025,1,,ECR0738
ECR-155,124-D-Saturday-51,9548194-124-D-Saturday-51,"Palo Alto Transit Center",4006027,1,,ECR0738
ECR-155,124-D-Saturday-51,9548195-124-D-Saturday-51,"Palo Alto Transit Center",4006029,1,,ECR0738
ECR-155,124-D-Saturday-51,9548196-124-D-Saturday-51,"Palo Alto Transit Center",4006031,1,,ECR0738
ECR-155,124-D-Saturday-51,9548197-124-D-Saturday-51,"Palo Alto Transit Center",4006033,1,,ECR0738
ECR-155,124-D-Saturday-51,9548198-124-D-Saturday-51,"Palo Alto Transit Center",4006035,1,,ECR0738
ECR-155,124-D-Saturday-51,9548199-124-D-Saturday-51,"Palo Alto Transit Center",4006037,1,,ECR0738
ECR-155,124-D-Saturday-51,9548200-124-D-Saturday-51,"Palo Alto Transit Center",4006039,1,,ECR0738
ECR-155,124-D-Saturday-51,9548201-124-D-Saturday-51,"Palo Alto Transit Center",4006041,1,,ECR0738
ECR-155,124-D-Saturday-51,9548202-124-D-Saturday-51,"Palo Alto Transit Center",4006043,1,,ECR0738
ECR-155,124-D-Saturday-51,9548203-124-D-Saturday-51,"Palo Alto Transit Center",4006045,1,,ECR0738
ECR-155,124-D-Saturday-51,9548204-124-D-Saturday-51,"Palo Alto Transit Center",4006047,1,,ECR0738
ECR-155,124-D-Saturday-51,9548205-124-D-Saturday-51,"Palo Alto Transit Center",4006049,1,,ECR0738
ECR-155,124-D-Saturday-51,9548206-124-D-Saturday-51,"Palo Alto Transit Center",4006051,1,,ECR0738
ECR-155,124-D-Saturday-51,9548207-124-D-Saturday-51,"Palo Alto Transit Center",4006053,1,,ECR0738
ECR-155,124-D-Saturday-51,9548208-124-D-Saturday-51,"Palo Alto Transit Center",4006055,1,,ECR0738
ECR-155,124-D-Saturday-51,9548209-124-D-Saturday-51,"Palo Alto Transit Center",4006057,1,,ECR0738
ECR-155,124-D-Saturday-51,9548210-124-D-Saturday-51,"Palo Alto Transit Center",4006059,1,,ECR0738
ECR-155,124-D-Saturday-51,9548211-124-D-Saturday-51,"Palo Alto Transit Center",4006061,1,,ECR0738
ECR-155,124-D-Saturday-51,9548212-124-D-Saturday-51,"Palo Alto Transit Center",4006063,1,,ECR0738
ECR-155,124-D-Saturday-51,9548213-124-D-Saturday-51,"Palo Alto Transit Center",4006065,1,,ECR0738
ECR-155,124-D-Saturday-51,9548214-124-D-Saturday-51,"Palo Alto Transit Center",4006067,1,,ECR0738
ECR-155,124-D-Saturday-51,9548215-124-D-Saturday-51,"Palo Alto Transit Center",4006069,1,,ECR0738
ECR-155,124-D-Saturday-51,9548216-124-D-Saturday-51,"Palo Alto Transit Center",4006071,1,,ECR0738
ECR-155,124-D-Saturday-51,9548217-124-D-Saturday-51,"Palo Alto Transit Center",4006073,1,,ECR0738
ECR-155,124-D-Saturday-51,9548218-124-D-Saturday-51,"Palo Alto Transit Center",4006075,1,,ECR0738
ECR-155,124-D-Saturday-51,9548219-124-D-Saturday-51,"Palo Alto Transit Center",4006077,1,,ECR0738
ECR-155,124-D-Saturday-51,9548220-124-D-Saturday-51,"Palo Alto Transit Center",4006079,1,,ECR0738
ECR-155,124-D-Saturday-51,9548221-124-D-Saturday-51,"Palo Alto Transit Center",4006081,1,,ECR0738
ECR-155,124-D-Saturday-51,9548222-124-D-Saturday-51,"Palo Alto Transit Center",4006083,1,,ECR0738
ECR-155,124-D-Saturday-51,9548223-124-D-Saturday-51,"Palo Alto Transit Center",4006085,1,,ECR0738
ECR-155,124-D-Saturday-51,9548224-124-D-Saturday-51,"Palo Alto Transit Center",4006087,1,,ECR0738
ECR-155,124-D-Saturday-51,9548225-124-D-Saturday-51,"Palo Alto Transit Center",4006089,1,,ECR0738
ECR-155,124-D-Saturday-51,9548226-124-D-Saturday-51,"Palo Alto Transit Center",4006091,1,,ECR0738
ECR-155,124-D-Saturday-51,9548227-124-D-Saturday-51,"Palo Alto Transit Center",4006093,1,,ECR0738
ECR-155,124-D-Saturday-51,9548228-124-D-Saturday-51,"Palo Alto Transit Center",4006095,1,,ECR0738
ECR-155,124-D-Saturday-51,9548229-124-D-Saturday-51,"Daly City BART",4006010,0,,ECR0751
ECR-155,124-D-Saturday-51,9548230-124-D-Saturday-51,"",4006012,0,,ECR0751
ECR-155,124-D-Saturday-51,9548231-124-D-Saturday-51,"Daly City BART",4006014,0,,ECR0751
ECR-155,124-D-Saturday-51,9548232-124-D-Saturday-51,"Daly City BART",4006016,0,,ECR0751
ECR-155,124-D-Saturday-51,9548233-124-D-Saturday-51,"Daly City BART",4006018,0,,ECR0751
ECR-155,124-D-Saturday-51,9548234-124-D-Saturday-51,"Daly City BART",4006020,0,,ECR0751
ECR-155,124-D-Saturday-51,9548235-124-D-Saturday-51,"Daly City BART",4006022,0,,ECR0751
ECR-155,124-D-Saturday-51,9548236-124-D-Saturday-51,"Daly City BART",4006024,0,,ECR0751
ECR-155,124-D-Saturday-51,9548237-124-D-Saturday-51,"Daly City BART",4006026,0,,ECR0751
ECR-155,124-D-Saturday-51,9548238-124-D-Saturday-51,"Daly City BART",4006028,0,,ECR0751
ECR-155,124-D-Saturday-51,9548239-124-D-Saturday-51,"Daly City BART",4006030,0,,ECR0751
ECR-155,124-D-Saturday-51,9548240-124-D-Saturday-51,"Daly City BART",4006032,0,,ECR0751
ECR-155,124-D-Saturday-51,9548241-124-D-Saturday-51,"Daly City BART",4006034,0,,ECR0751
ECR-155,124-D-Saturday-51,9548242-124-D-Saturday-51,"Daly City BART",4006036,0,,ECR0751
ECR-155,124-D-Saturday-51,9548243-124-D-Saturday-51,"Daly City BART",4006038,0,,ECR0751
ECR-155,124-D-Saturday-51,9548244-124-D-Saturday-51,"Daly City BART",4006040,0,,ECR0751
ECR-155,124-D-Saturday-51,9548245-124-D-Saturday-51,"Daly City BART",4006042,0,,ECR0751
ECR-155,124-D-Saturday-51,9548246-124-D-Saturday-51,"Daly City BART",4006044,0,,ECR0751
ECR-155,124-D-Saturday-51,9548247-124-D-Saturday-51,"Daly City BART",4006046,0,,ECR0751
ECR-155,124-D-Saturday-51,9548248-124-D-Saturday-51,"Daly City BART",4006048,0,,ECR0751
ECR-155,124-D-Saturday-51,9548249-124-D-Saturday-51,"Daly City BART",4006050,0,,ECR0751
ECR-155,124-D-Saturday-51,9548250-124-D-Saturday-51,"Daly City BART",4006052,0,,ECR0751
ECR-155,124-D-Saturday-51,9548251-124-D-Saturday-51,"Daly City BART",4006054,0,,ECR0751
ECR-155,124-D-Saturday-51,9548252-124-D-Saturday-51,"Daly City BART",4006056,0,,ECR0751
ECR-155,124-D-Saturday-51,9548253-124-D-Saturday-51,"Daly City BART",4006058,0,,ECR0751
ECR-155,124-D-Saturday-51,9548254-124-D-Saturday-51,"Daly City BART",4006060,0,,ECR0751
ECR-155,124-D-Saturday-51,9548255-124-D-Saturday-51,"Daly City BART",4006062,0,,ECR0751
ECR-155,124-D-Saturday-51,9548256-124-D-Saturday-51,"Daly City BART",4006064,0,,ECR0751
ECR-155,124-D-Saturday-51,9548257-124-D-Saturday-51,"Daly City BART",4006066,0,,ECR0751
ECR-155,124-D-Saturday-51,9548258-124-D-Saturday-51,"Daly City BART",4006068,0,,ECR0751
ECR-155,124-D-Saturday-51,9548259-124-D-Saturday-51,"Daly City BART",4006070,0,,ECR0751
ECR-155,124-D-Saturday-51,9548260-124-D-Saturday-51,"Daly City BART",4006072,0,,ECR0751
ECR-155,124-D-Saturday-51,9548261-124-D-Saturday-51,"Daly City BART",4006074,0,,ECR0751
ECR-155,124-D-Saturday-51,9548262-124-D-Saturday-51,"Daly City BART",4006076,0,,ECR0751
ECR-155,124-D-Saturday-51,9548263-124-D-Saturday-51,"Daly City BART",4006078,0,,ECR0751
ECR-155,124-D-Saturday-51,9548264-124-D-Saturday-51,"Daly City BART",4006080,0,,ECR0751
ECR-155,124-D-Saturday-51,9548265-124-D-Saturday-51,"Daly City BART",4006082,0,,ECR0751
ECR-155,124-D-Saturday-51,9548266-124-D-Saturday-51,"",4006084,0,,ECR0751
ECR-155,124-D-Saturday-51,9548267-124-D-Saturday-51,"Daly City BART",4006086,0,,ECR0751
ECR-155,124-D-Saturday-51,9548268-124-D-Saturday-51,"Daly City BART",4006088,0,,ECR0751
ECR-155,124-D-Saturday-51,9548269-124-D-Saturday-51,"Daly City BART",4006090,0,,ECR0751
ECR-155,124-D-Saturday-51,9548270-124-D-Saturday-51,"Daly City BART",4006092,0,,ECR0751
ECR-155,124-D-Saturday-51,9548271-124-D-Saturday-51,"Daly City BART",4006094,0,,ECR0751
ECR-155,124-D-Saturday-51,9548272-124-D-Saturday-51,"Daly City BART",4006096,0,,ECR0751
ECR-155,124-D-Saturday-51,9548273-124-D-Saturday-51,"Daly City BART",4006098,0,,ECR0751
120-155,124-D-Sunday-51,9548657-124-D-Sunday-51,"Colma BART",1207001,1,,1200204
120-155,124-D-Sunday-51,9548658-124-D-Sunday-51,"Brunswick/Templeton",1207006,0,,1200205
120-155,124-D-Sunday-51,9548659-124-D-Sunday-51,"Colma BART",1207007,1,,1200204
120-155,124-D-Sunday-51,9548660-124-D-Sunday-51,"Brunswick/Templeton",1207014,0,,1200205
120-155,124-D-Sunday-51,9548661-124-D-Sunday-51,"Colma BART",1207019,1,,1200204
120-155,124-D-Sunday-51,9548662-124-D-Sunday-51,"Brunswick/Templeton",1207028,0,,1200205
120-155,124-D-Sunday-51,9548663-124-D-Sunday-51,"Colma BART",1207033,1,,1200204
120-155,124-D-Sunday-51,9548664-124-D-Sunday-51,"Brunswick/Templeton",1207042,0,,1200205
120-155,124-D-Sunday-51,9548665-124-D-Sunday-51,"Colma BART",1207049,1,,1200204
120-155,124-D-Sunday-51,9548666-124-D-Sunday-51,"Brunswick/Templeton",1207058,0,,1200205
120-155,124-D-Sunday-51,9548667-124-D-Sunday-51,"Colma BART",1207065,1,,1200204
120-155,124-D-Sunday-51,9548668-124-D-Sunday-51,"Brunswick/Templeton",1207074,0,,1200205
133-155,124-D-Sunday-51,9548669-124-D-Sunday-51,"San Bruno BART",1337019,1,,1330185
38-155,124-D-Sunday-51,9548670-124-D-Sunday-51,"Safe Harbor",387005,0,,380061
120-155,124-D-Sunday-51,9548671-124-D-Sunday-51,"Brunswick/Templeton",1207002,0,,1200205
130-155,124-D-Sunday-51,9548672-124-D-Sunday-51,"Colma BART",1307001,1,,1300231
130-155,124-D-Sunday-51,9548673-124-D-Sunday-51,"Colma BART",1307005,1,,1300231
130-155,124-D-Sunday-51,9548674-124-D-Sunday-51,"Daly City BART",1307008,0,,1300182
130-155,124-D-Sunday-51,9548675-124-D-Sunday-51,"Colma BART",1307009,1,,1300231
130-155,124-D-Sunday-51,9548676-124-D-Sunday-51,"Daly City BART",1307012,0,,1300182
130-155,124-D-Sunday-51,9548677-124-D-Sunday-51,"Colma BART",1307013,1,,1300231
130-155,124-D-Sunday-51,9548678-124-D-Sunday-51,"Daly City BART",1307016,0,,1300182
130-155,124-D-Sunday-51,9548679-124-D-Sunday-51,"Colma BART",1307017,1,,1300231
130-155,124-D-Sunday-51,9548680-124-D-Sunday-51,"Daly City BART",1307020,0,,1300182
130-155,124-D-Sunday-51,9548681-124-D-Sunday-51,"Colma BART",1307021,1,,1300231
130-155,124-D-Sunday-51,9548682-124-D-Sunday-51,"Daly City BART",1307024,0,,1300182
130-155,124-D-Sunday-51,9548683-124-D-Sunday-51,"Colma BART",1307025,1,,1300231
130-155,124-D-Sunday-51,9548684-124-D-Sunday-51,"Daly City BART",1307028,0,,1300182
130-155,124-D-Sunday-51,9548685-124-D-Sunday-51,"Colma BART",1307029,1,,1300231
130-155,124-D-Sunday-51,9548686-124-D-Sunday-51,"Daly City BART",1307032,0,,1300182
130-155,124-D-Sunday-51,9548687-124-D-Sunday-51,"Colma BART",1307033,1,,1300231
130-155,124-D-Sunday-51,9548688-124-D-Sunday-51,"Daly City BART",1307036,0,,1300182
130-155,124-D-Sunday-51,9548689-124-D-Sunday-51,"Daly City BART",1307004,0,,1300204
130-155,124-D-Sunday-51,9548690-124-D-Sunday-51,"Daly City BART",1307002,0,,1300204
130-155,124-D-Sunday-51,9548691-124-D-Sunday-51,"Colma BART",1307003,1,,1300231
130-155,124-D-Sunday-51,9548692-124-D-Sunday-51,"Daly City BART",1307006,0,,1300204
130-155,124-D-Sunday-51,9548693-124-D-Sunday-51,"Daly City BART",1307010,0,,1300182
130-155,124-D-Sunday-51,9548694-124-D-Sunday-51,"Colma BART",1307011,1,,1300231
130-155,124-D-Sunday-51,9548695-124-D-Sunday-51,"Daly City BART",1307014,0,,1300182
130-155,124-D-Sunday-51,9548696-124-D-Sunday-51,"Colma BART",1307015,1,,1300231
130-155,124-D-Sunday-51,9548697-124-D-Sunday-51,"Daly City BART",1307018,0,,1300182
130-155,124-D-Sunday-51,9548698-124-D-Sunday-51,"Colma BART",1307019,1,,1300231
130-155,124-D-Sunday-51,9548699-124-D-Sunday-51,"Daly City BART",1307022,0,,1300182
130-155,124-D-Sunday-51,9548700-124-D-Sunday-51,"Colma BART",1307023,1,,1300231
130-155,124-D-Sunday-51,9548701-124-D-Sunday-51,"Daly City BART",1307026,0,,1300182
130-155,124-D-Sunday-51,9548702-124-D-Sunday-51,"Colma BART",1307027,1,,1300231
130-155,124-D-Sunday-51,9548703-124-D-Sunday-51,"Daly City BART",1307030,0,,1300182
130-155,124-D-Sunday-51,9548704-124-D-Sunday-51,"Colma BART",1307031,1,,1300231
130-155,124-D-Sunday-51,9548705-124-D-Sunday-51,"Daly City BART",1307034,0,,1300182
130-155,124-D-Sunday-51,9548706-124-D-Sunday-51,"Colma BART",1307035,1,,1300231
133-155,124-D-Sunday-51,9548707-124-D-Sunday-51,"Airport/Linden",1337020,0,,1330184
131-155,124-D-Sunday-51,9548708-124-D-Sunday-51,"Serramonte Center",1317041,1,,1310110
121-155,124-D-Sunday-51,9548709-124-D-Sunday-51,"Skyline College",1217025,1,,1210249
122-155,124-D-Sunday-51,9548710-124-D-Sunday-51,"Stonestown/SF State",1227054,0,,1220475
122-155,124-D-Sunday-51,9548711-124-D-Sunday-51,"South SF BART",1227055,1,,1220476
130-155,124-D-Sunday-51,9548712-124-D-Sunday-51,"Colma BART",1307007,1,,1300231
38-155,124-D-Sunday-51,9548713-124-D-Sunday-51,"San Bruno BART",387004,1,,380064
120-155,124-D-Sunday-51,9548715-124-D-Sunday-51,"Brunswick/Templeton",1207012,0,,1200205
120-155,124-D-Sunday-51,9548716-124-D-Sunday-51,"Colma BART",1207017,1,,1200204
120-155,124-D-Sunday-51,9548717-124-D-Sunday-51,"Colma BART",1207031,1,,1200204
120-155,124-D-Sunday-51,9548718-124-D-Sunday-51,"Brunswick/Templeton",1207040,0,,1200205
120-155,124-D-Sunday-51,9548719-124-D-Sunday-51,"Colma BART",1207047,1,,1200204
120-155,124-D-Sunday-51,9548720-124-D-Sunday-51,"Brunswick/Templeton",1207056,0,,1200205
120-155,124-D-Sunday-51,9548721-124-D-Sunday-51,"Colma BART",1207063,1,,1200204
120-155,124-D-Sunday-51,9548722-124-D-Sunday-51,"Brunswick/Templeton",1207072,0,,1200205
120-155,124-D-Sunday-51,9548723-124-D-Sunday-51,"Colma BART",1207079,1,,1200204
120-155,124-D-Sunday-51,9548724-124-D-Sunday-51,"Brunswick/Templeton",1207026,0,,1200205
38-155,124-D-Sunday-51,9548725-124-D-Sunday-51,"Colma BART",387002,1,,380028
120-155,124-D-Sunday-51,9548726-124-D-Sunday-51,"Brunswick/Templeton",1207004,0,,1200205
120-155,124-D-Sunday-51,9548727-124-D-Sunday-51,"Colma BART",1207005,1,,1200204
120-155,124-D-Sunday-51,9548728-124-D-Sunday-51,"Brunswick/Templeton",1207010,0,,1200205
120-155,124-D-Sunday-51,9548729-124-D-Sunday-51,"Colma BART",1207015,1,,1200204
120-155,124-D-Sunday-51,9548730-124-D-Sunday-51,"Brunswick/Templeton",1207024,0,,1200205
120-155,124-D-Sunday-51,9548731-124-D-Sunday-51,"Colma BART",1207029,1,,1200204
120-155,124-D-Sunday-51,9548732-124-D-Sunday-51,"Brunswick/Templeton",1207038,0,,1200205
120-155,124-D-Sunday-51,9548733-124-D-Sunday-51,"Brunswick/Templeton",1207054,0,,1200205
120-155,124-D-Sunday-51,9548734-124-D-Sunday-51,"Colma BART",1207061,1,,1200204
