route_id,service_id,trip_headsign,trip_id,direction_id,block_id,shape_id
30,3_merged_422181219,Broadway Plaza,42197512,0,,38371
30,2_merged_422181220,Broadway Plaza,42197511,0,,38371
30,1_merged_422181218,Broadway Plaza,42197510,0,,38371
21,5_merged_422181221,Kirker Pass,4216216,1,,38352
29,3_merged_422181219,San Ramon Transit Center via San Ramon Valley Blvd,42196936,1,,38370
29,1_merged_422181218,San Ramon Transit Center via San Ramon Valley Blvd,42196934,1,,38370
29,2_merged_422181220,San Ramon Transit Center via San Ramon Valley Blvd,42196935,1,,38370
30,5_merged_422181209,Broadway Plaza,300005171,0,,
31,1_merged_422181218,Creekside,42218722,0,,38373
31,2_merged_422181220,Creekside,42218723,0,,38373
31,3_merged_422181219,Creekside,42218724,0,,38373
30,5_merged_422181209,Broadway Plaza,300005177,0,,
32,5_merged_422181221,BART Lafayette via Saint Mary's College,42229034,0,,38375
4,2_merged_422181208,BART Concord,41002062,1,,
4,2_merged_422181208,BART Concord,41002065,1,,
4,2_merged_422181208,BART Concord,41002068,1,,
33,2_merged_422181220,Shadelands,42237247,0,,38415
39,1_merged_422181218,San Ramon Transit Center,42253319,0,,38430
28,1_merged_422181206,San Ramon Transit Center via Windemere Parkway,281001031,1,,
28,1_merged_422181206,San Ramon Transit Center via Windemere Parkway,281001034,1,,
28,1_merged_422181206,San Ramon via Bollinger Canyon,281001037,1,,
32,4_merged_422181210,BART Lafayette via Saint Mary's College,320004027,0,,
21,4_merged_422181210,BART Concord,210004033,0,,
21,4_merged_422181210,BART Concord,210004032,0,,
6,3_merged_422181219,BART Concord via Downtown Pleasant Hill,42115212,1,,38319
21,4_merged_422181210,BART Concord,210004037,0,,
21,4_merged_422181210,BART Concord,210004036,0,,
21,4_merged_422181210,BART Concord,210004039,0,,
2,3_merged_422181207,BART Concord,21003120,1,,
2,3_merged_422181207,BART Concord,21003123,1,,
39,1_merged_422181218,San Ramon Transit Center,42252955,0,,38432
39,3_merged_422181219,San Ramon Transit Center,42252957,0,,38432
39,2_merged_422181220,San Ramon Transit Center,42252956,0,,38432
39,1_merged_422181218,BART Walnut Creek,42256249,1,,38433
21,4_merged_422181222,Kirker Pass,42158012,1,,38352
8,3_merged_422181207,BART Pleasant Hill,80003018,0,,
10,2_merged_422181220,John Muir Medical Center,42124511,0,,38327
8,3_merged_422181207,BART Pleasant Hill,80003015,0,,
8,3_merged_422181207,BART Pleasant Hill,80003012,0,,
37,3_merged_422181207,Hillcrest Park and Ride,371003021,1,,
2,1_merged_422181206,Clayton,20001022,0,,
6,1_merged_422181206,BART Concord via Downtown Pleasant Hill,61001055,1,,
6,1_merged_422181206,BART Concord via Downtown Pleasant Hill,61001052,1,,
2,1_merged_422181206,Clayton,20001025,0,,
14,2_merged_422181220,BART Walnut Creek via Mount Diablo Blvd,42140020,0,,38335
39,1_merged_422181218,BART Walnut Creek,42254531,1,,38435
2,1_merged_422181206,Clayton,20001028,0,,
6,1_merged_422181206,BART Concord via Downtown Pleasant Hill,61001058,1,,
14,1_merged_422181206,BART Lafayette via Mount Diablo Blvd,141001007,1,,
14,1_merged_422181206,BART Lafayette via Mount Diablo Blvd,141001004,1,,
14,1_merged_422181206,BART Lafayette via Mount Diablo Blvd,141001001,1,,
22,4_merged_422181222,BART Concord via BART Pleasant Hill,42164812,0,,38353
31,1_merged_422181206,BART Walnut Creek,311001073,1,,
39,3_merged_422181207,BART Walnut Creek,391003063,1,,
39,2_merged_422181208,San Ramon Transit Center,390002077,0,,
39,2_merged_422181208,San Ramon Transit Center,390002074,0,,
39,3_merged_422181207,BART Walnut Creek,391003060,1,,
39,3_merged_422181207,BART Walnut Creek,391003066,1,,
39,2_merged_422181208,San Ramon Transit Center,390002071,0,,
30,3_merged_422181207,BART Walnut Creek,301003154,1,,
39,3_merged_422181207,BART Walnut Creek,391003069,1,,
30,3_merged_422181207,BART Walnut Creek,301003157,1,,
32,1_merged_422181206,BART Lafayette via Saint Mary's College,320001010,0,,
32,1_merged_422181206,BART Lafayette via Saint Mary's College,320001013,0,,
32,1_merged_422181206,BART Lafayette via Saint Mary's College,320001016,0,,
32,1_merged_422181206,BART Orinda via Orinda Village,321001037,1,,
12,3_merged_422181219,BART Concord,421295105,0,,38331
12,2_merged_422181220,BART Concord,421295104,0,,38331
12,1_merged_422181218,BART Concord,421295103,0,,38331
21,5_merged_422181221,BART Concord,42160518,0,,38351
41,2_merged_422181208,BART Walnut Creek,410002029,0,,
3,3_merged_422181219,BART Concord,42103427,0,,38312
13,2_merged_422181208,BART Walnut Creek,131002011,1,,
16,11_merged_422181215,,42145010,0,,38339
13,2_merged_422181208,BART Walnut Creek,131002014,1,,
13,2_merged_422181208,BART Walnut Creek,131002017,1,,
10,1_merged_422181218,John Muir Medical Center,42124819,0,,38327
12,3_merged_422181219,BART Concord,42127836,0,,38331
12,2_merged_422181220,BART Concord,42127835,0,,38331
12,1_merged_422181218,BART Concord,42127834,0,,38331
39,3_merged_422181207,Bishop Ranch,391003045,1,,
40,2_merged_422181220,San Ramon Transit Center,42258311,1,,38439
33,1_merged_422181218,BART Pleasant Hill,42240246,1,,38416
33,2_merged_422181220,BART Pleasant Hill,42240247,1,,38416
33,3_merged_422181219,BART Pleasant Hill,42240248,1,,38416
30,2_merged_422181208,BART Walnut Creek,301002202,1,,
30,3_merged_422181207,Broadway Plaza,300003006,0,,
30,3_merged_422181207,Broadway Plaza,300003003,0,,
30,3_merged_422181219,Broadway Plaza,422014185,0,,38371
30,2_merged_422181220,Broadway Plaza,422014184,0,,38371
30,3_merged_422181207,Broadway Plaza,300003009,0,,
33,1_merged_422181206,Shadelands,330001088,0,,
21,5_merged_422181221,BART Concord,42161643,0,,38351
33,1_merged_422181206,Shadelands,330001082,0,,
33,1_merged_422181206,Shadelands,330001085,0,,
23,5_merged_422181209,Diablo Valley College via Monument,230005009,0,,
23,5_merged_422181209,Diablo Valley College via Monument,230005008,0,,
20,5_merged_422181221,John Muir Medical Center via BART Walnut Creek,4215503,1,,38350
12,2_merged_422181220,BART Concord,42130750,0,,38331
12,3_merged_422181219,BART Concord,42130751,0,,38331
13,3_merged_422181219,BART Walnut Creek,42138560,1,,38334
23,5_merged_422181209,Diablo Valley College via Monument,230005003,0,,
23,5_merged_422181209,Diablo Valley College via Monument,230005002,0,,
23,5_merged_422181209,Diablo Valley College via Monument,230005005,0,,
32,4_merged_422181210,BART Orinda via Saint Mary's College,321004033,1,,
4,3_merged_422181219,BART Concord,42108954,1,,38315
4,2_merged_422181220,BART Concord,42108953,1,,38315
4,1_merged_422181218,BART Concord,42108952,1,,38315
21,5_merged_422181221,BART Concord,42161027,0,,38351
30,4_merged_422181222,BART Walnut Creek,42211092,1,,38372
21,5_merged_422181209,Kirker Pass,211005042,1,,
13,2_merged_422181220,BART Walnut Creek,4213905,1,,38334
13,3_merged_422181219,BART Walnut Creek,4213906,1,,38334
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,4211284,0,,38318
41,3_merged_422181207,Martinez AMTRAK,411003021,1,,
41,3_merged_422181207,Martinez AMTRAK,411003024,1,,
41,3_merged_422181207,Martinez AMTRAK,411003027,1,,
18,3_merged_422181207,Martinez AMTRAK via Diablo Valley College/VA Clinic,181003009,1,,
6,3_merged_422181219,BART Concord via Downtown Pleasant Hill,42115315,1,,38319
32,5_merged_422181209,BART Lafayette via Saint Mary's College,320005026,0,,
6,1_merged_422181218,BART Concord via Downtown Pleasant Hill,42115313,1,,38319
18,3_merged_422181207,Martinez AMTRAK via Diablo Valley College/VA Clinic,181003003,1,,
18,3_merged_422181207,Martinez AMTRAK via Diablo Valley College/VA Clinic,181003006,1,,
7,1_merged_422181218,BART North Concord via John Muir Medical Center,42118431,0,,38321
7,3_merged_422181219,BART North Concord via John Muir Medical Center,42118433,0,,38321
7,2_merged_422181220,BART North Concord via John Muir Medical Center,42118432,0,,38321
30,5_merged_422181221,Broadway Plaza,422152177,0,,38371
41,3_merged_422181207,BART Walnut Creek,410003048,0,,
21,5_merged_422181221,BART Concord,42160415,0,,38351
30,1_merged_422181218,Broadway Plaza,422000119,0,,38371
22,5_merged_422181221,BART Walnut Creek via BART Pleasant Hill,4216686,1,,38354
2,2_merged_422181220,Clayton,42097965,0,,38308
39,1_merged_422181206,BART Walnut Creek,391001031,1,,
39,1_merged_422181206,Bishop Ranch,391001037,1,,
39,1_merged_422181206,Bishop Ranch,391001034,1,,
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42114040,0,,38318
6,2_merged_422181220,AMTRAK via Downtown Pleasant Hill,42114041,0,,38318
24,5_merged_422181221,BART Concord,4217627,0,,38357
13,2_merged_422181220,BART Walnut Creek,42137732,1,,38334
30,1_merged_422181218,BART Walnut Creek,42203034,1,,38372
30,2_merged_422181220,BART Walnut Creek,42203035,1,,38372
30,3_merged_422181219,BART Walnut Creek,42203036,1,,38372
24,5_merged_422181221,Clayton/Treat,42177111,1,,38358
41,2_merged_422181220,Martinez AMTRAK,42261435,1,,38443
41,3_merged_422181219,Martinez AMTRAK,42261436,1,,38443
1,1_merged_422181206,Shadelands via BART Walnut Creek,11001034,1,,
22,4_merged_422181222,BART Walnut Creek via BART Pleasant Hill,4216535,1,,38354
1,1_merged_422181206,Shadelands via BART Walnut Creek,11001031,1,,
14,1_merged_422181206,BART Walnut Creek via Mount Diablo Blvd,140001025,0,,
14,1_merged_422181206,BART Walnut Creek via Mount Diablo Blvd,140001022,0,,
1,2_merged_422181208,BART Walnut Creek,11002041,1,,
30,4_merged_422181222,Broadway Plaza,42207868,0,,38371
14,1_merged_422181206,BART Walnut Creek via Mount Diablo Blvd,140001028,0,,
24,4_merged_422181222,BART Concord,4217488,0,,38357
2,2_merged_422181208,Kirker Pass via Clayton Rd and Ayers,20002116,0,,
2,2_merged_422181208,Kirker Pass via Clayton Rd and Ayers,20002113,0,,
2,2_merged_422181208,Kirker Pass via Clayton Rd and Ayers,20002110,0,,
30,3_merged_422181219,BART Walnut Creek,422055149,1,,38372
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003021,1,,
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003024,1,,
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003027,1,,
12,1_merged_422181206,BART Concord,120001001,0,,
39,3_merged_422181219,San Ramon Transit Center,42253430,0,,38430
12,1_merged_422181206,BART Concord,120001004,0,,
12,1_merged_422181206,BART Concord,120001007,0,,
2,1_merged_422181218,BART Concord,420998112,1,,38310
34,1_merged_422181218,Diablo Valley College via BART Pleasant Hill,42245555,1,,38419
34,3_merged_422181219,Diablo Valley College via BART Pleasant Hill,42245557,1,,38419
34,2_merged_422181220,Diablo Valley College via BART Pleasant Hill,42245556,1,,38419
27,4_merged_422181222,San Ramon,4218598,0,,38363
21,5_merged_422181221,Kirker Pass,42162411,1,,38352
40,3_merged_422181219,BART Dublin,4225699,0,,38438
40,2_merged_422181220,BART Dublin,4225698,0,,38438
6,3_merged_422181219,BART Concord via Downtown Pleasant Hill,4211506,1,,38319
6,1_merged_422181218,BART Concord via Downtown Pleasant Hill,4211504,1,,38319
6,2_merged_422181220,BART Concord via Downtown Pleasant Hill,4211505,1,,38319
33,3_merged_422181219,BART Pleasant Hill,42241072,1,,38416
33,1_merged_422181218,BART Pleasant Hill,42241070,1,,38416
33,2_merged_422181220,BART Pleasant Hill,42241071,1,,38416
35,1_merged_422181218,Airport Plaza,4224564,0,,38420
35,2_merged_422181220,Airport Plaza,4224565,0,,38420
35,3_merged_422181219,Airport Plaza,4224566,0,,38420
39,2_merged_422181220,BART Walnut Creek,42255262,1,,38433
33,2_merged_422181208,Shadelands,330002044,0,,
33,2_merged_422181208,Shadelands,330002047,0,,
33,2_merged_422181208,Shadelands,330002041,0,,
3,3_merged_422181219,BART Concord,4210276,0,,38312
3,2_merged_422181220,BART Concord,4210275,0,,38312
3,1_merged_422181218,BART Concord,4210274,0,,38312
34,3_merged_422181207,Diablo Valley College via BART Pleasant Hill,341003003,1,,
29,3_merged_422181207,BART Dublin via San Ramon Valley Blvd,290003009,0,,
10,2_merged_422181220,John Muir Medical Center,42124820,0,,38327
3,2_merged_422181220,BART Concord,42103529,0,,38312
3,1_merged_422181218,BART Concord,42103528,0,,38312
39,2_merged_422181208,BART Walnut Creek,391002071,1,,
34,3_merged_422181207,Diablo Valley College via BART Pleasant Hill,341003009,1,,
39,2_merged_422181208,BART Walnut Creek,391002077,1,,
29,3_merged_422181207,BART Dublin via San Ramon Valley Blvd,290003003,0,,
39,2_merged_422181208,BART Walnut Creek,391002074,1,,
32,5_merged_422181209,BART Lafayette via Saint Mary's College,320005019,0,,
6,1_merged_422181206,AMTRAK via Downtown Pleasant Hill,60001055,0,,
6,1_merged_422181206,AMTRAK via Downtown Pleasant Hill,60001052,0,,
2,3_merged_422181219,Clayton,42095221,0,,38308
6,1_merged_422181206,AMTRAK via Downtown Pleasant Hill,60001058,0,,
2,2_merged_422181220,Clayton,42098177,0,,38308
2,1_merged_422181218,Clayton,42098176,0,,38308
15,6_merged_422181212,,150006007,0,,
2,3_merged_422181219,Clayton,42098178,0,,38308
3,3_merged_422181219,BART Pleasant Hill,42104012,1,,38313
13,2_merged_422181208,San Ramon Transit Center,130002038,0,,
13,2_merged_422181208,San Ramon Transit Center,130002032,0,,
24,5_merged_422181209,Clayton/Treat,241005003,1,,
13,2_merged_422181208,San Ramon Transit Center,130002035,0,,
13,3_merged_422181207,BART Walnut Creek,131003027,1,,
13,3_merged_422181207,BART Walnut Creek,131003024,1,,
13,3_merged_422181207,BART Walnut Creek,131003021,1,,
14,1_merged_422181218,BART Lafayette via Mount Diablo Blvd,42141019,1,,38336
33,2_merged_422181220,BART Pleasant Hill,42240659,1,,38416
33,1_merged_422181218,BART Pleasant Hill,42240658,1,,38416
7,2_merged_422181220,BART North Concord via John Muir Medical Center,42118020,0,,38321
7,3_merged_422181219,BART North Concord via John Muir Medical Center,42118021,0,,38321
19,1_merged_422181218,Martinez Shuttle,42152843,0,,38347
41,3_merged_422181207,BART Walnut Creek,410003045,0,,
30,1_merged_422181206,BART Walnut Creek,301001013,1,,
30,1_merged_422181206,BART Walnut Creek,301001010,1,,
30,1_merged_422181206,BART Walnut Creek,301001016,1,,
9,2_merged_422181220,Martinez AMTRAK,42123811,1,,38326
9,1_merged_422181218,Martinez AMTRAK,42123810,1,,38326
27,5_merged_422181209,San Ramon,270005014,0,,
27,5_merged_422181209,San Ramon,270005015,0,,
27,5_merged_422181209,San Ramon,270005010,0,,
27,5_merged_422181209,San Ramon,270005011,0,,
27,5_merged_422181209,San Ramon,270005018,0,,
1,3_merged_422181219,Rossmoor via BART Walnut Creek,42092112,0,,38305
12,1_merged_422181218,BART Concord,42128461,0,,38331
30,4_merged_422181210,Broadway Plaza,300004028,0,,
12,2_merged_422181220,BART Concord,42128462,0,,38331
16,11_merged_422181215,,4214598,1,,38340
26,5_merged_422181221,BART Concord via Diamond Blvd,42184428,0,,38361
33,2_merged_422181220,BART Pleasant Hill,42241380,1,,38416
33,3_merged_422181219,BART Pleasant Hill,42241381,1,,38416
32,2_merged_422181220,BART Orinda via Saint Mary's College,42226130,1,,38376
32,3_merged_422181219,BART Orinda via Saint Mary's College,42226131,1,,38376
33,2_merged_422181208,BART Pleasant Hill,331002056,1,,
33,2_merged_422181208,BART Pleasant Hill,331002053,1,,
32,4_merged_422181222,BART Orinda via Saint Mary's College,42228228,1,,38376
33,2_merged_422181208,BART Pleasant Hill,331002050,1,,
41,3_merged_422181219,Martinez AMTRAK,42261745,1,,38443
33,2_merged_422181208,BART Pleasant Hill,331002059,1,,
4,3_merged_422181219,BART Concord,42108748,1,,38315
32,3_merged_422181219,BART Orinda via Saint Mary's College,42225812,1,,38376
32,1_merged_422181218,BART Orinda via Saint Mary's College,42225810,1,,38376
32,2_merged_422181220,BART Orinda via Saint Mary's College,42225811,1,,38376
4,1_merged_422181218,BART Concord,42108746,1,,38315
4,2_merged_422181220,BART Concord,42108747,1,,38315
4,1_merged_422181206,BART Concord,41001061,1,,
7,2_merged_422181220,BART Concord via John Muir Medical Center,42119311,1,,38322
7,1_merged_422181218,BART Concord via John Muir Medical Center,42119310,1,,38322
4,1_merged_422181206,BART Concord,41001064,1,,
4,1_merged_422181206,BART Concord,41001067,1,,
23,4_merged_422181222,BART Concord,42170327,1,,38356
31,3_merged_422181219,Creekside,42219548,0,,38373
31,2_merged_422181220,Creekside,42219547,0,,38373
31,1_merged_422181218,Creekside,42219546,0,,38373
37,3_merged_422181219,Hillcrest Park and Ride,4224783,1,,38425
19,1_merged_422181206,Martinez Shuttle,190001040,0,,
19,1_merged_422181206,Martinez Shuttle,190001043,0,,
12,3_merged_422181219,Diablo Valley College,42133190,1,,38332
26,5_merged_422181221,BART Concord via Diamond Blvd,42183610,0,,38361
40,3_merged_422181207,BART Dublin,400003027,0,,
40,3_merged_422181207,BART Dublin,400003024,0,,
40,3_merged_422181207,BART Dublin,400003021,0,,
26,5_merged_422181221,Diablo Valley College via Diamond Blvd,42185111,1,,38362
39,3_merged_422181207,San Ramon Transit Center,390003015,0,,
39,3_merged_422181207,San Ramon Transit Center,390003012,0,,
39,3_merged_422181207,San Ramon Transit Center,390003018,0,,
31,3_merged_422181219,BART Walnut Creek,42222451,1,,38374
31,2_merged_422181220,BART Walnut Creek,42222450,1,,38374
2,2_merged_422181208,BART Concord,21002122,1,,
33,3_merged_422181207,BART Pleasant Hill,331003018,1,,
33,3_merged_422181207,BART Pleasant Hill,331003015,1,,
33,3_merged_422181207,BART Pleasant Hill,331003012,1,,
30,1_merged_422181206,Broadway Plaza,300001165,0,,
27,4_merged_422181222,San Ramon,4218696,0,,38363
27,4_merged_422181210,BART Walnut Creek,271004012,1,,
27,4_merged_422181210,BART Walnut Creek,271004013,1,,
30,1_merged_422181206,Broadway Plaza,300001160,0,,
27,4_merged_422181210,BART Walnut Creek,271004016,1,,
27,4_merged_422181210,BART Walnut Creek,271004017,1,,
30,5_merged_422181209,Broadway Plaza,300005158,0,,
4,2_merged_422181208,BART Concord,41002005,1,,
4,2_merged_422181208,BART Concord,41002002,1,,
4,2_merged_422181208,BART Concord,41002008,1,,
27,5_merged_422181221,BART Walnut Creek,42189919,1,,38364
28,1_merged_422181206,San Ramon via Bollinger Canyon,281001058,1,,
28,1_merged_422181206,San Ramon via Bollinger Canyon,281001055,1,,
28,1_merged_422181206,San Ramon via Bollinger Canyon,281001052,1,,
20,5_merged_422181221,Rossmoor via BART Walnut Creek,42154712,0,,38348
21,4_merged_422181210,BART Concord,210004017,0,,
21,4_merged_422181210,BART Concord,210004016,0,,
30,2_merged_422181208,BART Walnut Creek,301002125,1,,
21,4_merged_422181210,BART Concord,210004013,0,,
21,4_merged_422181210,BART Concord,210004012,0,,
34,2_merged_422181220,Diablo Valley College via BART Pleasant Hill,42244835,1,,38419
30,3_merged_422181207,Broadway Plaza,300003023,0,,
34,3_merged_422181219,Diablo Valley College via BART Pleasant Hill,42244836,1,,38419
11,2_merged_422181208,Trotter Way,110002011,0,,
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42113319,0,,38318
27,4_merged_422181222,BART Walnut Creek,42187513,1,,38364
36,3_merged_422181219,San Ramon,4224779,1,,38424
36,2_merged_422181220,San Ramon,4224778,1,,38424
36,1_merged_422181218,San Ramon,4224777,1,,38424
35,1_merged_422181206,Airport Plaza,350001001,0,,
37,3_merged_422181207,Hillcrest Park and Ride,371003006,1,,
37,3_merged_422181207,Hillcrest Park and Ride,371003003,1,,
37,3_merged_422181207,Limited stops Hillcrest Park and Ride,371003009,1,,
9,3_merged_422181219,BART Concord,42123318,0,,38325
14,1_merged_422181206,BART Lafayette via Mount Diablo Blvd,141001025,1,,
9,1_merged_422181218,BART Concord,42123316,0,,38325
9,2_merged_422181220,BART Concord,42123317,0,,38325
14,1_merged_422181206,BART Lafayette via Mount Diablo Blvd,141001022,1,,
39,2_merged_422181208,San Ramon Transit Center,390002059,0,,
39,2_merged_422181208,San Ramon Transit Center,390002056,0,,
39,2_merged_422181208,San Ramon Transit Center,390002050,0,,
39,2_merged_422181208,San Ramon Transit Center,390002053,0,,
12,1_merged_422181218,Diablo Valley College,42132673,1,,38332
12,3_merged_422181219,Diablo Valley College,42132675,1,,38332
12,2_merged_422181220,Diablo Valley College,42132674,1,,38332
31,1_merged_422181218,Creekside,42220576,0,,38373
31,2_merged_422181220,Creekside,42220577,0,,38373
29,2_merged_422181208,BART Dublin via San Ramon Valley Blvd,290002017,0,,
29,2_merged_422181208,BART Dublin via San Ramon Valley Blvd,290002011,0,,
23,5_merged_422181221,Diablo Valley College via Monument,42172232,0,,38355
30,3_merged_422181219,BART Walnut Creek,4220213,1,,38372
31,3_merged_422181219,Creekside,42220578,0,,38373
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002059,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002053,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002050,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002056,0,,
32,2_merged_422181220,BART Lafayette via Saint Mary's College,42224217,0,,38375
32,1_merged_422181218,BART Lafayette via Saint Mary's College,42224216,0,,38375
15,6_merged_422181224,,4214167,1,,38338
32,3_merged_422181219,BART Lafayette via Saint Mary's College,42224218,0,,38375
6,1_merged_422181218,BART Concord via Downtown Pleasant Hill,42117167,1,,38319
19,2_merged_422181208,Martinez Shuttle,190002002,0,,
19,2_merged_422181208,Martinez Shuttle,190002005,0,,
28,2_merged_422181220,San Ramon via Bollinger Canyon,42192414,1,,38368
19,2_merged_422181208,Martinez Shuttle,190002008,0,,
31,2_merged_422181220,Creekside,42220680,0,,38373
31,3_merged_422181219,Creekside,42220681,0,,38373
6,2_merged_422181220,BART Concord via Downtown Pleasant Hill,42117168,1,,38319
6,3_merged_422181219,BART Concord via Downtown Pleasant Hill,42117169,1,,38319
30,2_merged_422181208,BART Walnut Creek,301002040,1,,
30,2_merged_422181208,BART Walnut Creek,301002045,1,,
13,2_merged_422181208,BART Walnut Creek,131002038,1,,
2,1_merged_422181206,Clayton,20001001,0,,
30,2_merged_422181208,BART Walnut Creek,301002048,1,,
13,2_merged_422181208,BART Walnut Creek,131002035,1,,
2,1_merged_422181206,Clayton,20001004,0,,
2,1_merged_422181206,Clayton,20001007,0,,
36,3_merged_422181219,ACE Train Station,42246918,0,,38422
12,2_merged_422181208,BART Concord,120002113,0,,
12,2_merged_422181208,BART Concord,120002110,0,,
22,4_merged_422181222,BART Walnut Creek via BART Pleasant Hill,42165612,1,,38354
12,2_merged_422181208,BART Concord,120002116,0,,
30,1_merged_422181218,BART Walnut Creek,422068198,1,,38372
26,4_merged_422181222,BART Concord via Diamond Blvd,42181115,0,,38361
12,2_merged_422181208,BART Concord,120002119,0,,
7,1_merged_422181218,BART Concord via John Muir Medical Center,42119413,1,,38322
13,3_merged_422181219,BART Walnut Creek,42137112,1,,38334
2,2_merged_422181220,BART Concord,42100550,1,,38310
30,5_merged_422181209,BART Walnut Creek,301005061,1,,
30,5_merged_422181209,BART Walnut Creek,301005068,1,,
23,5_merged_422181209,Diablo Valley College via Monument,230005029,0,,
23,5_merged_422181209,Diablo Valley College via Monument,230005028,0,,
21,4_merged_422181222,BART Concord,4215568,0,,38351
23,5_merged_422181209,Diablo Valley College via Monument,230005025,0,,
23,5_merged_422181209,Diablo Valley College via Monument,230005024,0,,
23,5_merged_422181209,Diablo Valley College via Monument,230005021,0,,
23,5_merged_422181209,Diablo Valley College via Monument,230005020,0,,
2,1_merged_422181218,Clayton,4209487,0,,38308
7,2_merged_422181220,BART Concord via John Muir Medical Center,42119414,1,,38322
7,3_merged_422181219,BART Concord via John Muir Medical Center,42119415,1,,38322
2,2_merged_422181220,Clayton,4209488,0,,38308
34,2_merged_422181208,Diablo Valley College via BART Pleasant Hill,341002035,1,,
12,2_merged_422181220,Diablo Valley College,42133292,1,,38332
12,3_merged_422181219,Diablo Valley College,42133293,1,,38332
12,1_merged_422181218,Diablo Valley College,42133291,1,,38332
31,2_merged_422181220,BART Walnut Creek,42222862,1,,38374
31,3_merged_422181219,BART Walnut Creek,42222863,1,,38374
31,1_merged_422181218,BART Walnut Creek,42222861,1,,38374
39,2_merged_422181220,Bishop Ranch,42256429,1,,38434
39,1_merged_422181218,Bishop Ranch,42256428,1,,38434
41,3_merged_422181207,Martinez AMTRAK,411003048,1,,
41,3_merged_422181207,Martinez AMTRAK,411003045,1,,
41,3_merged_422181207,Martinez AMTRAK,411003042,1,,
31,1_merged_422181206,BART Walnut Creek,311001028,1,,
27,5_merged_422181221,San Ramon,4218807,0,,38363
21,4_merged_422181222,Kirker Pass,4215788,1,,38352
6,3_merged_422181219,BART Concord via Downtown Pleasant Hill,42116345,1,,38319
17,12_merged_422181217,,4214839,1,,38342
31,1_merged_422181206,BART Walnut Creek,311001022,1,,
31,1_merged_422181206,BART Walnut Creek,311001025,1,,
6,1_merged_422181218,BART Concord via Downtown Pleasant Hill,42116343,1,,38319
28,3_merged_422181207,San Ramon via Bollinger Canyon,281003021,1,,
28,3_merged_422181207,San Ramon Transit Center via Windemere Parkway,281003024,1,,
28,3_merged_422181207,San Ramon Transit Center via Windemere Parkway,281003027,1,,
30,3_merged_422181207,Broadway Plaza,300003067,0,,
30,3_merged_422181207,Broadway Plaza,300003062,0,,
34,1_merged_422181218,Diablo Valley College via BART Pleasant Hill,42245246,1,,38419
34,1_merged_422181218,BART Walnut Creek via BART Pleasant Hill,42243655,0,,38418
34,2_merged_422181220,BART Walnut Creek via BART Pleasant Hill,42243656,0,,38418
34,3_merged_422181219,BART Walnut Creek via BART Pleasant Hill,42243657,0,,38418
38,1_merged_422181218,San Ramon Transit Center via Danville Park and Ride,42249719,0,,38428
40,2_merged_422181208,Bishop Ranch,400002014,0,,
36,2_merged_422181220,ACE Train Station,42246917,0,,38422
40,2_merged_422181208,Bishop Ranch,400002017,0,,
40,2_merged_422181208,BART Dublin,400002011,0,,
12,1_merged_422181218,Diablo Valley College,42134419,1,,38332
13,3_merged_422181219,BART Walnut Creek,42138766,1,,38334
39,1_merged_422181206,Bishop Ranch,391001019,1,,
24,4_merged_422181222,Clayton/Treat,42175813,1,,38358
39,1_merged_422181206,BART Walnut Creek,391001010,1,,
39,1_merged_422181206,BART Walnut Creek,391001013,1,,
39,1_merged_422181206,BART Walnut Creek,391001016,1,,
42,3_merged_422181219,,4226243,1,,
31,1_merged_422181218,Creekside,42219752,0,,38373
31,2_merged_422181220,Creekside,42219753,0,,38373
31,3_merged_422181219,Creekside,42219754,0,,38373
1,1_merged_422181206,Shadelands via BART Walnut Creek,11001013,1,,
1,1_merged_422181206,Shadelands via BART Walnut Creek,11001010,1,,
1,1_merged_422181206,Shadelands via BART Walnut Creek,11001016,1,,
14,1_merged_422181206,BART Walnut Creek via Mount Diablo Blvd,140001001,0,,
1,1_merged_422181206,Shadelands via BART Walnut Creek,11001019,1,,
14,1_merged_422181206,BART Walnut Creek via Mount Diablo Blvd,140001007,0,,
14,1_merged_422181206,BART Walnut Creek via Mount Diablo Blvd,140001004,0,,
30,1_merged_422181206,Broadway Plaza,300001132,0,,
30,1_merged_422181206,Broadway Plaza,300001137,0,,
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003009,1,,
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003006,1,,
6,3_merged_422181207,BART Concord,61003003,1,,
12,1_merged_422181206,BART Concord,120001028,0,,
12,1_merged_422181206,BART Concord,120001025,0,,
12,1_merged_422181206,BART Concord,120001022,0,,
35,3_merged_422181219,Airport Plaza,42245821,0,,38420
35,2_merged_422181220,Airport Plaza,42245820,0,,38420
