route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
e146258a-a357-4646-9909-a0ba5b032813,3c550973-d966-4334-b2d8-916771cd87d4,cc35f137-9403-4cae-850e-fc53c2ca070c,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,d673a970-ca8a-4cdd-936a-73b50fe07dc0
e146258a-a357-4646-9909-a0ba5b032813,3c550973-d966-4334-b2d8-916771cd87d4,49158293-7e36-4303-b491-02029608e48a,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,d673a970-ca8a-4cdd-936a-73b50fe07dc0
e146258a-a357-4646-9909-a0ba5b032813,3c550973-d966-4334-b2d8-916771cd87d4,e23ab94f-3f4f-451d-9c6b-0fe36ec284ae,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,d673a970-ca8a-4cdd-936a-73b50fe07dc0
e146258a-a357-4646-9909-a0ba5b032813,3c550973-d966-4334-b2d8-916771cd87d4,24c5b6f3-5d88-4c48-884e-09adaf42eead,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,d673a970-ca8a-4cdd-936a-73b50fe07dc0
e146258a-a357-4646-9909-a0ba5b032813,3c550973-d966-4334-b2d8-916771cd87d4,5e2681f6-df10-4927-9d52-281de9991915,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,d673a970-ca8a-4cdd-936a-73b50fe07dc0
e146258a-a357-4646-9909-a0ba5b032813,3c550973-d966-4334-b2d8-916771cd87d4,e0983626-9033-453b-9718-00842c7cbeb7,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,d673a970-ca8a-4cdd-936a-73b50fe07dc0
e146258a-a357-4646-9909-a0ba5b032813,3c550973-d966-4334-b2d8-916771cd87d4,74ea53c9-6fa0-41ef-8030-30f45a0273bf,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,d673a970-ca8a-4cdd-936a-73b50fe07dc0
e146258a-a357-4646-9909-a0ba5b032813,93de6013-13d2-42aa-9c0e-1587c4a0015f,5622ae0a-035f-49cc-b75c-a90a437b633e,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,21a835dc-025c-430e-92a4-a6e434c156ff
e146258a-a357-4646-9909-a0ba5b032813,93de6013-13d2-42aa-9c0e-1587c4a0015f,637e1d00-518c-4d27-9a11-1bc8277072ff,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,21a835dc-025c-430e-92a4-a6e434c156ff
e146258a-a357-4646-9909-a0ba5b032813,93de6013-13d2-42aa-9c0e-1587c4a0015f,54a354cf-eb7c-458e-8356-48c2d7e80796,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,21a835dc-025c-430e-92a4-a6e434c156ff
e146258a-a357-4646-9909-a0ba5b032813,93de6013-13d2-42aa-9c0e-1587c4a0015f,ac9bc6e1-cb5d-4600-8402-d72214e15e75,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,21a835dc-025c-430e-92a4-a6e434c156ff
e146258a-a357-4646-9909-a0ba5b032813,93de6013-13d2-42aa-9c0e-1587c4a0015f,f6d7dbf6-9dc2-4881-a60f-f55931defb17,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,21a835dc-025c-430e-92a4-a6e434c156ff
e146258a-a357-4646-9909-a0ba5b032813,93de6013-13d2-42aa-9c0e-1587c4a0015f,c4ce34e6-990f-4489-b79b-3a0fbaa4f4bd,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,21a835dc-025c-430e-92a4-a6e434c156ff
fe2d07c0-6840-4528-aae6-46d7ff353115,613be56a-18ee-48c6-ac5c-fc5083cd6d24,1906ebab-cf28-4bc6-916c-10728b5a3310,2a69e5e0-8240-46b8-8887-6914f4101342,"Cache Creek/Woodland",0,971a679d-c550-49a3-a13a-e910dea24d5f
bb1a462a-a778-408b-b7f8-c56051f937b9,613be56a-18ee-48c6-ac5c-fc5083cd6d24,52752f63-8a23-413f-b3e4-f6a8bc072c03,94aa5d99-e74d-48d1-a32b-bc4c7ff86097,"East Woodland Local - Counter-Clockwise",0,53d260d8-fecd-41dc-b1e2-f5acdf8ddfaf
4c2233c7-1ee6-4f4d-be66-2cc724431006,613be56a-18ee-48c6-ac5c-fc5083cd6d24,07258f7c-c505-4b98-af7f-da1a3a819617,4bd5072f-10b4-4d1a-85c7-e19b3455978f,"West Sacramento/Southport",0,c4399e9f-c413-4f8b-b68c-221bf98f8219
89be56d4-b4a1-4131-a585-0da92a0c37a7,613be56a-18ee-48c6-ac5c-fc5083cd6d24,b0cedc2e-5eea-4697-b186-244349d5efaa,b5adbc6f-b64f-4ccd-9606-76eec5189afb,"Intercity Clockwise",1,0bb583a1-db4f-4c20-9b4b-146a65bafbab
9e089252-badb-4013-9e1a-2796ec1b0248,3831bca9-2d21-4010-9a17-aa355fa706ef,9c6a558d-2154-4424-88d4-25e8a20392cb,94e3c4ea-0af2-4bb4-a2ce-b7a2dd26e38e,"West Sacramento/Sacramento Shuttle Event",0,7ffeedbf-df9e-4739-bb92-e26fbc5f379a
9e089252-badb-4013-9e1a-2796ec1b0248,3831bca9-2d21-4010-9a17-aa355fa706ef,6d0d2d8c-49fb-4657-bdf1-76c9a0567406,94e3c4ea-0af2-4bb4-a2ce-b7a2dd26e38e,"West Sacramento/Sacramento Shuttle Event",0,7ffeedbf-df9e-4739-bb92-e26fbc5f379a
89be56d4-b4a1-4131-a585-0da92a0c37a7,3831bca9-2d21-4010-9a17-aa355fa706ef,77129aaf-def3-45d5-8c93-9233f4347073,f49f69a1-0825-421d-b940-eece37ccd465,"Intercity Clockwise Event",1,4748191e-5f4b-408a-86c4-9d56961866bc
e146258a-a357-4646-9909-a0ba5b032813,3831bca9-2d21-4010-9a17-aa355fa706ef,1328d18f-f31b-4b43-bad1-e17c0766f2ec,0903754b-4593-47b3-9e6b-536b8d871ca2,"West Sacramento Local Event",0,5c4224be-3ea7-4b9e-ba26-7095737bdeca
e146258a-a357-4646-9909-a0ba5b032813,3831bca9-2d21-4010-9a17-aa355fa706ef,bbee8332-996e-4f13-a8c6-a55a91007536,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,5c4224be-3ea7-4b9e-ba26-7095737bdeca
