route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
17,20170910-8,20170910-17826,San Rafael Transit Center via Mill Valley,0,1293792,170108
17,20170910-8,20170910-17827,Sausalito via Mill Valley,1,1293795,170109
17,20170910-8,20170910-17828,San Rafael Transit Center via Mill Valley,0,1293795,170108
17,20170910-8,20170910-17830,San Rafael Transit Center via Mill Valley,0,1293792,170108
23,20170910-8,20170910-23801,Shoreline Pkwy via Canal,0,1293744,230122
23,20170910-8,20170910-23802,Downtown Fairfax,1,1293744,230121
23,20170910-8,20170910-23803,Shoreline Pkwy via Canal,0,1293745,230122
23,20170910-8,20170910-23804,Downtown Fairfax,1,1293745,230121
23,20170910-8,20170910-23805,Shoreline Pkwy via Canal,0,1293744,230122
23,20170910-8,20170910-23806,Downtown Fairfax,1,1293744,230121
23,20170910-8,20170910-23807,Shoreline Pkwy via Canal,0,1293745,230122
23,20170910-8,20170910-23808,Downtown Fairfax,1,1293745,230121
23,20170910-8,20170910-23809,Shoreline Pkwy via Canal,0,1293744,230122
23,20170910-8,20170910-23810,Downtown Fairfax,1,1293744,230121
23,20170910-8,20170910-23811,Shoreline Pkwy via Canal,0,1293745,230122
23,20170910-8,20170910-23812,Downtown Fairfax,1,1293745,230121
23,20170910-8,20170910-23813,Shoreline Pkwy via Canal,0,1293744,230122
23,20170910-8,20170910-23814,Downtown Fairfax,1,1293744,230121
23,20170910-8,20170910-23815,Shoreline Pkwy via Canal,0,1293745,230122
23,20170910-8,20170910-23816,Downtown Fairfax,1,1293745,230121
23,20170910-8,20170910-23817,Shoreline Pkwy via Canal,0,1293744,230122
23,20170910-8,20170910-23818,Downtown Fairfax,1,1293744,230121
23,20170910-8,20170910-23819,Shoreline Pkwy via Canal,0,1293745,230122
23,20170910-8,20170910-23820,Downtown Fairfax,1,1293745,230121
23,20170910-8,20170910-23821,Shoreline Pkwy via Canal,0,1293744,230122
23,20170910-8,20170910-23822,Downtown Fairfax,1,1293744,230121
23,20170910-8,20170910-23823,Shoreline Pkwy via Canal,0,1293745,230122
23,20170910-8,20170910-23824,Downtown Fairfax,1,1293745,230121
23,20170910-8,20170910-23825,Shoreline Pkwy via Canal,0,1293744,230122
23,20170910-8,20170910-23826,Downtown Fairfax,1,1293744,230121
23,20170910-8,20170910-23828,Downtown Fairfax,1,1293745,230121
35,20170910-8,20170910-35801,Canal via San Rafael Transit Center,1,1293772,350083
35,20170910-8,20170910-35802,San Rafael Transit Center,0,1293772,350089
35,20170910-8,20170910-35803,Canal via San Rafael Transit Center,1,1293772,350083
35,20170910-8,20170910-35804,San Rafael Transit Center,0,1293772,350089
35,20170910-8,20170910-35805,Canal via San Rafael Transit Center,1,1293772,350083
35,20170910-8,20170910-35806,San Rafael Transit Center,0,1293772,350089
35,20170910-8,20170910-35807,Canal via San Rafael Transit Center,1,1293772,350083
35,20170910-8,20170910-35808,San Rafael Transit Center,0,1293772,350089
35,20170910-8,20170910-35809,Canal via San Rafael Transit Center,1,1293774,350110
35,20170910-8,20170910-35810,Novato via San Rafael Transit Center,0,1293772,350092
35,20170910-8,20170910-35811,Canal via San Rafael Transit Center,1,1293775,350110
35,20170910-8,20170910-35812,Novato via San Rafael Transit Center,0,1293774,350092
35,20170910-8,20170910-35813,Canal via San Rafael Transit Center,1,1293776,350110
35,20170910-8,20170910-35814,Novato via San Rafael Transit Center,0,1293775,350092
35,20170910-8,20170910-35815,Canal via San Rafael Transit Center,1,1293772,350110
35,20170910-8,20170910-35816,Novato via San Rafael Transit Center,0,1293776,350092
35,20170910-8,20170910-35817,Canal via San Rafael Transit Center,1,1293774,350110
35,20170910-8,20170910-35818,Novato via San Rafael Transit Center,0,1293772,350092
35,20170910-8,20170910-35819,Canal via San Rafael Transit Center,1,1293775,350110
35,20170910-8,20170910-35820,Novato via San Rafael Transit Center,0,1293774,350092
35,20170910-8,20170910-35821,Canal via San Rafael Transit Center,1,1293776,350110
35,20170910-8,20170910-35822,Novato via San Rafael Transit Center,0,1293775,350092
35,20170910-8,20170910-35823,Canal via San Rafael Transit Center,1,1293772,350110
35,20170910-8,20170910-35824,Novato via San Rafael Transit Center,0,1293776,350092
35,20170910-8,20170910-35825,Canal via San Rafael Transit Center,1,1293774,350110
35,20170910-8,20170910-35826,Novato via San Rafael Transit Center,0,1293772,350092
35,20170910-8,20170910-35827,Canal via San Rafael Transit Center,1,1293775,350110
35,20170910-8,20170910-35828,Novato via San Rafael Transit Center,0,1293774,350092
35,20170910-8,20170910-35829,Canal via San Rafael Transit Center,1,1293776,350110
35,20170910-8,20170910-35830,Novato via San Rafael Transit Center,0,1293775,350092
35,20170910-8,20170910-35831,Canal via San Rafael Transit Center,1,1293772,350110
35,20170910-8,20170910-35832,Novato via San Rafael Transit Center,0,1293776,350092
35,20170910-8,20170910-35833,Canal via San Rafael Transit Center,1,1293774,350110
35,20170910-8,20170910-35834,Novato via San Rafael Transit Center,0,1293772,350092
35,20170910-8,20170910-35835,Canal via San Rafael Transit Center,1,1293775,350110
35,20170910-8,20170910-35836,Novato via San Rafael Transit Center,0,1293774,350092
35,20170910-8,20170910-35837,Canal via San Rafael Transit Center,1,1293776,350110
