route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
11,73049,t680-sl3-p4D3-r21,,1,13,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73047,t688-sl4-p4D2-r3A,,1,3004,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73048,t677-sl2-p4E1-rC,,1,1102,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73047,t689-sl4-p4D2-r3C,,1,3006,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73048,t679-sl2-p4CD-rB,,1,1101,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73047,t68B-sl4-p4D2-r3B,,1,3005,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73047,t68D-sl4-p4D2-r3C,,1,3006,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73048,t67B-sl2-p4E2-r13,,1,1109,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73049,t686-sl3-p4E7-r21,,1,13,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73048,t67C-sl2-p4DF-rB,,1,1101,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73047,t690-sl4-p4D2-r3A,,1,3004,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73048,t675-sl2-p4D6-rC,,0,1102,8417b13e-8ced-4684-a03d-a2d9137464db,,0,0
11,73048,t678-sl2-p4D7-r10,,0,1106,8417b13e-8ced-4684-a03d-a2d9137464db,,0,0
11,73048,t67A-sl2-p4C5-r11,,0,1107,8417b13e-8ced-4684-a03d-a2d9137464db,,0,0
11,73048,t67D-sl2-p4D8-r4A,,0,3010,8417b13e-8ced-4684-a03d-a2d9137464db,,0,0
11,73049,t67E-sl3-p4CB-r21,,0,13,ebaed7ef-8aaa-476e-b286-c9d8ffe38408,,0,0
