timetable_id,stop_id,stop_sequence,stop_name,connected_routes
12,808876,38,Broadway at Battles,"5/, 6/, 61/"
12,808837,39,Broadway at Enos,"5/, 6/"
12,808878,40,Broadway at Morrison (Across Santa Maria High School),"5/, 6/, 61/"
12,808879,41,Broadway at Jones,"5/, 6/, 61/"
12,808950,42,Main at Broadway (North Town Center Mall),"1/, 2/, 5/, 6/, 61/, 62/"
12,808728,43,Miller at Orange (Cook),"1/, 2/, 3/, 4/, 5/, 6/, 61/"
12,808706,44,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
13,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
13,808775,2,Jones at College (Allan Hancock College),"3/, 7/, /7 Evening"
13,808776,3,Bradley at Jones (Allan Hancock College),"3/, 7/, /7 Evening"
13,808777,4,Bradley at Sierra Madre,"3/, 7/, /7 Evening"
13,808922,5,Bradley at Costco (Edwards Cinema),"7/, /7 Evening"
13,808923,6,Bradley at Southside Parkway (Walmart),"7/, /7 Evening"
13,808924,7,Crossroads at Del Sur,"7/, /7 Evening"
13,808841,8,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
13,808901,9,Santa Maria Way at K-Mart Center,"6/, 61/, 7/"
13,816018,10,Santa Maria Way at Holly Oak,"61/, 7/"
13,808918,11,Santa Maria Way at Del Cielo Mobile Hm Prk,"61/, 7/"
13,808925,12,Orcutt at Winter (Evergreen Shopping Center),"6/, 61/, 7/"
13,808912,13,Lakeview at Orcutt Rd (Evergreen Shopping Ctr),"62/, 7/"
13,816024,14,Lakeview at Lakeview,"62/, 7/"
13,808915,15,Lakeview at Hillview,"62/, 7/"
13,808916,16,Santa Maria Way at College,"62/, 7/"
13,808967,17,Santa Maria Way at Del Cielo Mobile Hm Prk,"62/, 7/"
13,808919,18,Santa Maria Way at Drive-In,"62/, 7/"
13,808965,19,Santa Maria Way at Sunrise,"62/, 7/"
13,808920,20,Santa Maria Way at Broadway,"61/, 62/, 7/"
13,808873,21,Broadway at Starbuck's,"5/, 6/, 61/, 62/, 7/"
13,808750,22,McCoy at FoodMaxx,"2/, 5/, 6/, 61/, 62/, 7/"
13,808926,23,McCoy at Caballero,"7/, /7 Evening"
13,808927,24,Crossroads at Del Sur,"7/, /7 Evening"
13,808928,25,Bradley at Crossroads (Walmart),"7/, /7 Evening"
13,808929,26,Southside Pkwy at Volkswagon,"7/, /7 Evening"
13,808962,27,Bradley at Stowell,"7/, /7 Evening"
13,808930,28,Bradley at Olive Garden,"7/, /7 Evening"
13,808931,29,Jones at Vineyard Apartments,"7/, /7 Evening"
13,808706,30,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
14,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
14,808775,2,Jones at College (Allan Hancock College),"3/, 7/, /7 Evening"
14,808776,3,Bradley at Jones (Allan Hancock College),"3/, 7/, /7 Evening"
14,808777,4,Bradley at Sierra Madre,"3/, 7/, /7 Evening"
14,808922,5,Bradley at Costco (Edwards Cinema),"7/, /7 Evening"
14,808923,6,Bradley at Southside Parkway (Walmart),"7/, /7 Evening"
14,808924,7,Crossroads at Del Sur,"7/, /7 Evening"
14,808841,8,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
14,808901,9,Santa Maria Way at K-Mart Center,"6/, 61/, 7/"
14,816018,10,Santa Maria Way at Holly Oak,"61/, 7/"
14,808918,11,Santa Maria Way at Del Cielo Mobile Hm Prk,"61/, 7/"
14,808925,12,Orcutt at Winter (Evergreen Shopping Center),"6/, 61/, 7/"
14,808912,13,Lakeview at Orcutt Rd (Evergreen Shopping Ctr),"62/, 7/"
14,816024,14,Lakeview at Lakeview,"62/, 7/"
14,808915,15,Lakeview at Hillview,"62/, 7/"
14,808916,16,Santa Maria Way at College,"62/, 7/"
14,808967,17,Santa Maria Way at Del Cielo Mobile Hm Prk,"62/, 7/"
14,808919,18,Santa Maria Way at Drive-In,"62/, 7/"
14,808965,19,Santa Maria Way at Sunrise,"62/, 7/"
14,808920,20,Santa Maria Way at Broadway,"61/, 62/, 7/"
14,808873,21,Broadway at Starbuck's,"5/, 6/, 61/, 62/, 7/"
14,808750,22,McCoy at FoodMaxx,"2/, 5/, 6/, 61/, 62/, 7/"
14,808926,23,McCoy at Caballero,"7/, /7 Evening"
14,808927,24,Crossroads at Del Sur,"7/, /7 Evening"
14,808928,25,Bradley at Crossroads (Walmart),"7/, /7 Evening"
14,808929,26,Southside Pkwy at Volkswagon,"7/, /7 Evening"
14,808962,27,Bradley at Stowell,"7/, /7 Evening"
14,808930,28,Bradley at Olive Garden,"7/, /7 Evening"
14,808931,29,Jones at Vineyard Apartments,"7/, /7 Evening"
14,808706,30,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
15,808841,1,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
15,808906,2,McCoy at Eastbury,"62/, 8/"
15,808907,3,McCoy at Depot,"62/, 8/"
15,2329724,4,McCoy at Sandpiper,8/
15,808908,5,McCoy at Skyway,"62/, 8/, /The Breeze 100"
15,808932,6,McCoy at Thompson,8/
15,808933,7,McCoy at Westgate,8/
15,808818,8,A St at Betteravia,"4/, 8/"
15,808934,9,Sandalwood at Black Rd,8/
15,808935,10,Tanglewood at Willowood,8/
15,808936,11,Tanglewood at Black Rd,8/
15,808937,12,Betteravia at Blosser (McDonald's),"4/, 8/"
15,808821,13,Betteravia at Bakery Outlet,"4/, 8/"
15,808840,14,Betteravia at Panda Express,"5/, 6/, 62/, 7/, /7 Evening, 8/"
15,808841,15,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
