trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops
t_161561_b_2753_tn_1,,,768577,3,,0,0,3755.40295846729,0,0
t_161561_b_2753_tn_1,,,768579,4,,0,0,4114.80329973179,0,0
t_161561_b_2753_tn_1,,,768271,5,,0,0,4289.98643269237,0,0
t_161561_b_2753_tn_1,,,768575,6,,0,0,4540.60480247364,0,0
t_161561_b_2753_tn_1,,,768272,7,,0,0,8041.39145962699,0,0
t_161561_b_2753_tn_1,12:20:00,12:20:00,781955,8,,0,0,16978.0016462709,0,0
t_161561_b_2753_tn_1,,,768258,9,,0,0,18029.1820637091,0,0
t_161561_b_2753_tn_1,12:30:00,12:30:00,768259,10,,0,0,18498.3925267648,0,0
t_161561_b_2753_tn_1,,,768260,11,,0,0,18946.3509406768,0,0
t_161561_b_2753_tn_1,,,768261,12,,0,0,19279.6864260376,0,0
t_161561_b_2753_tn_1,,,768262,13,,0,0,19732.381051737,0,0
t_161561_b_2753_tn_1,12:35:00,12:35:00,768643,14,,0,0,20297.3099743348,0,0
t_161561_b_2753_tn_1,,,768263,15,,0,0,21153.575714077,0,0
t_161561_b_2753_tn_1,,,768274,16,,0,0,30577.7659966609,0,0
t_161561_b_2753_tn_1,,,768334,17,,0,0,31135.0971163235,0,0
t_161561_b_2753_tn_1,12:55:00,12:55:00,768640,18,,0,0,31939.5930323143,0,0
t_161561_b_2753_tn_1,,,768641,19,,0,0,32348.9530343762,0,0
t_161561_b_2753_tn_1,,,768266,20,,0,0,42081.6661272059,0,0
t_161561_b_2753_tn_1,13:10:00,13:10:00,768644,21,,0,0,42940.7858233791,0,0
t_161561_b_2753_tn_1,,,768267,22,,0,0,43469.7239586815,0,0
t_161561_b_2753_tn_1,,,768268,23,,0,0,44063.6296429467,0,0
t_161561_b_2753_tn_1,,,768269,24,,0,0,44325.7136856169,0,0
t_161561_b_2753_tn_1,13:18:00,13:18:00,768642,25,,0,0,44892.394577218,0,0
t_161561_b_2753_tn_1,,,768270,26,,0,0,45281.5737812393,0,0
t_161561_b_2753_tn_1,13:22:00,13:22:00,781955,27,,0,0,46436.8287768939,0,0
t_161561_b_2753_tn_1,,,768275,28,,0,0,55257.5653018929,0,0
t_161561_b_2753_tn_1,,,768580,29,,0,0,58759.5751708842,0,0
t_161561_b_2753_tn_1,,,768576,30,,0,0,59078.4637426573,0,0
t_161561_b_2753_tn_1,,,768578,31,,0,0,59549.2897688789,0,0
t_161561_b_2753_tn_1,13:36:00,13:36:00,781956,32,,0,0,61001.7977354266,0,0
t_161561_b_2753_tn_1,13:43:00,13:43:00,768584,33,,0,0,62705.89190323,0,0
t_161561_b_2753_tn_2,14:30:00,14:30:00,768584,1,,0,0,0,0,0
t_161561_b_2753_tn_2,14:37:00,14:37:00,781956,2,,0,0,1628.9466115348,0,0
t_161561_b_2753_tn_2,,,768577,3,,0,0,3755.40295846729,0,0
t_161561_b_2753_tn_2,,,768579,4,,0,0,4114.80329973179,0,0
t_161561_b_2753_tn_2,,,768271,5,,0,0,4289.98643269237,0,0
t_161561_b_2753_tn_2,,,768575,6,,0,0,4540.60480247364,0,0
t_161561_b_2753_tn_2,,,768272,7,,0,0,8041.39145962699,0,0
t_161561_b_2753_tn_2,14:50:00,14:50:00,781955,8,,0,0,16978.0016462709,0,0
t_161561_b_2753_tn_2,,,768258,9,,0,0,18029.1820637091,0,0
t_161561_b_2753_tn_2,15:00:00,15:00:00,768259,10,,0,0,18498.3925267648,0,0
t_161561_b_2753_tn_2,,,768260,11,,0,0,18946.3509406768,0,0
t_161561_b_2753_tn_2,,,768261,12,,0,0,19279.6864260376,0,0
t_161561_b_2753_tn_2,,,768262,13,,0,0,19732.381051737,0,0
t_161561_b_2753_tn_2,15:05:00,15:05:00,768643,14,,0,0,20297.3099743348,0,0
t_161561_b_2753_tn_2,,,768263,15,,0,0,21153.575714077,0,0
t_161561_b_2753_tn_2,,,768274,16,,0,0,30577.7659966609,0,0
t_161561_b_2753_tn_2,,,768334,17,,0,0,31135.0971163235,0,0
t_161561_b_2753_tn_2,15:25:00,15:25:00,768640,18,,0,0,31939.5930323143,0,0
t_161561_b_2753_tn_2,,,768641,19,,0,0,32348.9530343762,0,0
t_161561_b_2753_tn_2,,,768266,20,,0,0,42081.6661272059,0,0
t_161561_b_2753_tn_2,15:40:00,15:40:00,768644,21,,0,0,42940.7858233791,0,0
t_161561_b_2753_tn_2,,,768267,22,,0,0,43469.7239586815,0,0
t_161561_b_2753_tn_2,,,768268,23,,0,0,44063.6296429467,0,0
t_161561_b_2753_tn_2,,,768269,24,,0,0,44325.7136856169,0,0
t_161561_b_2753_tn_2,15:48:00,15:48:00,768642,25,,0,0,44892.394577218,0,0
t_161561_b_2753_tn_2,,,768270,26,,0,0,45281.5737812393,0,0
t_161561_b_2753_tn_2,15:52:00,15:52:00,781955,27,,0,0,46436.8287768939,0,0
t_161561_b_2753_tn_2,,,768275,28,,0,0,55257.5653018929,0,0
t_161561_b_2753_tn_2,,,768580,29,,0,0,58759.5751708842,0,0
t_161561_b_2753_tn_2,,,768576,30,,0,0,59078.4637426573,0,0
t_161561_b_2753_tn_2,,,768578,31,,0,0,59549.2897688789,0,0
t_161561_b_2753_tn_2,16:06:00,16:06:00,781956,32,,0,0,61001.7977354266,0,0
t_161561_b_2753_tn_2,16:13:00,16:13:00,768584,33,,0,0,62705.89190323,0,0
t_161852_b_2753_tn_0,17:15:00,17:15:00,768584,1,,0,0,0,0,0
t_161852_b_2753_tn_0,17:22:00,17:22:00,781956,2,,0,0,1628.9466115348,0,0
t_161852_b_2753_tn_0,,,768577,3,,0,0,3755.40295846729,0,0
t_161852_b_2753_tn_0,,,768579,4,,0,0,4114.80329973179,0,0
t_161852_b_2753_tn_0,,,768271,5,,0,0,4289.98643269237,0,0
t_161852_b_2753_tn_0,,,768575,6,,0,0,4540.60480247364,0,0
t_161852_b_2753_tn_0,17:32:00,17:32:00,768272,7,,0,0,8041.39145962699,0,0
t_161852_b_2753_tn_0,17:45:00,17:45:00,781955,8,,0,0,16978.0016462709,0,0
t_161852_b_2753_tn_0,,,768258,9,,0,0,18029.1820637091,0,0
t_161852_b_2753_tn_0,17:50:00,17:50:00,768259,10,,0,0,18498.3925267648,0,0
t_161852_b_2753_tn_0,,,768260,11,,0,0,18946.3509406768,0,0
t_161852_b_2753_tn_0,,,768261,12,,0,0,19279.6864260376,0,0
t_161852_b_2753_tn_0,,,768262,13,,0,0,19732.381051737,0,0
t_161852_b_2753_tn_0,17:55:00,17:55:00,768643,14,,0,0,20297.3099743348,0,0
t_161852_b_2753_tn_0,,,768263,15,,0,0,21153.575714077,0,0
t_161852_b_2753_tn_0,,,768274,16,,0,0,30577.7659966609,0,0
t_161852_b_2753_tn_0,,,768334,17,,0,0,31135.0971163235,0,0
t_161852_b_2753_tn_0,18:15:00,18:15:00,768640,18,,0,0,31939.59303237,0,0
t_161853_b_2753_tn_0,07:25:00,07:25:00,768641,1,,0,0,0,0,0
t_161853_b_2753_tn_0,,,768266,2,,0,0,9732.15113168335,0,0
t_161853_b_2753_tn_0,07:40:00,07:40:00,768644,3,,0,0,10591.2708278566,0,0
t_161853_b_2753_tn_0,,,768267,4,,0,0,11120.208963159,0,0
t_161853_b_2753_tn_0,,,768268,5,,0,0,11714.1146474242,0,0
t_161853_b_2753_tn_0,,,768269,6,,0,0,11976.1986900944,0,0
t_161853_b_2753_tn_0,07:48:00,07:48:00,768642,7,,0,0,12542.8795816955,0,0
t_161853_b_2753_tn_0,,,768270,8,,0,0,12932.0587857168,0,0
t_161853_b_2753_tn_0,07:58:00,07:58:00,768272,9,,0,0,21242.4237445985,0,0
t_161853_b_2753_tn_0,,,768580,10,,0,0,24818.3548015304,0,0
t_161853_b_2753_tn_0,,,768576,11,,0,0,25133.9013003739,0,0
t_161853_b_2753_tn_0,,,768578,12,,0,0,25604.7273265956,0,0
t_161853_b_2753_tn_0,08:10:00,08:10:00,768584,13,,0,0,27997.18614933,0,0
t_161854_b_2753_tn_1,06:30:00,06:30:00,768582,1,,0,0,0,0,0
t_161854_b_2753_tn_1,,,768329,2,,0,0,812.052786052529,0,0
t_161854_b_2753_tn_1,,,768475,3,,0,0,2092.56336205798,0,0
t_161854_b_2753_tn_1,,,768341,4,,0,0,2574.02041939428,0,0
t_161854_b_2753_tn_1,,,768330,5,,0,0,3697.64166942263,0,0
t_161854_b_2753_tn_1,,,768420,6,,0,0,5532.79835251845,0,0
t_161854_b_2753_tn_1,06:46:00,06:46:00,768208,7,,0,0,6735.7083297279,0,0
t_161854_b_2753_tn_1,,,768209,8,,0,0,7822.04138629426,0,0
t_161854_b_2753_tn_1,,,781924,9,,0,0,11047.169124188,0,0
t_161854_b_2753_tn_1,,,768298,10,,0,0,13956.156366497,0,0
t_161854_b_2753_tn_1,,,768185,11,,0,0,14895.2494490791,0,0
t_161854_b_2753_tn_1,,,768406,12,,0,0,15475.3930122003,0,0
t_161854_b_2753_tn_1,,,768407,13,,0,0,15848.2301359192,0,0
t_161854_b_2753_tn_1,,,768369,14,,0,0,16098.1478291773,0,0
t_161854_b_2753_tn_1,07:01:00,07:01:00,768370,15,,0,0,16814.8101036189,0,0
t_161854_b_2753_tn_1,,,835001,16,,0,0,17895.0664448753,0,0
t_161854_b_2753_tn_1,,,768394,17,,0,0,19191.5262378674,0,0
t_161854_b_2753_tn_1,,,768379,18,,0,0,19724.2347910675,0,0
t_161854_b_2753_tn_1,,,768383,19,,0,0,20338.9071718493,0,0
t_161854_b_2753_tn_1,,,768380,20,,0,0,20549.2194111435,0,0
t_161854_b_2753_tn_1,,,768402,21,,0,0,20823.918891039,0,0
t_161854_b_2753_tn_1,,,768389,22,,0,0,21266.6064594862,0,0
t_161854_b_2753_tn_1,,,768375,23,,0,0,21798.5026019188,0,0
t_161854_b_2753_tn_1,,,768397,24,,0,0,22188.4792587869,0,0
t_161854_b_2753_tn_1,07:13:00,07:13:00,781925,25,,0,0,22436.8542538492,0,0
t_161854_b_2753_tn_1,,,768174,26,,0,0,23912.4998933404,0,0
t_161854_b_2753_tn_1,,,768382,27,,0,0,24599.7821175865,0,0
t_161854_b_2753_tn_1,,,768175,28,,0,0,24924.0909353977,0,0
t_161854_b_2753_tn_1,07:21:00,07:21:00,768373,29,,0,0,25652.8305604141,0,0
t_161854_b_2753_tn_1,,,768176,30,,0,0,26114.9113318979,0,0
t_161854_b_2753_tn_1,,,768405,31,,0,0,26570.2560773506,0,0
t_161854_b_2753_tn_1,,,768408,32,,0,0,27423.9279733703,0,0
t_161854_b_2753_tn_1,07:25:00,07:25:00,768177,33,,0,0,28365.4825864647,0,0
t_161854_b_2753_tn_1,,,768178,34,,0,0,28702.3391886675,0,0
t_161854_b_2753_tn_1,,,768411,35,,0,0,29066.3892037335,0,0
t_161854_b_2753_tn_1,,,768179,36,,0,0,29707.5068588383,0,0
t_161854_b_2753_tn_1,,,768412,37,,0,0,30970.6081125539,0,0
t_161854_b_2753_tn_1,07:36:00,07:36:00,768396,38,,0,0,31412.6875636671,0,0
t_161854_b_2753_tn_1,,,768374,39,,0,0,31864.235717716,0,0
t_161854_b_2753_tn_1,,,768387,40,,0,0,32396.1318601487,0,0
t_161854_b_2753_tn_1,,,768163,41,,0,0,32772.6429020496,0,0
t_161854_b_2753_tn_1,,,768164,42,,0,0,33113.9800055399,0,0
t_161854_b_2753_tn_1,,,768381,43,,0,0,33392.419427833,0,0
t_161854_b_2753_tn_1,,,768377,44,,0,0,34027.7090508003,0,0
t_161854_b_2753_tn_1,,,768392,45,,0,0,34408.9210935549,0,0
t_161854_b_2753_tn_1,,,835001,46,,0,0,35960.5778144443,0,0
t_161854_b_2753_tn_1,07:48:00,07:48:00,768193,47,,0,0,37532.936960384,0,0
t_161854_b_2753_tn_1,,,768165,48,,0,0,38502.5099173178,0,0
t_161854_b_2753_tn_1,,,768172,49,,0,0,38907.1971459373,0,0
t_161854_b_2753_tn_1,,,768187,50,,0,0,39484.0893299927,0,0
t_161854_b_2753_tn_1,,,768166,51,,0,0,40384.78375033,0,0
t_161854_b_2753_tn_1,,,781926,52,,0,0,43319.801545825,0,0
t_161854_b_2753_tn_1,,,768210,53,,0,0,46638.1800514973,0,0
t_161854_b_2753_tn_1,08:03:00,08:03:00,768211,54,,0,0,47734.5957181095,0,0
t_161854_b_2753_tn_1,,,768331,55,,0,0,48988.8454926965,0,0
t_161854_b_2753_tn_1,,,768332,56,,0,0,50734.1644633566,0,0
t_161854_b_2753_tn_1,,,768342,57,,0,0,51986.1508174402,0,0
t_161854_b_2753_tn_1,,,768343,58,,0,0,52422.7659675998,0,0
t_161854_b_2753_tn_1,,,768333,59,,0,0,53521.9250759504,0,0
t_161854_b_2753_tn_1,08:23:00,08:23:00,768583,60,,0,0,54475.4914133801,0,0
t_161854_b_2753_tn_2,07:30:00,07:30:00,768582,1,,0,0,0,0,0
t_161854_b_2753_tn_2,,,768329,2,,0,0,812.052786052529,0,0
t_161854_b_2753_tn_2,,,768475,3,,0,0,2092.56336205798,0,0
t_161854_b_2753_tn_2,,,768341,4,,0,0,2574.02041939428,0,0
t_161854_b_2753_tn_2,,,768330,5,,0,0,3697.64166942263,0,0
t_161854_b_2753_tn_2,,,768420,6,,0,0,5532.79835251845,0,0
t_161854_b_2753_tn_2,07:46:00,07:46:00,768208,7,,0,0,6735.7083297279,0,0
t_161854_b_2753_tn_2,,,768209,8,,0,0,7822.04138629426,0,0
t_161854_b_2753_tn_2,,,781924,9,,0,0,11047.169124188,0,0
t_161854_b_2753_tn_2,,,768298,10,,0,0,13956.156366497,0,0
t_161854_b_2753_tn_2,,,768185,11,,0,0,14895.2494490791,0,0
t_161854_b_2753_tn_2,,,768406,12,,0,0,15475.3930122003,0,0
t_161854_b_2753_tn_2,,,768407,13,,0,0,15848.2301359192,0,0
t_161854_b_2753_tn_2,,,768369,14,,0,0,16098.1478291773,0,0
t_161854_b_2753_tn_2,08:01:00,08:01:00,768370,15,,0,0,16814.8101036189,0,0
t_161854_b_2753_tn_2,,,835001,16,,0,0,17895.0664448753,0,0
t_161854_b_2753_tn_2,,,768394,17,,0,0,19191.5262378674,0,0
t_161854_b_2753_tn_2,,,768379,18,,0,0,19724.2347910675,0,0
t_161854_b_2753_tn_2,,,768383,19,,0,0,20338.9071718493,0,0
t_161854_b_2753_tn_2,,,768380,20,,0,0,20549.2194111435,0,0
t_161854_b_2753_tn_2,,,768402,21,,0,0,20823.918891039,0,0
t_161854_b_2753_tn_2,,,768389,22,,0,0,21266.6064594862,0,0
t_161854_b_2753_tn_2,,,768375,23,,0,0,21798.5026019188,0,0
t_161854_b_2753_tn_2,,,768397,24,,0,0,22188.4792587869,0,0
t_161854_b_2753_tn_2,08:13:00,08:13:00,781925,25,,0,0,22436.8542538492,0,0
t_161854_b_2753_tn_2,,,768174,26,,0,0,23912.4998933404,0,0
t_161854_b_2753_tn_2,,,768382,27,,0,0,24599.7821175865,0,0
t_161854_b_2753_tn_2,,,768175,28,,0,0,24924.0909353977,0,0
t_161854_b_2753_tn_2,08:21:00,08:21:00,768373,29,,0,0,25652.8305604141,0,0
t_161854_b_2753_tn_2,,,768176,30,,0,0,26114.9113318979,0,0
t_161854_b_2753_tn_2,,,768405,31,,0,0,26570.2560773506,0,0
t_161854_b_2753_tn_2,,,768408,32,,0,0,27423.9279733703,0,0
t_161854_b_2753_tn_2,08:25:00,08:25:00,768177,33,,0,0,28365.4825864647,0,0
t_161854_b_2753_tn_2,,,768178,34,,0,0,28702.3391886675,0,0
t_161854_b_2753_tn_2,,,768411,35,,0,0,29066.3892037335,0,0
t_161854_b_2753_tn_2,,,768179,36,,0,0,29707.5068588383,0,0
t_161854_b_2753_tn_2,,,768412,37,,0,0,30970.6081125539,0,0
t_161854_b_2753_tn_2,08:36:00,08:36:00,768396,38,,0,0,31412.6875636671,0,0
t_161854_b_2753_tn_2,,,768374,39,,0,0,31864.235717716,0,0
t_161854_b_2753_tn_2,,,768387,40,,0,0,32396.1318601487,0,0
t_161854_b_2753_tn_2,,,768163,41,,0,0,32772.6429020496,0,0
t_161854_b_2753_tn_2,,,768164,42,,0,0,33113.9800055399,0,0
t_161854_b_2753_tn_2,,,768381,43,,0,0,33392.419427833,0,0
t_161854_b_2753_tn_2,,,768377,44,,0,0,34027.7090508003,0,0
t_161854_b_2753_tn_2,,,768392,45,,0,0,34408.9210935549,0,0
t_161854_b_2753_tn_2,,,835001,46,,0,0,35960.5778144443,0,0
t_161854_b_2753_tn_2,08:48:00,08:48:00,768193,47,,0,0,37532.936960384,0,0
t_161854_b_2753_tn_2,,,768165,48,,0,0,38502.5099173178,0,0
t_161854_b_2753_tn_2,,,768172,49,,0,0,38907.1971459373,0,0
t_161854_b_2753_tn_2,,,768187,50,,0,0,39484.0893299927,0,0
t_161854_b_2753_tn_2,,,768166,51,,0,0,40384.78375033,0,0
t_161854_b_2753_tn_2,,,781926,52,,0,0,43319.801545825,0,0
t_161854_b_2753_tn_2,,,768210,53,,0,0,46638.1800514973,0,0
t_161854_b_2753_tn_2,09:03:00,09:03:00,768211,54,,0,0,47734.5957181095,0,0
t_161854_b_2753_tn_2,,,768331,55,,0,0,48988.8454926965,0,0
t_161854_b_2753_tn_2,,,768332,56,,0,0,50734.1644633566,0,0
t_161854_b_2753_tn_2,,,768342,57,,0,0,51986.1508174402,0,0
t_161854_b_2753_tn_2,,,768343,58,,0,0,52422.7659675998,0,0
t_161854_b_2753_tn_2,,,768333,59,,0,0,53521.9250759504,0,0
t_161854_b_2753_tn_2,09:23:00,09:23:00,768583,60,,0,0,54475.4914133801,0,0
t_161855_b_2753_tn_1,08:45:00,08:45:00,768582,1,,0,0,0,0,0
t_161855_b_2753_tn_1,,,768329,2,,0,0,812.052786052529,0,0
t_161855_b_2753_tn_1,,,768475,3,,0,0,2092.56336205798,0,0
t_161855_b_2753_tn_1,,,768341,4,,0,0,2574.02041939428,0,0
t_161855_b_2753_tn_1,,,768330,5,,0,0,3697.64166942263,0,0
t_161855_b_2753_tn_1,,,768420,6,,0,0,5532.79835251845,0,0
t_161855_b_2753_tn_1,09:01:00,09:01:00,768208,7,,0,0,6735.7083297279,0,0
t_161855_b_2753_tn_1,,,768209,8,,0,0,7822.04138629426,0,0
t_161855_b_2753_tn_1,,,781924,9,,0,0,11047.169124188,0,0
t_161855_b_2753_tn_1,,,768298,10,,0,0,13956.156366497,0,0
t_161855_b_2753_tn_1,,,768185,11,,0,0,14895.2494490791,0,0
t_161855_b_2753_tn_1,,,768406,12,,0,0,15475.3930122003,0,0
t_161855_b_2753_tn_1,,,768407,13,,0,0,15848.2301359192,0,0
t_161855_b_2753_tn_1,,,768369,14,,0,0,16098.1478291773,0,0
t_161855_b_2753_tn_1,09:16:00,09:16:00,768370,15,,0,0,16814.8101036189,0,0
t_161855_b_2753_tn_1,,,835001,16,,0,0,17895.0664448753,0,0
t_161855_b_2753_tn_1,,,768394,17,,0,0,19191.5262378674,0,0
t_161855_b_2753_tn_1,,,768379,18,,0,0,19724.2347910675,0,0
t_161855_b_2753_tn_1,,,768383,19,,0,0,20338.9071718493,0,0
t_161855_b_2753_tn_1,,,768380,20,,0,0,20549.2194111435,0,0
t_161855_b_2753_tn_1,,,768402,21,,0,0,20823.918891039,0,0
t_161855_b_2753_tn_1,,,768389,22,,0,0,21266.6064594862,0,0
t_161855_b_2753_tn_1,,,768375,23,,0,0,21798.5026019188,0,0
t_161855_b_2753_tn_1,,,768397,24,,0,0,22188.4792587869,0,0
t_161855_b_2753_tn_1,09:28:00,09:28:00,781925,25,,0,0,22436.8542538492,0,0
t_161855_b_2753_tn_1,,,768174,26,,0,0,23912.4998933404,0,0
t_161855_b_2753_tn_1,,,768382,27,,0,0,24599.7821175865,0,0
t_161855_b_2753_tn_1,,,768175,28,,0,0,24924.0909353977,0,0
t_161855_b_2753_tn_1,09:36:00,09:36:00,768373,29,,0,0,25652.8305604141,0,0
t_161855_b_2753_tn_1,,,768176,30,,0,0,26114.9113318979,0,0
t_161855_b_2753_tn_1,,,768405,31,,0,0,26570.2560773506,0,0
t_161855_b_2753_tn_1,,,768408,32,,0,0,27423.9279733703,0,0
t_161855_b_2753_tn_1,09:40:00,09:40:00,768177,33,,0,0,28365.4825864647,0,0
t_161855_b_2753_tn_1,,,768178,34,,0,0,28702.3391886675,0,0
t_161855_b_2753_tn_1,,,768411,35,,0,0,29066.3892037335,0,0
t_161855_b_2753_tn_1,,,768179,36,,0,0,29707.5068588383,0,0
t_161855_b_2753_tn_1,,,768412,37,,0,0,30970.6081125539,0,0
t_161855_b_2753_tn_1,09:51:00,09:51:00,768396,38,,0,0,31412.6875636671,0,0
t_161855_b_2753_tn_1,,,768374,39,,0,0,31864.235717716,0,0
t_161855_b_2753_tn_1,,,768387,40,,0,0,32396.1318601487,0,0
t_161855_b_2753_tn_1,,,768163,41,,0,0,32772.6429020496,0,0
t_161855_b_2753_tn_1,,,768164,42,,0,0,33113.9800055399,0,0
t_161855_b_2753_tn_1,,,768381,43,,0,0,33392.419427833,0,0
t_161855_b_2753_tn_1,,,768377,44,,0,0,34027.7090508003,0,0
t_161855_b_2753_tn_1,,,768392,45,,0,0,34408.9210935549,0,0
t_161855_b_2753_tn_1,,,835001,46,,0,0,35960.5778144443,0,0
t_161855_b_2753_tn_1,10:03:00,10:03:00,768193,47,,0,0,37532.936960384,0,0
t_161855_b_2753_tn_1,,,768165,48,,0,0,38502.5099173178,0,0
t_161855_b_2753_tn_1,,,768172,49,,0,0,38907.1971459373,0,0
t_161855_b_2753_tn_1,,,768187,50,,0,0,39484.0893299927,0,0
t_161855_b_2753_tn_1,,,768166,51,,0,0,40384.78375033,0,0
t_161855_b_2753_tn_1,,,781926,52,,0,0,43319.801545825,0,0
t_161855_b_2753_tn_1,,,768210,53,,0,0,46638.1800514973,0,0
t_161855_b_2753_tn_1,10:18:00,10:18:00,768211,54,,0,0,47734.5957181095,0,0
t_161855_b_2753_tn_1,,,768331,55,,0,0,48988.8454926965,0,0
t_161855_b_2753_tn_1,,,768332,56,,0,0,50734.1644633566,0,0
t_161855_b_2753_tn_1,,,768342,57,,0,0,51986.1508174402,0,0
t_161855_b_2753_tn_1,,,768343,58,,0,0,52422.7659675998,0,0
t_161855_b_2753_tn_1,,,768333,59,,0,0,53521.9250759504,0,0
t_161855_b_2753_tn_1,10:38:00,10:38:00,768583,60,,0,0,54475.4914133801,0,0
t_161855_b_2753_tn_2,09:45:00,09:45:00,768582,1,,0,0,0,0,0
t_161855_b_2753_tn_2,,,768329,2,,0,0,812.052786052529,0,0
t_161855_b_2753_tn_2,,,768475,3,,0,0,2092.56336205798,0,0
t_161855_b_2753_tn_2,,,768341,4,,0,0,2574.02041939428,0,0
t_161855_b_2753_tn_2,,,768330,5,,0,0,3697.64166942263,0,0
t_161855_b_2753_tn_2,,,768420,6,,0,0,5532.79835251845,0,0
t_161855_b_2753_tn_2,10:01:00,10:01:00,768208,7,,0,0,6735.7083297279,0,0
t_161855_b_2753_tn_2,,,768209,8,,0,0,7822.04138629426,0,0
t_161855_b_2753_tn_2,,,781924,9,,0,0,11047.169124188,0,0
t_161855_b_2753_tn_2,,,768298,10,,0,0,13956.156366497,0,0
t_161855_b_2753_tn_2,,,768185,11,,0,0,14895.2494490791,0,0
t_161855_b_2753_tn_2,,,768406,12,,0,0,15475.3930122003,0,0
t_161855_b_2753_tn_2,,,768407,13,,0,0,15848.2301359192,0,0
t_161855_b_2753_tn_2,,,768369,14,,0,0,16098.1478291773,0,0
t_161855_b_2753_tn_2,10:16:00,10:16:00,768370,15,,0,0,16814.8101036189,0,0
t_161855_b_2753_tn_2,,,835001,16,,0,0,17895.0664448753,0,0
t_161855_b_2753_tn_2,,,768394,17,,0,0,19191.5262378674,0,0
t_161855_b_2753_tn_2,,,768379,18,,0,0,19724.2347910675,0,0
t_161855_b_2753_tn_2,,,768383,19,,0,0,20338.9071718493,0,0
t_161855_b_2753_tn_2,,,768380,20,,0,0,20549.2194111435,0,0
t_161855_b_2753_tn_2,,,768402,21,,0,0,20823.918891039,0,0
t_161855_b_2753_tn_2,,,768389,22,,0,0,21266.6064594862,0,0
t_161855_b_2753_tn_2,,,768375,23,,0,0,21798.5026019188,0,0
t_161855_b_2753_tn_2,,,768397,24,,0,0,22188.4792587869,0,0
t_161855_b_2753_tn_2,10:28:00,10:28:00,781925,25,,0,0,22436.8542538492,0,0
t_161855_b_2753_tn_2,,,768174,26,,0,0,23912.4998933404,0,0
t_161855_b_2753_tn_2,,,768382,27,,0,0,24599.7821175865,0,0
t_161855_b_2753_tn_2,,,768175,28,,0,0,24924.0909353977,0,0
t_161855_b_2753_tn_2,10:36:00,10:36:00,768373,29,,0,0,25652.8305604141,0,0
t_161855_b_2753_tn_2,,,768176,30,,0,0,26114.9113318979,0,0
t_161855_b_2753_tn_2,,,768405,31,,0,0,26570.2560773506,0,0
t_161855_b_2753_tn_2,,,768408,32,,0,0,27423.9279733703,0,0
t_161855_b_2753_tn_2,10:40:00,10:40:00,768177,33,,0,0,28365.4825864647,0,0
t_161855_b_2753_tn_2,,,768178,34,,0,0,28702.3391886675,0,0
t_161855_b_2753_tn_2,,,768411,35,,0,0,29066.3892037335,0,0
t_161855_b_2753_tn_2,,,768179,36,,0,0,29707.5068588383,0,0
t_161855_b_2753_tn_2,,,768412,37,,0,0,30970.6081125539,0,0
t_161855_b_2753_tn_2,10:51:00,10:51:00,768396,38,,0,0,31412.6875636671,0,0
t_161855_b_2753_tn_2,,,768374,39,,0,0,31864.235717716,0,0
t_161855_b_2753_tn_2,,,768387,40,,0,0,32396.1318601487,0,0
t_161855_b_2753_tn_2,,,768163,41,,0,0,32772.6429020496,0,0
t_161855_b_2753_tn_2,,,768164,42,,0,0,33113.9800055399,0,0
t_161855_b_2753_tn_2,,,768381,43,,0,0,33392.419427833,0,0
t_161855_b_2753_tn_2,,,768377,44,,0,0,34027.7090508003,0,0
t_161855_b_2753_tn_2,,,768392,45,,0,0,34408.9210935549,0,0
t_161855_b_2753_tn_2,,,835001,46,,0,0,35960.5778144443,0,0
t_161855_b_2753_tn_2,11:03:00,11:03:00,768193,47,,0,0,37532.936960384,0,0
t_161855_b_2753_tn_2,,,768165,48,,0,0,38502.5099173178,0,0
t_161855_b_2753_tn_2,,,768172,49,,0,0,38907.1971459373,0,0
t_161855_b_2753_tn_2,,,768187,50,,0,0,39484.0893299927,0,0
t_161855_b_2753_tn_2,,,768166,51,,0,0,40384.78375033,0,0
t_161855_b_2753_tn_2,,,781926,52,,0,0,43319.801545825,0,0
t_161855_b_2753_tn_2,,,768210,53,,0,0,46638.1800514973,0,0
t_161855_b_2753_tn_2,11:18:00,11:18:00,768211,54,,0,0,47734.5957181095,0,0
t_161855_b_2753_tn_2,,,768331,55,,0,0,48988.8454926965,0,0
t_161855_b_2753_tn_2,,,768332,56,,0,0,50734.1644633566,0,0
t_161855_b_2753_tn_2,,,768342,57,,0,0,51986.1508174402,0,0
t_161855_b_2753_tn_2,,,768343,58,,0,0,52422.7659675998,0,0
t_161855_b_2753_tn_2,,,768333,59,,0,0,53521.9250759504,0,0
t_161855_b_2753_tn_2,11:38:00,11:38:00,768583,60,,0,0,54475.4914133801,0,0
t_161856_b_2753_tn_1,11:00:00,11:00:00,768582,1,,0,0,0,0,0
t_161856_b_2753_tn_1,,,768329,2,,0,0,812.052786052529,0,0
t_161856_b_2753_tn_1,,,768475,3,,0,0,2092.56336205798,0,0
t_161856_b_2753_tn_1,,,768341,4,,0,0,2574.02041939428,0,0
t_161856_b_2753_tn_1,,,768330,5,,0,0,3697.64166942263,0,0
