stop_id,stop_name,stop_lat,stop_lon
3249,Ventura Blvd. & Laurelgrove Ave.,34.143148,-118.401199
3250,Whitsett Ave. & Valleyheart Dr.,34.143665,-118.405105
3252,Whitsett Ave. & Valley Spring Ln.,34.146944,-118.405118
3253,Whitsett Ave. & Moorpark St.,34.15062,-118.405126
3254,Whitsett Ave. & Riverside Dr.,34.157463,-118.405114
3255,Whitsett Ave. & Hesby St.,34.162015,-118.405147
3256,Whitsett Ave. & Magnolia Blvd.,34.164741,-118.405151
3257,Whitsett Ave. & Chandler Blvd.,34.168994,-118.405151
3258,Burbank Blvd. & Whitsett Ave.,34.172242,-118.40583
3259,Burbank Blvd. & Bellaire Ave.,34.172253,-118.409814
3260,Burbank Blvd. & Coldwater Canyon Ave.,34.17226,-118.413982
3261,Burbank Blvd. & Ethel Ave.,34.172238,-118.418473
3262,Burbank Blvd. & Fulton Ave.,34.172244,-118.421763
3263,Oxnard St. & Fulton Ave.,34.179494,-118.42288
3264,Fulton Ave. & Hatteras St.,34.175666,-118.422429
3265,Oxnard St. & Sunnyslope Ave.,34.179498,-118.427199
3266,Oxnard St. & Ranchito Ave.,34.179473,-118.43596
3267,Oxnard St. & Hazeltine Ave.,34.179513,-118.440318
3268,Oxnard St. & Tyrone Ave.,34.179497,-118.4446
3269,Van Nuys Blvd. & Oxnard St.,34.179679,-118.448566
3270,Van Nuys Blvd. & Delano St.,34.182435,-118.448588
3271,Van Nuys Blvd. & Sylvan St.,34.184473,-118.448623
3273,Sylvan St. & Hazeltine Ave.,34.184611,-118.440105
3274,Hazeltine Ave. & Calvert St.,34.181407,-118.440086
3275,Hazeltine Ave. & Oxnard St.,34.179547,-118.440096
3276,Hazeltine Ave. & Hatteras Ave.,34.1759,-118.440049
3277,Hazeltine Ave. & Burbank Blvd.,34.172365,-118.440055
3278,Hazeltine Ave. & Chandler Blvd.,34.168649,-118.440036
3279,Hazeltine Ave. & Magnolia Blvd.,34.165006,-118.440094
3280,Hazeltine Ave. & Huston St.,34.159552,-118.440079
3281,Hazeltine Ave. & Riverside Dr,34.157253,-118.440083
3282,Hazeltine Ave. & Milbank St.,34.153129,-118.440077
3283,Moorpark St. & Hazeltine Ave.,34.150357,-118.439643
3284,Moorpark St. & Stern Ave.,34.150288,-118.435681
3285,Moorpark St. & Woodman Ave.,34.150273,-118.430777
3286,Moorpark St. & Allott Ave.,34.1503,-118.428106
3287,Moorpark St. & Fulton Ave.,34.15028,-118.422153
3288,Moorpark St. & Ethel Ave.,34.150289,-118.418253
3289,Moorpark St. & Coldwater Canyon Ave.,34.150283,-118.41326
3290,Moorpark St. & Bellaire Ave.,34.150303,-118.409562
3291,Moorpark St. & Whitsett Ave.,34.150319,-118.404861
3292,Moorpark St. & Laurelgrove Ave.,34.150324,-118.400936
3293,Laurel Canyon Blvd. & Moorpark St.,34.149917,-118.396594
3294,Laurel Canyon Blvd. & Valleyheart Dr.,34.146341,-118.396447
3295,Oxnard St. & Woodman Ave.,34.179498,-118.431704
4001,Washington Blvd. & Figueroa St.,34.034564,-118.272319
4002,Washington Blvd. & Cherry St.,34.036253,-118.276058
4003,Washington Blvd. & Oak St.,34.036848,-118.277353
4004,Washington Blvd. & Union Ave.,34.038421,-118.280856
4005,Union Ave. & 18th St.,34.039417,-118.280574
4006,Union Ave. & Venice Blvd.,34.041392,-118.279248
4007,Union Ave. & 14th St.,34.04322,-118.277771
4008,Union Ave. & Pico Blvd.,34.044394,-118.277043
4009,Union Ave. & 12th St.,34.046163,-118.276148
4010,Union Ave. & Olympic Blvd.,34.049432,-118.274185
4011,Union Ave. & James M Wood Blvd.,34.050961,-118.273247
4012,8th St. & Union Ave.,34.052538,-118.272542
4013,8th St. & Burlington Ave.,34.053301,-118.274331
4014,8th St. & Westlake Ave.,34.0543,-118.276459
4015,Westlake Ave./MacArthur Park Red Line Station,34.056745,-118.275165
4016,6th St. & Bonnie Brae,34.058579,-118.272831
4017,6th St. & Burlington Ave.,34.057699,-118.270942
4018,6th St. & Union Ave.,34.057318,-118.270069
4019,6th St. & Valencia St.,34.056281,-118.26763
4021,Lucas Ave. & 6th St.,34.054961,-118.263656
4022,Lucas Ave. & Maryland St.,34.056654,-118.262649
4023,3rd St. & Lucas Ave.,34.058357,-118.261884
4024,3rd St. & Witmer St.,34.059058,-118.263294
4025,3rd St. & Loma St.,34.059868,-118.265367
4026,3rd St. & Union Ave.,34.060902,-118.267789
4027,3rd St & Bonnie Brae St.,34.061893,-118.270072
4028,3rd St & Alvarado St.,34.062970,-118.272535
4029,Alvarado St & Valley St.,34.064711,-118.271504
4030,Alvarado St & Beverly Blvd.,34.066553,-118.270325
4031,Beverly Blvd & Bonnie Brae St.,34.065594,-118.268077
4032,Union Ave. & Beverly Blvd.,34.064421,-118.265719
4033,Union Ave. & Court St.,34.067624,-118.263882
4034,Temple St. & Belmont Ave.,34.068573,-118.262819
4035,Temple St. & Glendale Blvd.,34.067967,-118.260288
4036,Temple St. & Douglas St.,34.067246,-118.256852
4037,Edgeware Rd. & Bellevue Ave.,34.067215,-118.254218
4038,Bellevue Ave. & Douglas St.,34.06828,-118.255822
4039,Bellevue Ave. & Laveta Terrace,34.069462,-118.258528
4040,Echo Park Ave. & Laguna Ave.,34.07295,-118.259555
4041,Echo Park Ave. & Park Ave.,34.075079,-118.258325
4042,Echo Park Ave. & Sunset Blvd.,34.076628,-118.257463
4043,Echo Park Ave. & Montana St.,34.078068,-118.25664
4044,Echo Park Ave. & Scott Ave.,34.079738,-118.255427
4045,Echo Park Ave. & Morton Ave.,34.081439,-118.254555
4046,Echo Park Ave. & Lucretia Ave.,34.083278,-118.25445
4047,Echo Park Ave. & Marsden St.,34.085573,-118.252462
4048,Echo Park Ave. & Ewing St.,34.087934,-118.250076
4049,Echo Park Ave. & Baxter St.,34.089155,-118.249957
4050,Echo Park Blvd. & Donaldson St.,34.091521,-118.24889
4051,Echo Park Ave. & Donaldson St.,34.091528,-118.24887
4052,Echo Park Ave. & Baxter St.,34.089508,-118.250099
4053,Echo Park Ave. & Ewing St.,34.087935,-118.25014
4054,Echo Park Ave. & Armitage St.,34.085335,-118.252974
4055,Echo Park Ave. & Lucretia St.,34.083555,-118.254404
4056,Echo Park Ave. & Delta St.,34.081686,-118.254561
4057,Echo Park Ave. & Scott Ave.,34.080014,-118.255379
4058,Echo Park Ave. & Montana St.,34.077928,-118.256726
4059,Echo Park Ave. & Sunset Blvd.,34.07715,-118.257231
4060,Echo Park Ave. & Park Ave.,34.075091,-118.25851
4061,Echo Park Ave. & Laguna St.,34.072998,-118.25972
4063,Bellevue Ave. & Douglas St.,34.068235,-118.256121
4064,Bellevue Ave.  & Edgeware Rd.,34.069054,-118.258
4065,Temple St. & Edgeware Rd.,34.066922,-118.254829
4066,Temple St. & Douglas St.,34.0674,-118.256809
4067,Temple St. & Glendale Blvd.,34.068056,-118.260278
4068,Union Ave. & Temple St.,34.068531,-118.263443
4069,Union Ave. & Court St.,34.067207,-118.264266
4076,3rd St. & Union Ave.,34.060664,-118.267666
4077,3rd St. & Loma Dr.,34.059916,-118.265792
4078,3rd St. & Witmer St.,34.059069,-118.263644
4079,3rd St. & Lucas Ave.,34.058556,-118.262137
4080,Lucas St. & 6th St.,34.055005,-118.26366
4081,6th St. & Witmer St.,34.055593,-118.265389
4082,6th St. & Valencia St.,34.056444,-118.26751
4083,6th St. & Union Ave.,34.05749,-118.26997
4084,6th St. & Burlington Ave.,34.057882,-118.270971
4085,6th St. & Bonnie Brae St.,34.058455,-118.272231
4086,Westlake Ave./MacArthur Park Red Line Station,34.056452,-118.275279
4087,8th St. & Westlake Ave.,34.05426,-118.276546
4088,8th St. & Burlington Ave.,34.053281,-118.274315
4089,8th St. & Union Ave.,34.052331,-118.272405
4090,Union Ave. & James M Wood Blvd.,34.049983,-118.273766
4091,Union Ave. & Olympic Blvd.,34.04894,-118.274457
4092,Union Ave. & 12th Pl.,34.046014,-118.276136
4093,Union Ave. & Pico Blvd.,34.044477,-118.276971
4094,Union Ave. & 14th St.,34.042902,-118.278056
4095,Union Ave. & Venice Blvd.,34.041392,-118.279323
4096,Union Ave. & 18th St.,34.039384,-118.280623
4097,Washington Blvd. & Union Ave.,34.038326,-118.281026
4098,Washington Blvd. & Oak St.,34.036944,-118.277976
4099,Washington Blvd. & Bonsallo Ave.,34.035825,-118.275522
4100,Washington Blvd. & Figueroa St.,34.034053,-118.271703
4200,Rowan Ave. & Dozier St.,34.041197,-118.18709
4201,Hammel St. & Gage Ave.,34.042328,-118.184887
4202,Bonnie Beach Pl. & Hammel St.,34.04254,-118.181027
4203,Bonnie Beach Pl. & Floral St.,34.044014,-118.18105
4204,Bonnie Beach Pl. & Fairmount St.,34.046573,-118.1811
4205,Hazard Ave. & Fairmount St.,34.046929,-118.179851
4206,Hazard Ave. & Dobinson St.,34.048434,-118.179979
4207,Hazard Ave. & Snow Dr.,34.05089,-118.178959
4208,Hazard Ave. & Almanza Ave.,34.052953,-118.178366
4209,Hazard Ave. & City Terrace Dr.,34.055118,-118.17845
4210,City Terrace Dr. & Rogers St.,34.05587,-118.180006
4211,Herbert Ave. & City Terrace Dr.,34.055859,-118.182918
4213,Fowler St. & Ditman Ave.,34.0584,-118.18893
4215,Indiana St. & Lancaster Ave.,34.057503,-118.192535
4216,Alcazar St. & Murchison St.,34.061055,-118.195023
4217,Alcazar St. & Ricardo St.,34.061732,-118.196857
4218,Soto St. & Valley Blvd.,34.066011,-118.196083
4219,Soto St. & Multnomah St.,34.068773,-118.195114
4220,Multnomah St. & Indiana St.,34.068951,-118.192861
4221,Multnomah St. & Wilson Way,34.070551,-118.18655
4222,Eastern Ave. & Druid St.,34.069704,-118.180382
4223,Eastern Ave. & Norelle St.,34.072834,-118.180303
4224,Eastern Ave. & Klamath Pl.,34.074922,-118.180133
4225,Eastern Ave. & Lombardy Blvd.,34.077622,-118.178331
4226,Lombardy Blvd. & Ladd Ave.,34.076442,-118.176271
4227,Lombardy Blvd. & Castleman Ave.,34.075501,-118.173678
4228,Lombardy Blvd. & Ithaca St.,34.073934,-118.17295
4229,Alhambra Ave. & Endicott St.,34.074547,-118.171064
4230,Alhambra Ave. & Hollister Pl.,34.077088,-118.167912
4231,Warwick Ave. & Alhambra Ave.,34.078714,-118.166201
4232,Warwick Ave. & Allan St.,34.080946,-118.166462
4233,Warwick Ave. & Cronus St.,34.082744,-118.167591
4234,Templeton St. & Warwick Ave.,34.084861,-118.169093
4235,Templeton St. & Pueblo Ave.,34.082181,-118.17442
4236,Templeton St. & Eastern Ave.,34.081921,-118.177803
4237,Eastern Ave. & Navarro St.,34.08504,-118.177989
4238,Huntington Dr. & Pueblo Ave.,34.087297,-118.175027
4239,Van Horne Ave. &  Huntington Dr.,34.089643,-118.170886
4240,Wadena St. & Van Horne Ave.,34.092923,-118.170257
4241,Newtonia Dr. & Guardia Ave.,34.096438,-118.167193
4242,Newtonia Dr. & Lowell Ave.,34.09608,-118.162266
4243,Maycrest Ave. & Almont St.,34.093955,-118.161312
4244,Huntington Dr. N & Lowell Ave.,34.092912,-118.161976
4246,Huntington Dr. N & Poplar Blvd.,34.090889,-118.164968
4247,Huntington Dr. N & Van Horne Av,34.0895,-118.170794
4248,Huntington Dr. N & Pueblo Ave.,34.087901,-118.17475
4249,Eastern Ave. & Huntington Dr.,34.085672,-118.178156
4250,Templeton Ave. & Eastern Ave.,34.081875,-118.177786
4251,Templeton Ave. & Pueblo Ave.,34.082195,-118.174365
4252,Templeton Ave. & Warwick Ave.,34.084844,-118.168897
4253,Warwick Ave. & Cronus Ave.,34.083125,-118.167956
4254,Warwick Ave. & Allan St.,34.081079,-118.166647
4255,Warwick Ave. & Alhambra St.,34.078718,-118.16636
4256,Alhambra Ave. & Hollister St.,34.076999,-118.168345
4257,Alhambra Ave. & Endicott St.,34.074741,-118.171053
4258,Lombardy Blvd. & Ithaca Ave.,34.074023,-118.172959
4259,Lombardy Blvd. & Newark Ave.,34.076022,-118.173795
4260,Lombardy Blvd. & Budau Ave.,34.077095,-118.177111
4261,Eastern Ave. & Lombardy Blvd.,34.077709,-118.178558
4262,Eastern Ave. & Klamath Pl.,34.074409,-118.180352
4263,Eastern Ave. & Norelle St.,34.072956,-118.180469
4264,Eastern Ave. & Druid St.,34.069644,-118.180551
4265,Multnomah St. & Wilson Way,34.070579,-118.186644
4266,Multnomah St. & Indiana Ave.,34.069099,-118.192975
4267,Soto St. & Multnomah St.,34.06848,-118.195408
4268,Soto St. & Valley Blvd.,34.066028,-118.196351
4269,Alcazar St. & Ricardo St.,34.061747,-118.19684
4270,Alcazar St. & Murchison St.,34.061,-118.194991
4271,Indiana Ave. & Lancaster Ave.,34.057364,-118.192601
4272,Fowler St. & Adkinson Ave.,34.058611,-118.188264
4273,Fowler St. & Medford St.,34.059444,-118.186389
4274,City Terrace Dr. & Herbert Ave.,34.055571,-118.182576
4275,City Terrace Dr. & Bonnie Beach Pl.,34.055717,-118.181028
4276,City Terrace Dr. & Hazard Ave.,34.055595,-118.178622
4277,Hazard Ave. & Ramboz Dr.,34.054041,-118.178508
4278,Hazard Ave. & Snow Dr.,34.050827,-118.179088
4279,Hazard Ave. & Dobinson St.,34.048399,-118.180075
4280,Fairmount St. & Hazard Ave.,34.046716,-118.180133
4281,Fairmount St. & Bonnie Beach Pl.,34.046732,-118.180933
4282,Bonnie Beach Pl. & Floral Dr.,34.044314,-118.181152
4283,Bonnie Beach Pl. & Hammel St.,34.042471,-118.181134
4284,Hammel St. & Gage Ave.,34.04238,-118.18492
4285,Rowan Ave. & Dozier St.,34.040789,-118.187093
4300,Rowan Ave. & Princeton St.,34.027548,-118.187399
4301,Rowan Ave. & Lan Franco,34.029591,-118.187324
4302,Rowan Ave. & Eagle St.,34.031483,-118.187337
4303,Rowan Ave. & 3rd St.,34.033081,-118.187354
4307,Rowan Ave. & 1st St.,34.036286,-118.187011
4308,Rowan Ave. & Michigan Ave.,34.037989,-118.186964
4309,Rowan Ave. & Cesar Chavez Ave.,34.040985,-118.186991
4310,Hammel St. & Gage Ave.,34.042626,-118.184612
4311,Blanchard St. & Gage Ave.,34.045913,-118.184974
4312,Blanchard St. & Rowan Ave.,34.046115,-118.187314
4313,Blanchard St. & Ditman Ave.,34.046122,-118.189919
4314,Blanchard St. & Fresno St.,34.046392,-118.193131
4315,Blanchard St. & Blades St.,34.047694,-118.196129
4316,Blanchard St. & Dundas St.,34.046106,-118.192192
4317,Evergreen Ave. & Blanchard St.,34.048446,-118.197261
4318,Wabash Ave. & Evergreen Ave.,34.050048,-118.196834
4319,Wabash Ave. & Forest Ave.,34.050664,-118.198208
4320,Wabash Ave. & Dobinson St.,34.051549,-118.200269
4321,Soto St. & Wabash Ave.,34.053233,-118.20361
4322,Marengo St. & Soto St.,34.055005,-118.203398
4323,Marengo St. & Cornwell St.,34.055586,-118.204821
4324,Marengo St. & State St.,34.057797,-118.2099
4325,Marengo St. & Lord St.,34.059352,-118.213131
4326,Mission Rd. & Workman St.,34.061005,-118.213752
4327,Mission Rd. & Zonal Ave.,34.062313,-118.210899
4328,LAC-USC Medical Center,34.060663,-118.20991
4329,Marengo St. & N. State St.,34.057618,-118.209919
4330,Marengo St. & Cummings St.,34.056221,-118.206709
4331,Marengo St. & Cornwell St.,34.055417,-118.20486
4332,Wabash Ave. & Soto St.,34.05282,-118.203493
4333,Wabash Ave. & Mott St.,34.051384,-118.200251
4334,Wabash Ave. & Forest Ave.,34.050479,-118.198165
4335,Wabash Ave. & Evergreen Ave.,34.049845,-118.196639
4336,Blanchard St. & Evergreen Ave.,34.048076,-118.197186
4337,Blanchard St. & Blades St.,34.04771,-118.196362
4338,Blanchard St. & Fresno St.,34.046409,-118.193416
4339,Blanchard St. & Alma Ave.,34.04602,-118.19169
4340,Blanchard St. & Ditman Ave.,34.04604,-118.189257
4341,Blanchard St. & Rowan Ave.,34.046041,-118.186857
4342,Gage Ave. & Blanchard St.,34.045714,-118.184732
4343,Hammel St. & Gage Ave.,34.042395,-118.1849
4344,Rowan Ave. & Michigan Ave.,34.038232,-118.187092
4345,Rowan Ave. & 1st St.,34.036558,-118.187068
4348,Rowan Ave. & 3rd St.,34.033007,-118.187457
4349,Rowan Ave. & Eagle St.,34.031378,-118.187458
4350,Rowan Ave. & Lanfranco St.,34.029069,-118.187525
4351,Rowan Ave. & Princeton St.,34.027096,-118.187499
4352,Hubbard St. & Eastman Ave.,34.026247,-118.186439
4353,Hubbard St. & Herbert Ave.,34.026278,-118.183974
4354,Herbert Ave. & Whittier Blvd.,34.024173,-118.183796
4356,Zonal Ave. & State St.,34.061243,-118.208981
5002,54tth St. & Normandie Ave.,33.993188,-118.300551
5003,54th St. & Budlong Ave.,33.993135,-118.296021
5004,54th St. & Vermont Ave.,33.993146,-118.291729
5005,Slauson Ave. & Vermont Ave.,33.989043,-118.291005
5006,Slauson Ave. & Hoover St.,33.989062,-118.28744
5007,Hoover St. & Gage Ave.,33.982636,-118.287101
5008,Hoover St. & 68th St.,33.97846,-118.287146
5009,Florence Ave. & Hoover St.,33.974545,-118.286743
5010,Florence Ave. & Figueroa St.,33.97453,-118.283055
5011,Florence Ave. & Broadway Ave.,33.974661,-118.277964
5012,Florence Ave. & Main St.,33.974656,-118.274212
5013,Florence Ave. & San Pedro St.,33.974655,-118.269877
5014,Florence Ave. & Avalon Blvd.,33.97468,-118.264848
5015,Florence Ave. & McKinley Ave.,33.97471,-118.261529
5016,Florence Ave. & S Central Ave.,33.974738,-118.256837
5017,Florence Ave. & Hooper Ave.,33.974695,-118.251688
5018,Florence Ave. & Compton Ave.,33.974708,-118.248071
5019,Florence Ave. & Graham Ave.,33.974657,-118.242558
5020,Holmes Ave. & Florence Ave.,33.975138,-118.241059
5021,Holmes Ave. & 68th St.,33.977911,-118.241083
5022,Holmes Ave. & Gage Ave.,33.98182,-118.241086
5023,Gage Ave. & Wilmington Ave.,33.981941,-118.239157
5024,Gage Ave. & Alameda St.,33.981599,-118.235358
5025,Gage Ave. & Albany St.,33.981569,-118.232256
5026,Gage Ave. & Santa Fe Ave.,33.981587,-118.229624
5027,Gage Ave. & Malabar St.,33.981603,-118.227953
5028,Pacific Blvd. & Gage Ave.,33.980354,-118.225176
5029,Pacific Blvd. & Zoe Ave.,33.9782,-118.225194
5030,Pacific Blvd. & Saturn Ave.,33.975669,-118.225249
5031,Florence Ave. & Miramonte Blvd.,33.9747511,-118.2474544
5032,Pacific Blvd. & Florence Ave.,33.973907,-118.225296
5033,Pacific Blvd. & Live Oak St.,33.971849,-118.2253
5034,Pacific Blvd. & Grand Ave.,33.969354,-118.225303
5035,Pacific Blvd. & Broadway,33.966877,-118.225301
5036,Nadeau St. & Santa Fe Ave.,33.967536,-118.230718
5037,Nadeau St. & Alameda Ave.,33.967563,-118.233909
5038,Nadeau St. & Crockett Blvd.,33.967447,-118.236584
5039,Nadeau St.  &  Walnut Dr.,33.967514,-118.239306
5040,Nadeau St.  & Beach St.,33.967487,-118.241893
5041,Compton Ave. & Nadeau St.,33.968117,-118.247636
5042,Compton Ave. & 76th Pl.,33.970667,-118.247615
5043,Florence Ave. & Compton Ave.,33.974831,-118.247933
5044,Florence Ave. & Hooper Ave.,33.974796,-118.251821
5045,Florence Ave. & S Central Ave.,33.974865,-118.257003
5046,Florence Ave. & McKinley Ave.,33.974815,-118.261267
5047,Florence Ave. & Avalon Blvd.,33.974808,-118.264678
5048,Florence Ave. & San Pedro St.,33.974772,-118.269352
5049,Florence Ave. & Main St.,33.974732,-118.273626
5050,Florence Ave. & Broadway Ave.,33.974724,-118.277986
5051,Florence Ave. & Figueroa St.,33.974751,-118.282269
5052,Florence Ave. & Hoover St.,33.974683,-118.286734
5053,Hoover St. & 68th St.,33.978492,-118.28702
5054,Hoover St. & Gage Ave.,33.983134,-118.286975
5055,Hoover St. & 59th St.,33.986206,-118.286967
5056,Slauson & Vermont,33.989164,-118.291239
5057,Vermont & 54th St.,33.993262,-118.291837
5058,54th St. & Budlong Ave.,33.993235,-118.295681
5059,54th St. & Normandie Ave.,33.993286,-118.29988
5060,54th St. & Denker Ave.,33.993246,-118.304255
5061,Western & Slauson Ave.,33.989463,-118.309022
5062,Slauson Ave. & Ruthelen St.,33.989269,-118.312417
5063,Slauson Ave. & Van Ness,33.989113,-118.31685
5064,Hoover St. & 59th Pl.,33.986456,-118.287095
5101,Western Ave. & church,33.724885,-118.311233
5102,Western Ave. & 19th  St.,33.726843,-118.31108
5103,19th St. & Elanita Dr.,33.726999,-118.309887
5104,19th St. & Averill Ave.,33.727029,-118.30797
5105,19th St. & Patton Ave.,33.727015,-118.305767
5106,19th St. & Walker Ave.,33.72701,-118.303589
5107,19th St. & Leland St.,33.726995,-118.301396
5108,19th St. & Alma St.,33.726989,-118.299201
5109,19th St. & Meyler St.,33.726971,-118.297011
5110,19th St. & Cabrillo Ave.,33.726957,-118.294802
5111,Gaffey St. & 18th St.,33.72774,-118.292361
5112,Gaffey St. & 17th St.,33.728507,-118.292302
5113,Gaffey St. & 15th St.,33.730459,-118.292326
5114,Gaffey St. & 13th St.,33.732228,-118.292271
5116,Gaffey St. & 9th St.,33.735925,-118.292292
5117,Gaffey St. & 7th St.,33.737672,-118.292266
5118,7th St. & Grand Ave.,33.7378975,-118.2895807
5119,7th St. & Pacific Ave.,33.737836,-118.287614
5120,7th St. & Mesa St.,33.73784,-118.285861
5122,Centre St. & 5th St.,33.7393512,-118.2834552
5123,Centre St. & 3rd St.,33.741313,-118.283473
5124,Centre St. & 1st St.,33.743198,-118.28348
5125,1st St. & Mesa St.,33.743343,-118.285767
5126,1st St. & Pacific Ave.,33.743333,-118.288298
5127,1st St. & Grand Ave.,33.743361,-118.290523
5128,1st St. & Gaffey St.,33.743371,-118.291904
5129,Summerland Ave. & Gaffey St.,33.747675,-118.293521
5130,Summerland Ave. & Meyler St.,33.747661,-118.296996
5131,Summerland Ave. & Bandini St.,33.747671,-118.298786
5132,Summerland Ave. & Leland St.,33.747482,-118.300909
5133,Summerland Ave. & Hanford St.,33.747047,-118.302754
5134,Summerland Ave. & Walker Ave.,33.747033,-118.304548
5135,Summerland Ave. & Patton Ave.,33.747035,-118.306827
5136,Summerland Ave. & Harbor View Ave.,33.747031,-118.308569
5137,Western Ave. & Summerland Ave.,33.747363,-118.309485
5138,Western Ave. & Crestwood St.,33.749896,-118.309142
5139,Western Ave. @ Park Western Plaza,33.750904,-118.309006
5140,CVS Pharmacy,33.751891,-118.30754
5141,Western Ave. & Crestwood St.,33.750437,-118.309304
5142,Summerland Ave. & Harbor View Ave.,33.746949,-118.308913
5143,Summerland Ave. & Patton Ave.,33.746952,-118.306658
5144,Summerland Ave. & Walker Ave.,33.746969,-118.30398
5145,Summerland Ave. & Hanford St.,33.746956,-118.302744
5146,Summerland Ave. & Leland  St.,33.747284,-118.301302
5147,Summerland Ave. & Bandini St.,33.747668,-118.298764
5148,Summerland Ave. & Meyler St.,33.747554,-118.29682
5149,Summerland Ave. & Gaffey St.,33.747563,-118.293094
5151,1st St. & Grand Ave.,33.743287,-118.290333
5152,1st St. & Pacific Ave.,33.743304,-118.288022
5153,1st St. & Mesa St.,33.743277,-118.285836
5154,1st St. & Centre St.,33.743198,-118.28348
5155,Centre St. & 3rd St.,33.74263,-118.283538
5157,Centre St. & 7th St.,33.737983,-118.283458
5158,7th St. & Mesa St.,33.737928,-118.285536
5159,7th St. & Pacific Ave.,33.73786,-118.287587
5160,7th & Grand Ave. (sp),33.7378873,-118.2902263
5161,Gaffey St. & 7th St.,33.737581,-118.292465
5162,Gaffey St. & 9th St.,33.735693,-118.292499
5163,Gaffey St. & 11th St.,33.734396,-118.292423
5164,Gaffey St. & 13th St.,33.732614,-118.292449
5165,Gaffey St. & 15th St.,33.730761,-118.292485
5166,Gaffey St. & 17th St.,33.72891,-118.292504
5167,Gaffey St. & 19th St.,33.727176,-118.292485
5168,19th St. & Cabrillo Ave.,33.727047,-118.294434
5169,19th St. & Meyler St.,33.727039,-118.297083
5170,Alma St. & 19th St.,33.726777,-118.299122
5171,Alma St. & 22nd St.,33.724418,-118.299046
5172,Alma St. & 24th St.,33.722601,-118.299074
5173,25th  St. & Alma St.,33.721646,-118.299481
5174,25th St. & Leland St.,33.721657,-118.301088
5175,25th St. & Walker Ave.,33.721666,-118.303695
5176,25th St. & Patton Ave.,33.721678,-118.305952
5177,25th St. & White Point Dr.,33.722221,-118.311588
5202,Hoover St. & 59th Pl.,33.986514,-118.287088
5205,Gage Ave. & Figueroa St.,33.982332,-118.283075
5206,Gage Ave. & Broadway,33.982328,-118.278627
5207,Main St. & Gage Ave.,33.982135,-118.274022
5208,Main St. & 66th St.,33.979804,-118.274
5209,Main St. & 68th St.,33.977549,-118.273987
5210,Main St. & Florence Ave.,33.973557,-118.273989
5211,Main St. & 76th St.,33.971257,-118.273992
5212,Main St. & 79th St.,33.968049,-118.273982
5213,Main St. & 83rd St.,33.964315,-118.273942
5214,Main St. & Manchester Ave.,33.959756,-118.273927
5215,Main St. & 88th Pl.,33.95661,-118.273912
5216,Main St. & 92nd St.,33.95301,-118.27396
5217,Main St. & Colden Ave.,33.949364,-118.273936
5218,Century Blvd. & Main St.,33.945693,-118.274296
5219,Century Blvd. & Broadway,33.945671,-118.277688
5220,Century Blvd. & Figueroa St.,33.945657,-118.282228
5221,Century Blvd. & Hoover St.,33.945623,-118.287318
5222,Century Blvd. & Vermont Ave.,33.945553,-118.291259
5223,Vermont Ave. & Colden Ave.,33.948888,-118.291509
5224,Vermont Ave. & 94th St.,33.951231,-118.291531
5225,Vermont Ave.  & 92nd St.,33.952632,-118.291501
5226,Vermont Ave. & 88th St.,33.958392,-118.291566
5227,Vermont Ave. & Manchester Ave.,33.960492,-118.291567
5228,Vermont Ave. & 82nd St.,33.964071,-118.291515
5229,Vermont Ave. & 81st St.,33.965954,-118.291526
5230,Vermont Ave. & 79th St.,33.968302,-118.291466
5231,Vermont Ave. & 76th St.,33.971237,-118.291467
5232,Vermont Ave. & 74th St.,33.973063,-118.291497
5233,Vermont Ave. & Florence Ave.,33.975202,-118.291513
5234,Vermont Ave. & 66th St.,33.979651,-118.291483
5235,Vermont Ave. & Gage Ave.,33.982583,-118.291387
5236,Vermont Ave. & 60th St.,33.985757,-118.291396
5237,Vermont Ave. & 59th St.,33.987901,-118.291383
5238,Vermont Ave. & Slauson Ave.,33.989083,-118.291
5239,Vermont Ave. & 60th St.,33.985666,-118.291566
5240,Vermont Ave. & Gage Ave.,33.982482,-118.291582
5241,Vermont Ave. & 66th St.,33.978724,-118.291889
5242,Vermont Ave. & Florence Ave.,33.974073,-118.291797
5243,Vermont Ave. & 74th St.,33.972439,-118.291788
5244,Vermont Ave. & 76th St.,33.970633,-118.291886
5245,Vermont Ave. & 79th St.,33.967452,-118.291853
5246,Vermont Ave. & 81st St.,33.964982,-118.291837
5247,Vermont Ave. & 83rd St.,33.963167,-118.291863
5248,Vermont Ave. & Manchester Ave.,33.959511,-118.291891
5249,Vermont Ave. & 88th St.,33.957528,-118.291906
5250,Vermont Ave. & 92nd St.,33.952387,-118.291965
5251,Vermont Ave. & 94th St.,33.951117,-118.291965
5252,Vermont Ave. & Colden Ave.,33.949366,-118.291967
5253,Century Blvd. & Vermont Ave.,33.945434,-118.291227
5254,Century Blvd. & Hoover St.,33.945421,-118.286614
5255,Century Blvd. & Figueroa St.,33.945432,-118.28226
5256,Century Blvd. & Broadway,33.945446,-118.27772
5257,Main St. & Century Blvd.,33.945975,-118.273795
5258,Main St. & Colden Ave.,33.94909,-118.273833
5259,Main St. & 92nd St.,33.952637,-118.27383
5260,Main St. & 88th St.,33.95632,-118.273833
5261,Main St. & Manchester Ave.,33.960385,-118.273795
