trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"RTD6055428","6:10:00","6:10:00","12011430","2",,"0","0",,1
"RTD6055428","6:15:00","6:15:00","12011377","3",,"0","0",,1
"RTD6055428","6:18:00","6:18:00","1537439","4",,"0","0",,1
"RTD6055428","6:22:00","6:22:00","12011431","5",,"0","0",,1
"RTD6055428","6:26:00","6:26:00","12011386","6",,"0","0",,1
"RTD6055428","6:30:00","6:30:00","12011322","7",,"0","0",,1
"RTD6055428","6:34:00","6:34:00","12011347","8",,"0","0",,1
"RTD6055428","6:39:00","6:39:00","12011445","9",,"0","0",,1
"RTD6055428","6:44:00","6:44:00","12135124","10",,"0","0",,1
"RTD6055429","6:30:00","6:30:00","12135125","1",,"0","0",,1
"RTD6055429","6:40:00","6:40:00","12011430","2",,"0","0",,1
"RTD6055429","6:45:00","6:45:00","12011377","3",,"0","0",,1
"RTD6055429","6:48:00","6:48:00","1537439","4",,"0","0",,1
"RTD6055429","6:52:00","6:52:00","12011431","5",,"0","0",,1
"RTD6055429","6:56:00","6:56:00","12011386","6",,"0","0",,1
"RTD6055429","7:00:00","7:00:00","12011322","7",,"0","0",,1
"RTD6055429","7:04:00","7:04:00","12011347","8",,"0","0",,1
"RTD6055429","7:09:00","7:09:00","12011445","9",,"0","0",,1
"RTD6055429","7:14:00","7:14:00","12135124","10",,"0","0",,1
"RTD6055430","7:00:00","7:00:00","12135125","1",,"0","0",,1
"RTD6055430","7:10:00","7:10:00","12011430","2",,"0","0",,1
"RTD6055430","7:15:00","7:15:00","12011377","3",,"0","0",,1
"RTD6055430","7:18:00","7:18:00","1537439","4",,"0","0",,1
"RTD6055430","7:22:00","7:22:00","12011431","5",,"0","0",,1
"RTD6055430","7:26:00","7:26:00","12011386","6",,"0","0",,1
"RTD6055430","7:30:00","7:30:00","12011322","7",,"0","0",,1
"RTD6055430","7:34:00","7:34:00","12011347","8",,"0","0",,1
"RTD6055430","7:39:00","7:39:00","12011445","9",,"0","0",,1
"RTD6055430","7:44:00","7:44:00","12135124","10",,"0","0",,1
"RTD6055431","7:30:00","7:30:00","12135125","1",,"0","0",,1
"RTD6055431","7:40:00","7:40:00","12011430","2",,"0","0",,1
"RTD6055431","7:45:00","7:45:00","12011377","3",,"0","0",,1
"RTD6055431","7:48:00","7:48:00","1537439","4",,"0","0",,1
"RTD6055431","7:52:00","7:52:00","12011431","5",,"0","0",,1
