route_id,service_id,trip_id,trip_headsign,block_id,shape_id,trip_index,trp_time_end,trp_place_end,trp_place_end_descr,trp_trip_ST,trp_block,trp_operating_days
35A-119,20182D-vs20182D-Weekday-09,3427825-20182D-vs20182D-Weekday-09,"35A - Glen Arbor - Country Club",587876,35A0035,1988,16:00:00,cnclb,"Country Club",0,3509,
35A-119,20182D-vs20182D-Weekday-09,3427826-20182D-vs20182D-Weekday-09,"35A - Glen Arbor - Country Club",587891,35A0035,1989,17:00:00,cnclb,"Country Club",0,3508,
35A-119,20182D-vs20182D-Weekday-09,3427827-20182D-vs20182D-Weekday-09,"35A - Glen Arbor - Country Club",587890,35A0035,1990,18:00:00,cnclb,"Country Club",0,6803,
35-119,20182D-vs20182D-Weekday-09,3427828-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587870,350039,1991,08:43:00,scmc,"Santa Cruz Metro Center",0,3501,
35-119,20182D-vs20182D-Weekday-09,3427829-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587875,350039,1992,09:43:00,scmc,"Santa Cruz Metro Center",0,3505,
35-119,20182D-vs20182D-Weekday-09,3427830-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587879,350039,1993,10:43:00,scmc,"Santa Cruz Metro Center",0,3502,
35-119,20182D-vs20182D-Weekday-09,3427831-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587873,350039,1994,11:43:00,scmc,"Santa Cruz Metro Center",0,3503,
35-119,20182D-vs20182D-Weekday-09,3427832-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587894,350039,1995,12:43:00,scmc,"Santa Cruz Metro Center",0,3506,
35-119,20182D-vs20182D-Weekday-09,3427833-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587884,350039,1996,13:43:00,scmc,"Santa Cruz Metro Center",0,3507,
35-119,20182D-vs20182D-Weekday-09,3427834-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587874,350039,1997,14:43:00,scmc,"Santa Cruz Metro Center",0,3504,
35-119,20182D-vs20182D-Weekday-09,3427835-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587894,350039,1998,15:43:00,scmc,"Santa Cruz Metro Center",0,3506,
35-119,20182D-vs20182D-Weekday-09,3427836-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587873,350039,1999,16:43:00,scmc,"Santa Cruz Metro Center",0,3503,
35-119,20182D-vs20182D-Weekday-09,3427837-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587874,350039,2000,17:43:00,scmc,"Santa Cruz Metro Center",0,3504,
35-119,20182D-vs20182D-Weekday-09,3427838-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587898,350039,2001,18:43:00,scmc,"Santa Cruz Metro Center",0,3511,
35-119,20182D-vs20182D-Weekday-09,3427839-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587940,350039,2002,19:43:00,scmc,"Santa Cruz Metro Center",0,0402,
35-119,20182D-vs20182D-Weekday-09,3427840-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro",587891,350039,2003,20:35:00,scmc,"Santa Cruz Metro Center",0,3508,
35-119,20182D-vs20182D-Weekday-09,3427841-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro via Glen Arbor",587879,350061,2004,08:15:00,scmc,"Santa Cruz Metro Center",0,3502,
35-119,20182D-vs20182D-Weekday-09,3427842-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro via Glen Arbor",587874,350061,2005,09:15:00,scmc,"Santa Cruz Metro Center",0,3504,
35-119,20182D-vs20182D-Weekday-09,3427843-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro via Glen Arbor",587894,350061,2006,10:15:00,scmc,"Santa Cruz Metro Center",0,3506,
35-119,20182D-vs20182D-Weekday-09,3427844-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro via Glen Arbor",587870,350061,2007,11:15:00,scmc,"Santa Cruz Metro Center",0,3501,
35-119,20182D-vs20182D-Weekday-09,3427845-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro via Glen Arbor",587876,350061,2008,17:15:00,scmc,"Santa Cruz Metro Center",0,3509,
35-119,20182D-vs20182D-Weekday-09,3427846-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro via Glen Arbor",587891,350061,2009,18:15:00,scmc,"Santa Cruz Metro Center",0,3508,
35-119,20182D-vs20182D-Weekday-09,3427847-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro via Glen Arbor",587890,350061,2010,19:15:00,scmc,"Santa Cruz Metro Center",0,6803,
35-119,20182D-vs20182D-Weekday-09,3427848-20182D-vs20182D-Weekday-09,"35 - Santa Cruz Metro via Glen Arbor",587874,350061,2011,20:15:00,scmc,"Santa Cruz Metro Center",0,3504,
71-119,20182D-vs20182D-Weekday-09,3427849-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587950,710012,2012,08:00:00,wtc,"Watsonville Transit Center",0,7104,
71-119,20182D-vs20182D-Weekday-09,3427850-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587945,710012,2013,09:00:00,wtc,"Watsonville Transit Center",0,7102,
71-119,20182D-vs20182D-Weekday-09,3427851-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587947,710012,2014,10:00:00,wtc,"Watsonville Transit Center",0,7108,
71-119,20182D-vs20182D-Weekday-09,3427852-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587963,710012,2015,11:00:00,wtc,"Watsonville Transit Center",0,6903,
71-119,20182D-vs20182D-Weekday-09,3427853-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587953,710012,2016,12:00:00,wtc,"Watsonville Transit Center",0,7101,
71-119,20182D-vs20182D-Weekday-09,3427854-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587944,710012,2017,13:05:00,wtc,"Watsonville Transit Center",0,7103,
71-119,20182D-vs20182D-Weekday-09,3427855-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587965,710012,2018,14:05:00,wtc,"Watsonville Transit Center",0,7106,
71-119,20182D-vs20182D-Weekday-09,3427856-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587964,710012,2019,15:05:00,wtc,"Watsonville Transit Center",0,9101,
71-119,20182D-vs20182D-Weekday-09,3427857-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587897,710012,2020,16:15:00,wtc,"Watsonville Transit Center",0,7107,
71-119,20182D-vs20182D-Weekday-09,3427858-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587959,710012,2021,17:20:00,wtc,"Watsonville Transit Center",0,6905,
71-119,20182D-vs20182D-Weekday-09,3427859-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587967,710012,2022,18:25:00,wtc,"Watsonville Transit Center",0,7113,
71-119,20182D-vs20182D-Weekday-09,3427860-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587943,710012,2023,19:10:00,wtc,"Watsonville Transit Center",0,7111,
71-119,20182D-vs20182D-Weekday-09,3427861-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587941,710012,2024,20:05:00,wtc,"Watsonville Transit Center",0,7110,
71-119,20182D-vs20182D-Weekday-09,3427862-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587952,710016,2025,07:44:00,scmc,"Santa Cruz Metro Center",0,6902,
71-119,20182D-vs20182D-Weekday-09,3427863-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587965,710016,2026,09:00:00,scmc,"Santa Cruz Metro Center",0,7106,
71-119,20182D-vs20182D-Weekday-09,3427864-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587950,710016,2027,10:00:00,scmc,"Santa Cruz Metro Center",0,7104,
71-119,20182D-vs20182D-Weekday-09,3427865-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587947,710016,2028,12:00:00,scmc,"Santa Cruz Metro Center",0,7108,
71-119,20182D-vs20182D-Weekday-09,3427866-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587948,710016,2029,13:00:00,scmc,"Santa Cruz Metro Center",0,7109,
71-119,20182D-vs20182D-Weekday-09,3427867-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587953,710016,2030,14:00:00,scmc,"Santa Cruz Metro Center",0,7101,
71-119,20182D-vs20182D-Weekday-09,3427868-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587944,710016,2031,15:00:00,scmc,"Santa Cruz Metro Center",0,7103,
71-119,20182D-vs20182D-Weekday-09,3427869-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587941,710016,2032,16:05:00,scmc,"Santa Cruz Metro Center",0,7110,
71-119,20182D-vs20182D-Weekday-09,3427870-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587964,710016,2033,17:10:00,scmc,"Santa Cruz Metro Center",0,9101,
71-119,20182D-vs20182D-Weekday-09,3427871-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587897,710016,2034,18:05:00,scmc,"Santa Cruz Metro Center",0,7107,
71-119,20182D-vs20182D-Weekday-09,3427872-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587959,710016,2035,19:00:00,scmc,"Santa Cruz Metro Center",0,6905,
71-119,20182D-vs20182D-Weekday-09,3427873-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587967,710016,2036,19:55:00,scmc,"Santa Cruz Metro Center",0,7113,
71-119,20182D-vs20182D-Weekday-09,3427874-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587943,710016,2037,20:50:00,scmc,"Santa Cruz Metro Center",0,7111,
03-119,20182D-vs20182D-Weekday-09,3427875-20182D-vs20182D-Weekday-09,"03 - Mission - Long Marine Lab",587897,030005,2038,09:23:00,scmc,"Santa Cruz Metro Center",0,7107,
03-119,20182D-vs20182D-Weekday-09,3427876-20182D-vs20182D-Weekday-09,"03 - Mission - Long Marine Lab",587884,030005,2039,11:23:00,scmc,"Santa Cruz Metro Center",0,3507,
03-119,20182D-vs20182D-Weekday-09,3427877-20182D-vs20182D-Weekday-09,"03 - Mission - Long Marine Lab",587946,030005,2040,13:23:00,scmc,"Santa Cruz Metro Center",0,1603,
03-119,20182D-vs20182D-Weekday-09,3427878-20182D-vs20182D-Weekday-09,"03 - Mission - Long Marine Lab",587957,030005,2041,15:23:00,scmc,"Santa Cruz Metro Center",0,0401,
03-119,20182D-vs20182D-Weekday-09,3427879-20182D-vs20182D-Weekday-09,"03 - Mission - Long Marine Lab",587943,030005,2042,17:23:00,scmc,"Santa Cruz Metro Center",0,7111,
03-119,20182D-vs20182D-Weekday-09,3427880-20182D-vs20182D-Weekday-09,"03 - Mission - Long Marine Lab",587897,030005,2043,08:23:00,scmc,"Santa Cruz Metro Center",0,7107,
33-119,20182D-vs20182D-Weekday-09,3427881-20182D-vs20182D-Weekday-09,"33 - Lompico - Felton Fair",587868,330003,2044,07:24:00,feltfr,"Felton Fair",3,3351,
33-119,20182D-vs20182D-Weekday-09,3427882-20182D-vs20182D-Weekday-09,"33 - Lompico - Felton Fair",587869,330003,2045,15:28:00,feltfr,"Felton Fair",3,3371,
34-119,20182D-vs20182D-Weekday-09,3427883-20182D-vs20182D-Weekday-09,"34 - South Felton - Felton Fair",587868,340007,2046,07:48:00,feltfr,"Felton Fair",3,3351,
34-119,20182D-vs20182D-Weekday-09,3427884-20182D-vs20182D-Weekday-09,"34 - South Felton - Felton Fair",587869,340006,2047,16:00:00,feltfr,"Felton Fair",3,3371,
75-119,20182D-vs20182D-Weekday-09,3427885-20182D-vs20182D-Weekday-09,"75 - Green Valley/Wheelock",587881,750005,2048,07:13:00,wtc,"Watsonville Transit Center",0,7901,
40-119,20182D-vs20182D-Weekday-09,3427886-20182D-vs20182D-Weekday-09,"40 - Davenport - North Coast Beaches",587873,400016,2049,07:33:00,scmc,"Santa Cruz Metro Center",0,3503,
42-119,20182D-vs20182D-Weekday-09,3427887-20182D-vs20182D-Weekday-09,"42 - Davenport - Bonny Doon",587874,420009,2050,21:55:00,scmc,"Santa Cruz Metro Center",0,3504,
41-119,20182D-vs20182D-Weekday-09,3427888-20182D-vs20182D-Weekday-09,"41 - Bonny Doon",587871,410007,2051,07:20:00,scmc,"Santa Cruz Metro Center",0,4101,
69A-119,20182D-vs20182D-Weekday-09,3427889-20182D-vs20182D-Weekday-09,"69A - Capitola Road - Watsonville TC",587949,69A0005,2052,19:15:00,wtc,"Watsonville Transit Center",0,6906,
66-119,20182D-vs20182D-Weekday-09,3427890-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587887,660007,2053,09:35:00,scmc,"Santa Cruz Metro Center",0,6802,
66-119,20182D-vs20182D-Weekday-09,3427891-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587886,660011,2054,08:27:00,scmc,"Santa Cruz Metro Center",0,6601,
66-119,20182D-vs20182D-Weekday-09,3427892-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587881,660009,2055,21:00:00,cpmal1,"Capitola Mall Lane 1",0,7901,
66-119,20182D-vs20182D-Weekday-09,3427893-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587883,660009,2056,19:30:00,cpmal1,"Capitola Mall Lane 1",0,7202,
66-119,20182D-vs20182D-Weekday-09,3427894-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587893,660009,2057,18:35:00,cpmal1,"Capitola Mall Lane 1",0,6602,
66-119,20182D-vs20182D-Weekday-09,3427895-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587884,660009,2058,17:25:00,cpmal1,"Capitola Mall Lane 1",0,3507,
66-119,20182D-vs20182D-Weekday-09,3427896-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587885,660007,2059,07:25:00,scmc,"Santa Cruz Metro Center",0,1602,
66-119,20182D-vs20182D-Weekday-09,3427897-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587886,660007,2060,06:20:00,scmc,"Santa Cruz Metro Center",0,6601,
71-119,20182D-vs20182D-Weekday-09,3427898-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587962,710012,2061,22:55:00,wtc,"Watsonville Transit Center",0,7105,
71-119,20182D-vs20182D-Weekday-09,3427899-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587942,710012,2062,20:55:00,wtc,"Watsonville Transit Center",0,7112,
66-119,20182D-vs20182D-Weekday-09,3427900-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587892,660009,2063,16:22:00,cpmal1,"Capitola Mall Lane 1",0,6804,
66-119,20182D-vs20182D-Weekday-09,3427901-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587870,660010,2064,15:25:00,cpmal1,"Capitola Mall Lane 1",0,3501,
66-119,20182D-vs20182D-Weekday-09,3427902-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587890,660009,2065,14:22:00,cpmal1,"Capitola Mall Lane 1",0,6803,
66-119,20182D-vs20182D-Weekday-09,3427903-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587893,660009,2066,13:20:00,cpmal1,"Capitola Mall Lane 1",0,6602,
66-119,20182D-vs20182D-Weekday-09,3427904-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587890,660007,2067,16:42:00,scmc,"Santa Cruz Metro Center",0,6803,
66-119,20182D-vs20182D-Weekday-09,3427905-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587870,660009,2068,12:18:00,cpmal1,"Capitola Mall Lane 1",0,3501,
66-119,20182D-vs20182D-Weekday-09,3427906-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587874,660009,2069,10:18:00,cpmal1,"Capitola Mall Lane 1",0,3504,
66-119,20182D-vs20182D-Weekday-09,3427907-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587886,660009,2070,09:18:00,cpmal1,"Capitola Mall Lane 1",0,6601,
66-119,20182D-vs20182D-Weekday-09,3427908-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587888,660009,2071,08:15:00,cpmal1,"Capitola Mall Lane 1",0,6801,
66-119,20182D-vs20182D-Weekday-09,3427909-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587891,660007,2072,15:42:00,scmc,"Santa Cruz Metro Center",0,3508,
66-119,20182D-vs20182D-Weekday-09,3427910-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587870,660007,2073,14:37:00,scmc,"Santa Cruz Metro Center",0,3501,
66-119,20182D-vs20182D-Weekday-09,3427911-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587890,660007,2074,13:37:00,scmc,"Santa Cruz Metro Center",0,6803,
66-119,20182D-vs20182D-Weekday-09,3427912-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587893,660007,2075,12:33:00,scmc,"Santa Cruz Metro Center",0,6602,
66-119,20182D-vs20182D-Weekday-09,3427913-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587886,660009,2076,07:15:00,cpmal1,"Capitola Mall Lane 1",0,6601,
66-119,20182D-vs20182D-Weekday-09,3427914-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th - Capitola Mall",587889,660009,2077,11:18:00,cpmal1,"Capitola Mall Lane 1",0,5501,
66-119,20182D-vs20182D-Weekday-09,3427915-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587881,660007,2078,21:40:00,scmc,"Santa Cruz Metro Center",0,7901,
66-119,20182D-vs20182D-Weekday-09,3427916-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587881,660007,2079,20:10:00,scmc,"Santa Cruz Metro Center",0,7901,
66-119,20182D-vs20182D-Weekday-09,3427917-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587893,660007,2080,17:45:00,scmc,"Santa Cruz Metro Center",0,6602,
66-119,20182D-vs20182D-Weekday-09,3427918-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587889,660007,2081,10:33:00,scmc,"Santa Cruz Metro Center",0,5501,
66-119,20182D-vs20182D-Weekday-09,3427919-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587890,660007,2082,11:33:00,scmc,"Santa Cruz Metro Center",0,6803,
66-119,20182D-vs20182D-Weekday-09,3427920-20182D-vs20182D-Weekday-09,"66 - Live Oak via 17th-Santa Cruz Metro",587883,660007,2083,18:50:00,scmc,"Santa Cruz Metro Center",0,7202,
71-119,20182D-vs20182D-Weekday-09,3427921-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587954,710012,2084,21:55:00,wtc,"Watsonville Transit Center",0,6901,
71-119,20182D-vs20182D-Weekday-09,3427922-20182D-vs20182D-Weekday-09,"71 - Santa Cruz via Clifford",587967,710016,2085,22:50:00,scmc,"Santa Cruz Metro Center",0,7113,
55-119,20182D-vs20182D-Weekday-09,3427923-20182D-vs20182D-Weekday-09,"55 - Cabrillo / Rio Del Mar",587870,550010,2086,13:30:00,cpmal,"Capitola Mall",0,3501,
55-119,20182D-vs20182D-Weekday-09,3427924-20182D-vs20182D-Weekday-09,"55 - Cabrillo / Rio Del Mar",587874,550010,2087,11:30:00,cpmal,"Capitola Mall",0,3504,
55-119,20182D-vs20182D-Weekday-09,3427925-20182D-vs20182D-Weekday-09,"55 - Rio Del Mar",587889,550009,2088,09:40:00,cpmal,"Capitola Mall",0,5501,
68-119,20182D-vs20182D-Weekday-09,3427926-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - Capitola Mall",587890,680011,2089,10:48:00,cpmal1,"Capitola Mall Lane 1",0,6803,
68-119,20182D-vs20182D-Weekday-09,3427927-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - SC Metro",587889,680012,2090,08:00:00,scmc,"Santa Cruz Metro Center",0,5501,
68-119,20182D-vs20182D-Weekday-09,3427928-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - Capitola Mall",587870,680011,2091,18:48:00,cpmal1,"Capitola Mall Lane 1",0,3501,
68-119,20182D-vs20182D-Weekday-09,3427929-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - Capitola Mall",587870,680011,2092,16:48:00,cpmal1,"Capitola Mall Lane 1",0,3501,
68-119,20182D-vs20182D-Weekday-09,3427930-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - Capitola Mall",587891,680011,2093,14:48:00,cpmal1,"Capitola Mall Lane 1",0,3508,
68-119,20182D-vs20182D-Weekday-09,3427931-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - SC Metro",587892,680012,2094,17:03:00,scmc,"Santa Cruz Metro Center",0,6804,
68-119,20182D-vs20182D-Weekday-09,3427932-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - SC Metro",587892,680012,2095,19:05:00,scmc,"Santa Cruz Metro Center",0,6804,
68-119,20182D-vs20182D-Weekday-09,3427933-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - Capitola Mall",587887,680011,2096,08:45:00,cpmal1,"Capitola Mall Lane 1",0,6802,
68-119,20182D-vs20182D-Weekday-09,3427934-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - SC Metro",587890,680012,2097,15:03:00,scmc,"Santa Cruz Metro Center",0,6803,
71-119,20182D-vs20182D-Weekday-09,3427935-20182D-vs20182D-Weekday-09,"71 - Watsonville via Clifford",587910,710012,2098,24:55:00,wtc,"Watsonville Transit Center",0,3512,
71-119,20182D-vs20182D-Weekday-09,3427936-20182D-vs20182D-Weekday-09,"71 - Watsonville via Crestview",587962,710011,2099,19:35:00,wtc,"Watsonville Transit Center",0,7105,
71-119,20182D-vs20182D-Weekday-09,3427937-20182D-vs20182D-Weekday-09,"71 - Watsonville via Crestview",587954,710011,2100,18:45:00,wtc,"Watsonville Transit Center",0,6901,
71-119,20182D-vs20182D-Weekday-09,3427938-20182D-vs20182D-Weekday-09,"71 - Watsonville via Crestview",587942,710011,2101,17:45:00,wtc,"Watsonville Transit Center",0,7112,
55-119,20182D-vs20182D-Weekday-09,3427939-20182D-vs20182D-Weekday-09,"55 - Rio Del Mar",587893,550009,2102,14:40:00,cpmal,"Capitola Mall",0,6602,
55-119,20182D-vs20182D-Weekday-09,3427940-20182D-vs20182D-Weekday-09,"55 - Cabrillo / Rio Del Mar",587889,550010,2103,12:30:00,cpmal,"Capitola Mall",0,5501,
55-119,20182D-vs20182D-Weekday-09,3427941-20182D-vs20182D-Weekday-09,"55 - Cabrillo / Rio Del Mar",587886,550010,2104,10:30:00,cpmal,"Capitola Mall",0,6601,
55-119,20182D-vs20182D-Weekday-09,3427942-20182D-vs20182D-Weekday-09,"55 - Cabrillo / Rio Del Mar",587893,550010,2105,16:30:00,cpmal,"Capitola Mall",0,6602,
68-119,20182D-vs20182D-Weekday-09,3427943-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - SC Metro",587893,680012,2106,11:00:00,scmc,"Santa Cruz Metro Center",0,6602,
68-119,20182D-vs20182D-Weekday-09,3427944-20182D-vs20182D-Weekday-09,"68 - Broadway - Portola - SC Metro",587888,680012,2107,09:00:00,scmc,"Santa Cruz Metro Center",0,6801,
