timetable_id,route_id,direction_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_label,service_notes,direction_label,orientation
207,1702,,20180125,20180125,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-9 (All days of week),,horizontal
208,1703,,20180125,20180125,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-9 (All days of week),,horizontal
209,1701,,20180126,20180128,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
210,1702,,20180126,20180128,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
211,1703,,20180126,20180128,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
212,1701,,20180129,20180131,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
213,1702,,20180129,20180131,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
214,1703,,20180129,20180131,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
215,1704,,20171223,20171230,1,1,1,1,1,1,1,Katella Line,Disney Hours 8-12 (All days of week),,horizontal
216,1704,,20171231,20171231,1,1,1,1,1,1,1,Katella Line,Disney Hours 8 - 2 (All days of week),,horizontal
