trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
110_18:11_Weekdays_7668,,,95633,15,,,,21447.339211539933
110_18:11_Weekdays_7668,18:29:00,18:29:00,95634,16,,,,22369.695709408003
110_18:11_Weekdays_7668,,,95635,17,,,,24756.61089643925
110_18:11_Weekdays_7668,18:32:00,18:32:00,95636,18,,,,26649.487909399555
110_18:11_Weekdays_7668,,,95742,19,,,,27213.599634655304
110_18:11_Weekdays_7668,18:36:00,18:36:00,95726,20,,,,37341.8132124912
110_18:41_Weekdays_7669,18:41:00,18:41:00,95725,0,,,,0.0
110_18:41_Weekdays_7669,,,95071,1,,,,1819.800927293865
110_18:41_Weekdays_7669,,,95076,2,,,,2877.746188451392
110_18:41_Weekdays_7669,,,95079,3,,,,3994.797393701152
110_18:41_Weekdays_7669,,,95080,4,,,,5193.0656960234655
110_18:41_Weekdays_7669,,,95081,5,,,,6571.675489831554
110_18:41_Weekdays_7669,,,95235,6,,,,10078.619223927557
110_18:41_Weekdays_7669,18:51:00,18:51:00,95236,7,,,,11298.632177888814
110_18:41_Weekdays_7669,,,95087,8,,,,13399.373759969147
110_18:41_Weekdays_7669,,,95088,9,,,,14536.617226721972
110_18:41_Weekdays_7669,,,95089,10,,,,15702.634960073006
110_18:41_Weekdays_7669,18:56:00,18:56:00,95090,11,,,,16187.999121529298
110_18:41_Weekdays_7669,,,95631,12,,,,17166.563447427725
110_18:41_Weekdays_7669,,,95632,13,,,,18619.45946710489
110_18:41_Weekdays_7669,,,95688,14,,,,20529.669150125894
110_18:41_Weekdays_7669,,,95633,15,,,,21447.339211539933
110_18:41_Weekdays_7669,18:59:00,18:59:00,95634,16,,,,22369.695709408003
110_18:41_Weekdays_7669,,,95635,17,,,,24756.61089643925
110_18:41_Weekdays_7669,19:02:00,19:02:00,95636,18,,,,26649.487909399555
110_18:41_Weekdays_7669,,,95742,19,,,,27213.599634655304
110_18:41_Weekdays_7669,19:06:00,19:06:00,95726,20,,,,37341.8132124912
110_19:41_Weekdays_7670,19:41:00,19:41:00,95725,0,,,,0.0
110_19:41_Weekdays_7670,,,95071,1,,,,1819.800927293865
110_19:41_Weekdays_7670,,,95076,2,,,,2877.746188451392
110_19:41_Weekdays_7670,,,95079,3,,,,3994.797393701152
110_19:41_Weekdays_7670,,,95080,4,,,,5193.0656960234655
110_19:41_Weekdays_7670,,,95081,5,,,,6571.675489831554
110_19:41_Weekdays_7670,,,95235,6,,,,10078.619223927557
110_19:41_Weekdays_7670,19:51:00,19:51:00,95236,7,,,,11298.632177888814
110_19:41_Weekdays_7670,,,95087,8,,,,13399.373759969147
110_19:41_Weekdays_7670,,,95088,9,,,,14536.617226721972
110_19:41_Weekdays_7670,,,95089,10,,,,15702.634960073006
110_19:41_Weekdays_7670,19:56:00,19:56:00,95090,11,,,,16187.999121529298
110_19:41_Weekdays_7670,,,95631,12,,,,17166.563447427725
110_19:41_Weekdays_7670,,,95632,13,,,,18619.45946710489
110_19:41_Weekdays_7670,,,95688,14,,,,20529.669150125894
110_19:41_Weekdays_7670,,,95633,15,,,,21447.339211539933
110_19:41_Weekdays_7670,19:59:00,19:59:00,95634,16,,,,22369.695709408003
110_19:41_Weekdays_7670,,,95635,17,,,,24756.61089643925
110_19:41_Weekdays_7670,20:02:00,20:02:00,95636,18,,,,26649.487909399555
110_19:41_Weekdays_7670,,,95742,19,,,,27213.599634655304
110_19:41_Weekdays_7670,20:06:00,20:06:00,95726,20,,,,37341.8132124912
110_20:41_Weekdays_7671,20:41:00,20:41:00,95725,0,,,,0.0
110_20:41_Weekdays_7671,,,95071,1,,,,1819.800927293865
110_20:41_Weekdays_7671,,,95076,2,,,,2877.746188451392
110_20:41_Weekdays_7671,,,95079,3,,,,3994.797393701152
110_20:41_Weekdays_7671,,,95080,4,,,,5193.0656960234655
110_20:41_Weekdays_7671,,,95081,5,,,,6571.675489831554
110_20:41_Weekdays_7671,,,95235,6,,,,10078.619223927557
110_20:41_Weekdays_7671,20:51:00,20:51:00,95236,7,,,,11298.632177888814
110_20:41_Weekdays_7671,,,95087,8,,,,13399.373759969147
110_20:41_Weekdays_7671,,,95088,9,,,,14536.617226721972
110_20:41_Weekdays_7671,,,95089,10,,,,15702.634960073006
110_20:41_Weekdays_7671,20:56:00,20:56:00,95090,11,,,,16187.999121529298
110_20:41_Weekdays_7671,,,95631,12,,,,17166.563447427725
110_20:41_Weekdays_7671,,,95632,13,,,,18619.45946710489
110_20:41_Weekdays_7671,,,95688,14,,,,20529.669150125894
110_20:41_Weekdays_7671,,,95633,15,,,,21447.339211539933
110_20:41_Weekdays_7671,20:59:00,20:59:00,95634,16,,,,22369.695709408003
110_20:41_Weekdays_7671,,,95635,17,,,,24756.61089643925
110_20:41_Weekdays_7671,21:02:00,21:02:00,95636,18,,,,26649.487909399555
110_20:41_Weekdays_7671,,,95742,19,,,,27213.599634655304
110_20:41_Weekdays_7671,21:06:00,21:06:00,95726,20,,,,37341.8132124912
110_21:41_Weekdays_7672,21:41:00,21:41:00,95725,0,,,,0.0
110_21:41_Weekdays_7672,,,95071,1,,,,1819.800927293865
110_21:41_Weekdays_7672,,,95076,2,,,,2877.746188451392
110_21:41_Weekdays_7672,,,95079,3,,,,3994.797393701152
110_21:41_Weekdays_7672,,,95080,4,,,,5193.0656960234655
110_21:41_Weekdays_7672,,,95081,5,,,,6571.675489831554
110_21:41_Weekdays_7672,,,95235,6,,,,10078.619223927557
110_21:41_Weekdays_7672,21:51:00,21:51:00,95236,7,,,,11298.632177888814
110_21:41_Weekdays_7672,,,95087,8,,,,13399.373759969147
110_21:41_Weekdays_7672,,,95088,9,,,,14536.617226721972
110_21:41_Weekdays_7672,,,95089,10,,,,15702.634960073006
110_21:41_Weekdays_7672,21:56:00,21:56:00,95090,11,,,,16187.999121529298
110_21:41_Weekdays_7672,,,95631,12,,,,17166.563447427725
110_21:41_Weekdays_7672,,,95632,13,,,,18619.45946710489
110_21:41_Weekdays_7672,,,95688,14,,,,20529.669150125894
110_21:41_Weekdays_7672,,,95633,15,,,,21447.339211539933
110_21:41_Weekdays_7672,21:59:00,21:59:00,95634,16,,,,22369.695709408003
110_21:41_Weekdays_7672,,,95635,17,,,,24756.61089643925
110_21:41_Weekdays_7672,22:02:00,22:02:00,95636,18,,,,26649.487909399555
110_21:41_Weekdays_7672,,,95742,19,,,,27213.599634655304
110_21:41_Weekdays_7672,22:06:00,22:06:00,95726,20,,,,37341.8132124912
111_06:07_Weekdays_5402,06:07:00,06:07:00,95104,0,,,,4.062561483939699E-9
111_06:07_Weekdays_5402,,,95106,1,,,,1771.004692543821
111_06:07_Weekdays_5402,,,95107,2,,,,3981.4277997174972
111_06:07_Weekdays_5402,,,95108,3,,,,4859.345294088628
111_06:07_Weekdays_5402,,,95109,4,,,,6046.340620329247
111_06:07_Weekdays_5402,,,95110,5,,,,6879.676125769641
111_06:07_Weekdays_5402,,,95111,6,,,,7805.15740475886
111_06:07_Weekdays_5402,,,95112,7,,,,8695.006633814477
111_06:07_Weekdays_5402,,,95113,8,,,,10218.574738257254
111_06:07_Weekdays_5402,06:12:00,06:12:00,95460,9,,,,10942.103591529924
111_06:07_Weekdays_5402,,,95114,10,,,,11418.83969910127
111_06:07_Weekdays_5402,,,95115,11,,,,12378.781273656601
111_06:07_Weekdays_5402,,,95116,12,,,,13634.172807636765
111_06:07_Weekdays_5402,,,95117,13,,,,14748.441281725243
111_06:07_Weekdays_5402,,,95118,14,,,,15568.61258225219
111_06:07_Weekdays_5402,,,95440,15,,,,17115.002340105617
111_06:07_Weekdays_5402,,,95354,16,,,,20389.19972695424
111_06:07_Weekdays_5402,,,95355,17,,,,21884.873197136218
111_06:07_Weekdays_5402,06:22:00,06:22:00,95356,18,,,,23358.716022914206
111_06:07_Weekdays_5402,,,95357,19,,,,24058.32253214493
111_06:07_Weekdays_5402,,,95358,20,,,,24974.19272261541
111_06:07_Weekdays_5402,,,95359,21,,,,26030.29046798728
111_06:07_Weekdays_5402,,,95256,22,,,,26949.41647768167
111_06:07_Weekdays_5402,,,95257,23,,,,27839.28545627708
111_06:07_Weekdays_5402,,,95258,24,,,,28646.709995591587
111_06:07_Weekdays_5402,,,95259,25,,,,29515.864063011315
111_06:07_Weekdays_5402,,,95260,26,,,,30281.55084229809
111_06:07_Weekdays_5402,,,95737,27,,,,31475.698292159217
111_06:07_Weekdays_5402,06:30:00,06:30:00,95720,28,,,,32026.0994415115
111_06:07_Weekdays_5402,,,95736,29,,,,32838.529805995044
111_06:07_Weekdays_5402,,,95735,30,,,,34198.40693805977
111_06:07_Weekdays_5402,,,95739,31,,,,36592.291177371444
111_06:07_Weekdays_5402,06:36:00,06:36:00,95692,32,,,,41160.49102981232
111_06:07_Weekdays_5402,,,95621,33,,,,46580.6470610849
111_06:07_Weekdays_5402,,,95622,34,,,,48972.283804315055
111_06:07_Weekdays_5402,,,95623,35,,,,51911.26563664996
111_06:07_Weekdays_5402,,,95624,36,,,,54289.72063215752
111_06:07_Weekdays_5402,06:45:00,06:45:00,95719,37,,,,56186.021563087284
111_07:07_Weekdays_7676,07:07:00,07:07:00,95104,0,,,,4.062561483939699E-9
111_07:07_Weekdays_7676,,,95106,1,,,,1771.004692543821
111_07:07_Weekdays_7676,,,95107,2,,,,3981.4277997174972
111_07:07_Weekdays_7676,,,95108,3,,,,4859.345294088628
111_07:07_Weekdays_7676,,,95109,4,,,,6046.340620329247
111_07:07_Weekdays_7676,,,95110,5,,,,6879.676125769641
111_07:07_Weekdays_7676,,,95111,6,,,,7805.15740475886
111_07:07_Weekdays_7676,,,95112,7,,,,8695.006633814477
111_07:07_Weekdays_7676,,,95113,8,,,,10218.574738257254
111_07:07_Weekdays_7676,07:12:00,07:12:00,95460,9,,,,10942.103591529924
111_07:07_Weekdays_7676,,,95114,10,,,,11418.83969910127
111_07:07_Weekdays_7676,,,95115,11,,,,12378.781273656601
111_07:07_Weekdays_7676,,,95116,12,,,,13634.172807636765
111_07:07_Weekdays_7676,,,95117,13,,,,14748.441281725243
111_07:07_Weekdays_7676,,,95118,14,,,,15568.61258225219
111_07:07_Weekdays_7676,,,95440,15,,,,17115.002340105617
111_07:07_Weekdays_7676,,,95354,16,,,,20389.19972695424
111_07:07_Weekdays_7676,,,95355,17,,,,21884.873197136218
111_07:07_Weekdays_7676,07:22:00,07:22:00,95356,18,,,,23358.716022914206
111_07:07_Weekdays_7676,,,95357,19,,,,24058.32253214493
111_07:07_Weekdays_7676,,,95358,20,,,,24974.19272261541
111_07:07_Weekdays_7676,,,95359,21,,,,26030.29046798728
111_07:07_Weekdays_7676,,,95256,22,,,,26949.41647768167
111_07:07_Weekdays_7676,,,95257,23,,,,27839.28545627708
111_07:07_Weekdays_7676,,,95258,24,,,,28646.709995591587
111_07:07_Weekdays_7676,,,95259,25,,,,29515.864063011315
111_07:07_Weekdays_7676,,,95260,26,,,,30281.55084229809
111_07:07_Weekdays_7676,,,95737,27,,,,31475.698292159217
111_07:07_Weekdays_7676,07:30:00,07:30:00,95720,28,,,,32026.0994415115
111_07:07_Weekdays_7676,,,95736,29,,,,32838.529805995044
111_07:07_Weekdays_7676,,,95735,30,,,,34198.40693805977
111_07:07_Weekdays_7676,,,95739,31,,,,36592.291177371444
111_07:07_Weekdays_7676,07:36:00,07:36:00,95692,32,,,,41160.49102981232
111_07:07_Weekdays_7676,,,95621,33,,,,46580.6470610849
111_07:07_Weekdays_7676,,,95622,34,,,,48972.283804315055
111_07:07_Weekdays_7676,,,95623,35,,,,51911.26563664996
111_07:07_Weekdays_7676,,,95624,36,,,,54289.72063215752
111_07:07_Weekdays_7676,07:45:00,07:45:00,95719,37,,,,56186.021563087284
111_07:37_Weekdays_7677,07:37:00,07:37:00,95104,0,,,,4.062561483939699E-9
111_07:37_Weekdays_7677,,,95106,1,,,,1771.004692543821
111_07:37_Weekdays_7677,,,95107,2,,,,3981.4277997174972
111_07:37_Weekdays_7677,,,95108,3,,,,4859.345294088628
111_07:37_Weekdays_7677,,,95109,4,,,,6046.340620329247
111_07:37_Weekdays_7677,,,95110,5,,,,6879.676125769641
111_07:37_Weekdays_7677,,,95111,6,,,,7805.15740475886
111_07:37_Weekdays_7677,,,95112,7,,,,8695.006633814477
111_07:37_Weekdays_7677,,,95113,8,,,,10218.574738257254
111_07:37_Weekdays_7677,07:42:00,07:42:00,95460,9,,,,10942.103591529924
111_07:37_Weekdays_7677,,,95114,10,,,,11418.83969910127
111_07:37_Weekdays_7677,,,95115,11,,,,12378.781273656601
111_07:37_Weekdays_7677,,,95116,12,,,,13634.172807636765
111_07:37_Weekdays_7677,,,95117,13,,,,14748.441281725243
111_07:37_Weekdays_7677,,,95118,14,,,,15568.61258225219
111_07:37_Weekdays_7677,,,95440,15,,,,17115.002340105617
111_07:37_Weekdays_7677,,,95354,16,,,,20389.19972695424
111_07:37_Weekdays_7677,,,95355,17,,,,21884.873197136218
111_07:37_Weekdays_7677,07:52:00,07:52:00,95356,18,,,,23358.716022914206
111_07:37_Weekdays_7677,,,95357,19,,,,24058.32253214493
111_07:37_Weekdays_7677,,,95358,20,,,,24974.19272261541
111_07:37_Weekdays_7677,,,95359,21,,,,26030.29046798728
111_07:37_Weekdays_7677,,,95256,22,,,,26949.41647768167
111_07:37_Weekdays_7677,,,95257,23,,,,27839.28545627708
111_07:37_Weekdays_7677,,,95258,24,,,,28646.709995591587
111_07:37_Weekdays_7677,,,95259,25,,,,29515.864063011315
111_07:37_Weekdays_7677,,,95260,26,,,,30281.55084229809
111_07:37_Weekdays_7677,,,95737,27,,,,31475.698292159217
111_07:37_Weekdays_7677,08:00:00,08:00:00,95720,28,,,,32026.0994415115
111_07:37_Weekdays_7677,,,95736,29,,,,32838.529805995044
111_07:37_Weekdays_7677,,,95735,30,,,,34198.40693805977
111_07:37_Weekdays_7677,,,95739,31,,,,36592.291177371444
111_07:37_Weekdays_7677,08:06:00,08:06:00,95692,32,,,,41160.49102981232
111_07:37_Weekdays_7677,,,95621,33,,,,46580.6470610849
111_07:37_Weekdays_7677,,,95622,34,,,,48972.283804315055
111_07:37_Weekdays_7677,,,95623,35,,,,51911.26563664996
111_07:37_Weekdays_7677,,,95624,36,,,,54289.72063215752
111_07:37_Weekdays_7677,08:15:00,08:15:00,95719,37,,,,56186.021563087284
111_09:07_Weekdays_7678,09:07:00,09:07:00,95104,0,,,,4.062561483939699E-9
111_09:07_Weekdays_7678,,,95106,1,,,,1771.004692543821
111_09:07_Weekdays_7678,,,95107,2,,,,3981.4277997174972
111_09:07_Weekdays_7678,,,95108,3,,,,4859.345294088628
111_09:07_Weekdays_7678,,,95109,4,,,,6046.340620329247
111_09:07_Weekdays_7678,,,95110,5,,,,6879.676125769641
111_09:07_Weekdays_7678,,,95111,6,,,,7805.15740475886
111_09:07_Weekdays_7678,,,95112,7,,,,8695.006633814477
111_09:07_Weekdays_7678,,,95113,8,,,,10218.574738257254
111_09:07_Weekdays_7678,09:12:00,09:12:00,95460,9,,,,10942.103591529924
111_09:07_Weekdays_7678,,,95114,10,,,,11418.83969910127
111_09:07_Weekdays_7678,,,95115,11,,,,12378.781273656601
111_09:07_Weekdays_7678,,,95116,12,,,,13634.172807636765
111_09:07_Weekdays_7678,,,95117,13,,,,14748.441281725243
111_09:07_Weekdays_7678,,,95118,14,,,,15568.61258225219
111_09:07_Weekdays_7678,,,95440,15,,,,17115.002340105617
111_09:07_Weekdays_7678,,,95354,16,,,,20389.19972695424
111_09:07_Weekdays_7678,,,95355,17,,,,21884.873197136218
111_09:07_Weekdays_7678,09:22:00,09:22:00,95356,18,,,,23358.716022914206
111_09:07_Weekdays_7678,,,95357,19,,,,24058.32253214493
111_09:07_Weekdays_7678,,,95358,20,,,,24974.19272261541
111_09:07_Weekdays_7678,,,95359,21,,,,26030.29046798728
111_09:07_Weekdays_7678,,,95256,22,,,,26949.41647768167
111_09:07_Weekdays_7678,,,95257,23,,,,27839.28545627708
111_09:07_Weekdays_7678,,,95258,24,,,,28646.709995591587
111_09:07_Weekdays_7678,,,95259,25,,,,29515.864063011315
111_09:07_Weekdays_7678,,,95260,26,,,,30281.55084229809
111_09:07_Weekdays_7678,,,95737,27,,,,31475.698292159217
111_09:07_Weekdays_7678,09:30:00,09:30:00,95720,28,,,,32026.0994415115
111_09:07_Weekdays_7678,,,95736,29,,,,32838.529805995044
111_09:07_Weekdays_7678,,,95735,30,,,,34198.40693805977
111_09:07_Weekdays_7678,,,95739,31,,,,36592.291177371444
111_09:07_Weekdays_7678,09:36:00,09:36:00,95692,32,,,,41160.49102981232
111_09:07_Weekdays_7678,,,95621,33,,,,46580.6470610849
111_09:07_Weekdays_7678,,,95622,34,,,,48972.283804315055
111_09:07_Weekdays_7678,,,95623,35,,,,51911.26563664996
111_09:07_Weekdays_7678,,,95624,36,,,,54289.72063215752
111_09:07_Weekdays_7678,09:45:00,09:45:00,95719,37,,,,56186.021563087284
111_10:37_Weekdays_7679,10:37:00,10:37:00,95104,0,,,,4.062561483939699E-9
111_10:37_Weekdays_7679,,,95106,1,,,,1771.004692543821
111_10:37_Weekdays_7679,,,95107,2,,,,3981.4277997174972
111_10:37_Weekdays_7679,,,95108,3,,,,4859.345294088628
111_10:37_Weekdays_7679,,,95109,4,,,,6046.340620329247
111_10:37_Weekdays_7679,,,95110,5,,,,6879.676125769641
111_10:37_Weekdays_7679,,,95111,6,,,,7805.15740475886
111_10:37_Weekdays_7679,,,95112,7,,,,8695.006633814477
111_10:37_Weekdays_7679,,,95113,8,,,,10218.574738257254
111_10:37_Weekdays_7679,10:42:00,10:42:00,95460,9,,,,10942.103591529924
111_10:37_Weekdays_7679,,,95114,10,,,,11418.83969910127
111_10:37_Weekdays_7679,,,95115,11,,,,12378.781273656601
111_10:37_Weekdays_7679,,,95116,12,,,,13634.172807636765
111_10:37_Weekdays_7679,,,95117,13,,,,14748.441281725243
111_10:37_Weekdays_7679,,,95118,14,,,,15568.61258225219
111_10:37_Weekdays_7679,,,95440,15,,,,17115.002340105617
111_10:37_Weekdays_7679,,,95354,16,,,,20389.19972695424
111_10:37_Weekdays_7679,,,95355,17,,,,21884.873197136218
111_10:37_Weekdays_7679,10:52:00,10:52:00,95356,18,,,,23358.716022914206
111_10:37_Weekdays_7679,,,95357,19,,,,24058.32253214493
111_10:37_Weekdays_7679,,,95358,20,,,,24974.19272261541
111_10:37_Weekdays_7679,,,95359,21,,,,26030.29046798728
111_10:37_Weekdays_7679,,,95256,22,,,,26949.41647768167
111_10:37_Weekdays_7679,,,95257,23,,,,27839.28545627708
111_10:37_Weekdays_7679,,,95258,24,,,,28646.709995591587
111_10:37_Weekdays_7679,,,95259,25,,,,29515.864063011315
111_10:37_Weekdays_7679,,,95260,26,,,,30281.55084229809
111_10:37_Weekdays_7679,,,95737,27,,,,31475.698292159217
111_10:37_Weekdays_7679,11:00:00,11:00:00,95720,28,,,,32026.0994415115
111_10:37_Weekdays_7679,,,95736,29,,,,32838.529805995044
111_10:37_Weekdays_7679,,,95735,30,,,,34198.40693805977
111_10:37_Weekdays_7679,,,95739,31,,,,36592.291177371444
111_10:37_Weekdays_7679,11:06:00,11:06:00,95692,32,,,,41160.49102981232
111_10:37_Weekdays_7679,,,95621,33,,,,46580.6470610849
111_10:37_Weekdays_7679,,,95622,34,,,,48972.283804315055
111_10:37_Weekdays_7679,,,95623,35,,,,51911.26563664996
111_10:37_Weekdays_7679,,,95624,36,,,,54289.72063215752
111_10:37_Weekdays_7679,11:15:00,11:15:00,95719,37,,,,56186.021563087284
111_12:07_Weekdays_7680,12:07:00,12:07:00,95104,0,,,,4.062561483939699E-9
111_12:07_Weekdays_7680,,,95106,1,,,,1771.004692543821
111_12:07_Weekdays_7680,,,95107,2,,,,3981.4277997174972
111_12:07_Weekdays_7680,,,95108,3,,,,4859.345294088628
111_12:07_Weekdays_7680,,,95109,4,,,,6046.340620329247
111_12:07_Weekdays_7680,,,95110,5,,,,6879.676125769641
111_12:07_Weekdays_7680,,,95111,6,,,,7805.15740475886
111_12:07_Weekdays_7680,,,95112,7,,,,8695.006633814477
111_12:07_Weekdays_7680,,,95113,8,,,,10218.574738257254
111_12:07_Weekdays_7680,12:12:00,12:12:00,95460,9,,,,10942.103591529924
111_12:07_Weekdays_7680,,,95114,10,,,,11418.83969910127
111_12:07_Weekdays_7680,,,95115,11,,,,12378.781273656601
111_12:07_Weekdays_7680,,,95116,12,,,,13634.172807636765
111_12:07_Weekdays_7680,,,95117,13,,,,14748.441281725243
111_12:07_Weekdays_7680,,,95118,14,,,,15568.61258225219
111_12:07_Weekdays_7680,,,95440,15,,,,17115.002340105617
111_12:07_Weekdays_7680,,,95354,16,,,,20389.19972695424
111_12:07_Weekdays_7680,,,95355,17,,,,21884.873197136218
111_12:07_Weekdays_7680,12:22:00,12:22:00,95356,18,,,,23358.716022914206
111_12:07_Weekdays_7680,,,95357,19,,,,24058.32253214493
111_12:07_Weekdays_7680,,,95358,20,,,,24974.19272261541
111_12:07_Weekdays_7680,,,95359,21,,,,26030.29046798728
111_12:07_Weekdays_7680,,,95256,22,,,,26949.41647768167
111_12:07_Weekdays_7680,,,95257,23,,,,27839.28545627708
111_12:07_Weekdays_7680,,,95258,24,,,,28646.709995591587
111_12:07_Weekdays_7680,,,95259,25,,,,29515.864063011315
111_12:07_Weekdays_7680,,,95260,26,,,,30281.55084229809
111_12:07_Weekdays_7680,,,95737,27,,,,31475.698292159217
111_12:07_Weekdays_7680,12:30:00,12:30:00,95720,28,,,,32026.0994415115
111_12:07_Weekdays_7680,,,95736,29,,,,32838.529805995044
111_12:07_Weekdays_7680,,,95735,30,,,,34198.40693805977
111_12:07_Weekdays_7680,,,95739,31,,,,36592.291177371444
111_12:07_Weekdays_7680,12:36:00,12:36:00,95692,32,,,,41160.49102981232
111_12:07_Weekdays_7680,,,95621,33,,,,46580.6470610849
111_12:07_Weekdays_7680,,,95622,34,,,,48972.283804315055
111_12:07_Weekdays_7680,,,95623,35,,,,51911.26563664996
111_12:07_Weekdays_7680,,,95624,36,,,,54289.72063215752
111_12:07_Weekdays_7680,12:45:00,12:45:00,95719,37,,,,56186.021563087284
111_13:37_Weekdays_7681,13:37:00,13:37:00,95104,0,,,,4.062561483939699E-9
111_13:37_Weekdays_7681,,,95106,1,,,,1771.004692543821
111_13:37_Weekdays_7681,,,95107,2,,,,3981.4277997174972
111_13:37_Weekdays_7681,,,95108,3,,,,4859.345294088628
111_13:37_Weekdays_7681,,,95109,4,,,,6046.340620329247
111_13:37_Weekdays_7681,,,95110,5,,,,6879.676125769641
111_13:37_Weekdays_7681,,,95111,6,,,,7805.15740475886
111_13:37_Weekdays_7681,,,95112,7,,,,8695.006633814477
111_13:37_Weekdays_7681,,,95113,8,,,,10218.574738257254
111_13:37_Weekdays_7681,13:42:00,13:42:00,95460,9,,,,10942.103591529924
111_13:37_Weekdays_7681,,,95114,10,,,,11418.83969910127
111_13:37_Weekdays_7681,,,95115,11,,,,12378.781273656601
111_13:37_Weekdays_7681,,,95116,12,,,,13634.172807636765
111_13:37_Weekdays_7681,,,95117,13,,,,14748.441281725243
111_13:37_Weekdays_7681,,,95118,14,,,,15568.61258225219
111_13:37_Weekdays_7681,,,95440,15,,,,17115.002340105617
111_13:37_Weekdays_7681,,,95354,16,,,,20389.19972695424
111_13:37_Weekdays_7681,,,95355,17,,,,21884.873197136218
111_13:37_Weekdays_7681,13:52:00,13:52:00,95356,18,,,,23358.716022914206
111_13:37_Weekdays_7681,,,95357,19,,,,24058.32253214493
111_13:37_Weekdays_7681,,,95358,20,,,,24974.19272261541
111_13:37_Weekdays_7681,,,95359,21,,,,26030.29046798728
111_13:37_Weekdays_7681,,,95256,22,,,,26949.41647768167
111_13:37_Weekdays_7681,,,95257,23,,,,27839.28545627708
111_13:37_Weekdays_7681,,,95258,24,,,,28646.709995591587
111_13:37_Weekdays_7681,,,95259,25,,,,29515.864063011315
111_13:37_Weekdays_7681,,,95260,26,,,,30281.55084229809
111_13:37_Weekdays_7681,,,95737,27,,,,31475.698292159217
111_13:37_Weekdays_7681,14:00:00,14:00:00,95720,28,,,,32026.0994415115
111_13:37_Weekdays_7681,,,95736,29,,,,32838.529805995044
111_13:37_Weekdays_7681,,,95735,30,,,,34198.40693805977
111_13:37_Weekdays_7681,,,95739,31,,,,36592.291177371444
111_13:37_Weekdays_7681,14:06:00,14:06:00,95692,32,,,,41160.49102981232
111_13:37_Weekdays_7681,,,95621,33,,,,46580.6470610849
111_13:37_Weekdays_7681,,,95622,34,,,,48972.283804315055
111_13:37_Weekdays_7681,,,95623,35,,,,51911.26563664996
111_13:37_Weekdays_7681,,,95624,36,,,,54289.72063215752
111_13:37_Weekdays_7681,14:15:00,14:15:00,95719,37,,,,56186.021563087284
111_14:37_Weekdays_7682,14:37:00,14:37:00,95104,0,,,,4.062561483939699E-9
111_14:37_Weekdays_7682,,,95106,1,,,,1771.004692543821
111_14:37_Weekdays_7682,,,95107,2,,,,3981.4277997174972
111_14:37_Weekdays_7682,,,95108,3,,,,4859.345294088628
111_14:37_Weekdays_7682,,,95109,4,,,,6046.340620329247
111_14:37_Weekdays_7682,,,95110,5,,,,6879.676125769641
111_14:37_Weekdays_7682,,,95111,6,,,,7805.15740475886
111_14:37_Weekdays_7682,,,95112,7,,,,8695.006633814477
111_14:37_Weekdays_7682,,,95113,8,,,,10218.574738257254
111_14:37_Weekdays_7682,14:42:00,14:42:00,95460,9,,,,10942.103591529924
111_14:37_Weekdays_7682,,,95114,10,,,,11418.83969910127
111_14:37_Weekdays_7682,,,95115,11,,,,12378.781273656601
111_14:37_Weekdays_7682,,,95116,12,,,,13634.172807636765
111_14:37_Weekdays_7682,,,95117,13,,,,14748.441281725243
111_14:37_Weekdays_7682,,,95118,14,,,,15568.61258225219
111_14:37_Weekdays_7682,,,95440,15,,,,17115.002340105617
111_14:37_Weekdays_7682,,,95354,16,,,,20389.19972695424
111_14:37_Weekdays_7682,,,95355,17,,,,21884.873197136218
111_14:37_Weekdays_7682,14:52:00,14:52:00,95356,18,,,,23358.716022914206
111_14:37_Weekdays_7682,,,95357,19,,,,24058.32253214493
111_14:37_Weekdays_7682,,,95358,20,,,,24974.19272261541
111_14:37_Weekdays_7682,,,95359,21,,,,26030.29046798728
111_14:37_Weekdays_7682,,,95256,22,,,,26949.41647768167
111_14:37_Weekdays_7682,,,95257,23,,,,27839.28545627708
111_14:37_Weekdays_7682,,,95258,24,,,,28646.709995591587
111_14:37_Weekdays_7682,,,95259,25,,,,29515.864063011315
111_14:37_Weekdays_7682,,,95260,26,,,,30281.55084229809
111_14:37_Weekdays_7682,,,95737,27,,,,31475.698292159217
111_14:37_Weekdays_7682,15:00:00,15:00:00,95720,28,,,,32026.0994415115
111_14:37_Weekdays_7682,,,95736,29,,,,32838.529805995044
111_14:37_Weekdays_7682,,,95735,30,,,,34198.40693805977
111_14:37_Weekdays_7682,,,95739,31,,,,36592.291177371444
111_14:37_Weekdays_7682,15:06:00,15:06:00,95692,32,,,,41160.49102981232
111_14:37_Weekdays_7682,,,95621,33,,,,46580.6470610849
111_14:37_Weekdays_7682,,,95622,34,,,,48972.283804315055
111_14:37_Weekdays_7682,,,95623,35,,,,51911.26563664996
111_14:37_Weekdays_7682,,,95624,36,,,,54289.72063215752
111_14:37_Weekdays_7682,15:15:00,15:15:00,95719,37,,,,56186.021563087284
111_15:07_Weekdays_7683,15:07:00,15:07:00,95104,0,,,,4.062561483939699E-9
111_15:07_Weekdays_7683,,,95106,1,,,,1771.004692543821
111_15:07_Weekdays_7683,,,95107,2,,,,3981.4277997174972
111_15:07_Weekdays_7683,,,95108,3,,,,4859.345294088628
