trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
af2c554a-dc1b-4217-8ed7-ef0778b3578b,,,525d01c1-8c83-41b5-8760-a674f94a2bec,33,0,0,6756.79
af2c554a-dc1b-4217-8ed7-ef0778b3578b,,,494bbb3b-c59d-4dd9-a4cd-9ddc4f153162,34,0,0,7284.29
af2c554a-dc1b-4217-8ed7-ef0778b3578b,,,eb5cf9cf-0a32-4f51-93f6-0c5cb0a3229b,35,0,0,7533.45
af2c554a-dc1b-4217-8ed7-ef0778b3578b,,,b26dbec1-f94c-4f02-9111-dde3bf53ffbe,36,0,0,8069.66
af2c554a-dc1b-4217-8ed7-ef0778b3578b,,,1d2e282c-a836-42d0-90a8-1c4a00c26d84,37,0,0,8432.85
af2c554a-dc1b-4217-8ed7-ef0778b3578b,,,1ff75020-bd8e-4548-a7bf-84c73f73d212,38,0,0,8714.37
af2c554a-dc1b-4217-8ed7-ef0778b3578b,,,35a8eb41-6060-4f5e-a416-8e08bb05c7eb,39,0,0,9015.57
af2c554a-dc1b-4217-8ed7-ef0778b3578b,09:55:00,09:55:00,18f30aeb-84a0-47a6-b076-2d91c2bd8dad,41,0,0,10646.08
fa245c53-6d7f-428a-bced-8051592a18d3,11:20:00,11:20:00,08701547-618e-48ef-9d6d-80be4f66d919,0,0,0,0
fa245c53-6d7f-428a-bced-8051592a18d3,,,e793cad9-f7ea-4da0-9164-f2161be35f92,2,0,0,290.82
fa245c53-6d7f-428a-bced-8051592a18d3,,,a1f95874-be70-480d-a98f-de8bebc163c0,3,0,0,550.61
fa245c53-6d7f-428a-bced-8051592a18d3,,,c2c1d211-0013-4720-a404-65f1e4e0d62c,6,0,0,1085.11
fa245c53-6d7f-428a-bced-8051592a18d3,,,efc95ed4-6763-4446-b82d-93bc1ad76a44,7,0,0,1292.07
fa245c53-6d7f-428a-bced-8051592a18d3,,,dd0eef3e-20da-45ac-bd29-1e768d7e5540,8,0,0,1747.57
fa245c53-6d7f-428a-bced-8051592a18d3,11:27:00,11:27:00,5978cf49-2ade-4de9-8b1a-0d334f4f01a8,10,0,0,2025.78
fa245c53-6d7f-428a-bced-8051592a18d3,,,83fba755-fb40-42f1-8fec-502a8e666d66,11,0,0,2435.93
fa245c53-6d7f-428a-bced-8051592a18d3,,,652b5f2c-0437-43ef-9060-f824d48d539b,12,0,0,2728.05
fa245c53-6d7f-428a-bced-8051592a18d3,,,3d7c1aa3-b76b-4f47-b12f-3f377723162f,14,0,0,3188.25
fa245c53-6d7f-428a-bced-8051592a18d3,,,a8ca680f-6b6e-4034-a5e3-514c437f0d24,15,0,0,3305.11
fa245c53-6d7f-428a-bced-8051592a18d3,,,d8e554a8-cf59-4677-877d-57fa560561bc,17,0,0,3823.59
fa245c53-6d7f-428a-bced-8051592a18d3,,,3df864b6-6378-430f-aeb9-4f0648d8895d,20,0,0,4430.01
fa245c53-6d7f-428a-bced-8051592a18d3,11:34:00,11:34:00,77230086-c160-4510-857f-075ab7329985,22,0,0,4619.79
fa245c53-6d7f-428a-bced-8051592a18d3,,,b0ce3f0a-20b8-44a5-85ec-0aa39cf02853,24,0,0,5665.99
fa245c53-6d7f-428a-bced-8051592a18d3,,,1c8680b1-3323-4273-87a9-78de073a226d,27,0,0,6345.22
fa245c53-6d7f-428a-bced-8051592a18d3,11:40:00,11:40:00,ac988a95-2fa1-40a0-a4e6-425ba3a19338,29,0,0,6859.5
fa245c53-6d7f-428a-bced-8051592a18d3,,,f2e7a05a-3e12-45e8-9aae-e853c766bc54,31,0,0,7615.95
fa245c53-6d7f-428a-bced-8051592a18d3,,,b895bf80-4182-4556-b8b5-6301adc20975,34,0,0,8426.16
fa245c53-6d7f-428a-bced-8051592a18d3,,,7418d91f-c969-408b-b016-7a99b84839cb,36,0,0,8853.06
fa245c53-6d7f-428a-bced-8051592a18d3,,,c30945a0-9991-48c9-b9eb-314d13f30dfe,38,0,0,9193.04
fa245c53-6d7f-428a-bced-8051592a18d3,11:46:00,11:46:00,a66ed976-664a-4beb-b37d-5b1af4e33938,39,0,0,9522
fa245c53-6d7f-428a-bced-8051592a18d3,,,3f844c14-767a-4c4b-ad39-a06bef0b6e13,41,0,0,9831.41
fa245c53-6d7f-428a-bced-8051592a18d3,,,8cac5efa-bb5e-4dec-9c8f-85626dcf725e,42,0,0,10252.35
fa245c53-6d7f-428a-bced-8051592a18d3,,,983da7c4-af42-43b7-bb20-d434f6d42f3e,46,0,0,10829.52
fa245c53-6d7f-428a-bced-8051592a18d3,,,588a9f44-bbcc-4b02-91ba-08b00115e53c,47,0,0,11172.52
fa245c53-6d7f-428a-bced-8051592a18d3,11:55:00,11:55:00,c02cbeab-f8b6-4e38-88f0-8390364e3090,50,0,0,11752.63
35a241ff-04a0-4ee7-a25b-ec3372a95465,06:50:00,06:50:00,3f48139a-8851-45d0-8572-0a49b9d382d4,0,0,0,0
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,11f2772a-3823-44b5-a513-ab0cdedcc806,4,0,0,714.84
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,59875282-4a24-4df0-ac05-a93b205f31dd,6,0,0,1468.65
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,728b4459-78d3-4e03-8fb8-e744989d570e,7,0,0,1884.39
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,8868fa4f-f385-4c00-81a8-33b41812ce81,13,0,0,2946.08
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,1b6bb381-9ee8-4b80-a3af-0520e4f8e178,14,0,0,3179.56
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,734ef71c-c1c0-42e8-88f4-a0cd97a718e7,15,0,0,3584.96
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,6ebe65a9-5a91-4dfd-afc8-9e54aa47bb50,16,0,0,3935.1
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,ddde5457-f4ac-4b78-b55a-116323bc122b,18,0,0,4446.62
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,b75868a5-5fc2-4bbd-a459-1c8d9cfa5c52,21,0,0,4766.16
35a241ff-04a0-4ee7-a25b-ec3372a95465,07:01:00,07:01:00,d6914adc-b0cf-4be4-abbd-c1b72b671584,23,0,0,5037.76
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,f870a8c8-fe20-43f9-a665-09cc81b985dc,28,0,0,5996.75
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,b0ce3f0a-20b8-44a5-85ec-0aa39cf02853,46,0,0,35959.1
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,1c8680b1-3323-4273-87a9-78de073a226d,49,0,0,36640.82
35a241ff-04a0-4ee7-a25b-ec3372a95465,07:27:00,07:27:00,ac988a95-2fa1-40a0-a4e6-425ba3a19338,51,0,0,37156.1
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,f2e7a05a-3e12-45e8-9aae-e853c766bc54,53,0,0,37910.35
35a241ff-04a0-4ee7-a25b-ec3372a95465,07:32:00,07:32:00,da56668a-4ce1-4e65-9b79-1c673e7e4dc8,60,0,0,39678.23
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,18aaafa7-faa1-4c81-ab64-073327af2b74,63,0,0,40159.65
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,e4801e22-d87d-475e-bd5f-f92c5a1b5d21,64,0,0,40556.66
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,0fbc0a3a-6026-4ef2-98bb-e3158bf4bef2,65,0,0,41252.47
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,9b4016eb-46da-49ed-be1f-5d01d89ec16e,66,0,0,41426.48
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,983da7c4-af42-43b7-bb20-d434f6d42f3e,67,0,0,41715.99
35a241ff-04a0-4ee7-a25b-ec3372a95465,,,588a9f44-bbcc-4b02-91ba-08b00115e53c,68,0,0,42058.99
35a241ff-04a0-4ee7-a25b-ec3372a95465,07:40:00,07:40:00,22079d95-cca0-4aed-abe6-7bf693b0a141,71,0,0,42632.32
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,07:50:00,07:50:00,22079d95-cca0-4aed-abe6-7bf693b0a141,0,0,0,0
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,e793cad9-f7ea-4da0-9164-f2161be35f92,3,0,0,421.75
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,a1f95874-be70-480d-a98f-de8bebc163c0,4,0,0,681.54
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,08fc1e41-157c-479c-b813-8a298e40e6fc,7,0,0,1323.78
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,f90e70bf-e38d-4a18-b220-a56e2bfa327c,8,0,0,1570.17
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,b739e437-5b2f-4cb3-8884-124cc83e6b7d,9,0,0,2158.53
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,eb609e64-c587-40c6-802c-3b5d1b97c466,10,0,0,2559.9
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,07:56:00,07:56:00,da56668a-4ce1-4e65-9b79-1c673e7e4dc8,11,0,0,2943.68
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,0177fb86-722b-4191-b72d-3956fadceaed,20,0,0,5447.4
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,3e1555c9-1ab9-4d41-a2c9-48efbec74388,22,0,0,5798.27
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,08:03:00,08:03:00,9d3ea1ee-2688-443b-bfa5-a6af7b2657cd,23,0,0,6275.89
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,df1858f5-447d-4c07-8a6a-80e74ad4673e,25,0,0,6719.6
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,c6be2115-fa29-405b-9f2c-33499a3f63b9,28,0,0,7380.75
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,a66d7701-bc4e-4b58-abf3-5232ab0eb548,43,0,0,36398.5
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,170cc5d6-7175-4e14-816e-17d741a843ff,46,0,0,37231.4
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,ddde5457-f4ac-4b78-b55a-116323bc122b,50,0,0,37808.99
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,b75868a5-5fc2-4bbd-a459-1c8d9cfa5c52,52,0,0,38125.82
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,08:28:00,08:28:00,d6914adc-b0cf-4be4-abbd-c1b72b671584,54,0,0,38397.38
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,9185b3e3-ee94-4e90-9790-7e99e8f050c4,57,0,0,38733.7
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,ce70b7a8-f1e4-4aa9-bc10-aa64fca20d0e,58,0,0,39143.96
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,4304acde-2c08-48cb-bb4b-80228469d857,60,0,0,39724.91
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,ab2ae94a-9a2b-4afd-88cc-c4a8308625ce,61,0,0,39942.33
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,e4c0f7af-a083-4aa6-869f-3ff7419d2e17,67,0,0,40993.56
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,85c91a44-1cad-4430-9fd1-1871674a8ec0,68,0,0,41400
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,be08a7c4-df81-4326-b53e-4765bf618a5b,69,0,0,41606.37
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,140b6763-45b3-4cb9-bded-ba46b0c58e01,70,0,0,42139.76
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,08:38:00,08:38:00,3f48139a-8851-45d0-8572-0a49b9d382d4,73,0,0,42653.62
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,f105369c-4528-4160-beb1-8918cacc0e1b,75,0,0,43014.19
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,7f63390a-6771-4827-bbe6-3a5bc5562860,76,0,0,44335.85
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,,,9e8abe13-340e-41fe-afd2-3b000476a14b,77,0,0,44554.38
abee981c-5bd0-4dd9-86dd-52077fa5f0ba,08:43:00,08:43:00,de2f009a-e068-44b9-95ad-0dc741096968,79,0,0,45023.89
fc98a854-c022-43cd-8162-945c9722a902,15:35:00,15:35:00,ac988a95-2fa1-40a0-a4e6-425ba3a19338,0,0,0,0
fc98a854-c022-43cd-8162-945c9722a902,,,6cb06e40-4a52-4670-a297-63832e3d81cc,1,0,0,483
fc98a854-c022-43cd-8162-945c9722a902,,,b4bce1d5-cbdf-4988-b06a-5ee4fc47ed7b,3,0,0,899.95
fc98a854-c022-43cd-8162-945c9722a902,,,064859f3-0661-40ff-a096-e17c483d0493,5,0,0,1200.69
fc98a854-c022-43cd-8162-945c9722a902,,,28938777-258d-458f-a6b5-b03ffe3531cc,9,0,0,1605.13
fc98a854-c022-43cd-8162-945c9722a902,,,84d0a502-404a-407f-ae94-1f7b186aa4cb,15,0,0,2250.23
fc98a854-c022-43cd-8162-945c9722a902,,,c888f299-2d9a-4de8-958c-4f62dae13bd2,17,0,0,2399.13
fc98a854-c022-43cd-8162-945c9722a902,,,3947620d-bc22-44ad-9127-438be6aa9725,19,0,0,2744.5
fc98a854-c022-43cd-8162-945c9722a902,,,debc7f3d-4844-45fe-a323-b0dfb33f3ad9,20,0,0,3052.44
fc98a854-c022-43cd-8162-945c9722a902,,,de88a76d-4c81-4000-9eec-8653c627c991,21,0,0,3373.97
fc98a854-c022-43cd-8162-945c9722a902,15:46:00,15:46:00,5447d0c3-401b-4d45-8477-ca677c124e84,23,0,0,3802.17
fc98a854-c022-43cd-8162-945c9722a902,,,36a177ad-15be-4cf7-9c06-cca3d0ec3873,24,0,0,4116.17
fc98a854-c022-43cd-8162-945c9722a902,,,fc37b414-758d-477d-b17e-5cc38beb0535,25,0,0,4438.59
fc98a854-c022-43cd-8162-945c9722a902,15:50:00,15:50:00,ed9bb6e3-91e0-4dcd-86cf-7b1511270ff9,26,0,0,5026.69
fc98a854-c022-43cd-8162-945c9722a902,,,18aaafa7-faa1-4c81-ab64-073327af2b74,29,0,0,5527.25
fc98a854-c022-43cd-8162-945c9722a902,,,e4801e22-d87d-475e-bd5f-f92c5a1b5d21,30,0,0,5924.26
fc98a854-c022-43cd-8162-945c9722a902,15:53:00,15:53:00,0fbc0a3a-6026-4ef2-98bb-e3158bf4bef2,31,0,0,6620.07
fc98a854-c022-43cd-8162-945c9722a902,,,9b4016eb-46da-49ed-be1f-5d01d89ec16e,32,0,0,6794.08
fc98a854-c022-43cd-8162-945c9722a902,,,91b4bbe1-14f3-4438-99f7-5b9ac3b54d6b,33,0,0,7260.59
fc98a854-c022-43cd-8162-945c9722a902,,,a332f3e1-b4b3-4fcf-8cef-72ba7b6eaaa0,34,0,0,7700.97
fc98a854-c022-43cd-8162-945c9722a902,,,a714b5e1-34db-475e-9a59-e96542e35923,35,0,0,8021.68
fc98a854-c022-43cd-8162-945c9722a902,,,ce8ddcff-6c5d-43b0-81ae-0c901c034f3c,37,0,0,8432.48
fc98a854-c022-43cd-8162-945c9722a902,16:00:00,16:00:00,e968e145-26c8-4c0f-bd92-3de6cd174099,38,0,0,8700.24
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,15:10:00,15:10:00,e968e145-26c8-4c0f-bd92-3de6cd174099,0,0,0,0
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,c899fd90-a51e-46d6-bc8c-c64bb36d2094,6,0,0,804.45
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,2a087c59-04e8-4964-a8d5-aa742ed54b6a,7,0,0,1018.86
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,238c62f7-a8a8-42ea-a87d-8c3d316e85b4,12,0,0,1570.98
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,160a9316-0c21-44cb-9214-dd3cff31888f,13,0,0,2012.9
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,353d7528-8757-47b1-815c-e2822a289fc2,15,0,0,2213.07
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,645972df-4780-4dab-bd23-d9d95426837f,17,0,0,2409.1
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,f5fc0f04-c52d-4e48-9ade-2832fe50c292,18,0,0,2916.94
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,4a20db3a-eb75-45de-bca9-369c0ea8c0ca,19,0,0,3102.69
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,15:19:00,15:19:00,4592c86b-efe2-4779-9500-401f6a74fbe9,20,0,0,3312.66
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,c4898346-3279-4a50-aa61-83f049a21920,21,0,0,4274.2
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,15:21:00,15:21:00,6dd0974d-b21f-4ef0-8c6e-421fb7770e15,23,0,0,4815.46
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,129e54d0-c63a-41ab-afb5-a2272f905418,27,0,0,5284.74
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,4d7af52c-101f-4d3a-9152-ee2f7e3cd61c,30,0,0,5685.75
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,330c4457-8c29-4f78-960d-aec2a2282e36,31,0,0,6129.29
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,0c44e2d5-7633-4c87-9f2f-b0d6795b3e25,32,0,0,6473.63
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,15:26:00,15:26:00,4a2686fa-b087-42f8-9ef3-c403467eacdf,33,0,0,7066.93
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,122d3923-be37-42a2-8988-37e572feb65c,34,0,0,7566.68
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,92c03511-45ed-4111-8cc6-a1052549cb4a,35,0,0,7941.88
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,d8897cc6-dda3-4cec-b237-e3c243e97a16,40,0,0,8273.34
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,,,8da25de8-cc0b-40fa-bbf5-481d460c25e3,43,0,0,8510.9
ce507dca-5d5a-4e5c-bd79-cb90b071e7cd,15:31:00,15:31:00,959d5272-6374-48b2-a57f-e2cc1eacb8fe,47,0,0,8949.22
a60c7f7d-2f16-485c-a284-1e72e1628382,16:10:00,16:10:00,22079d95-cca0-4aed-abe6-7bf693b0a141,0,0,0,0
a60c7f7d-2f16-485c-a284-1e72e1628382,,,e793cad9-f7ea-4da0-9164-f2161be35f92,3,0,0,420.07
a60c7f7d-2f16-485c-a284-1e72e1628382,,,a1f95874-be70-480d-a98f-de8bebc163c0,4,0,0,679.86
a60c7f7d-2f16-485c-a284-1e72e1628382,,,08fc1e41-157c-479c-b813-8a298e40e6fc,7,0,0,1321.43
a60c7f7d-2f16-485c-a284-1e72e1628382,,,1fef3792-6d67-413d-8c30-4e0dc39176ad,8,0,0,1540.93
a60c7f7d-2f16-485c-a284-1e72e1628382,,,fe0f4162-1790-4501-ba40-a9f4752954ff,11,0,0,2025.33
a60c7f7d-2f16-485c-a284-1e72e1628382,,,bc068b26-0a47-40cd-ade0-95e6f4c3c5d8,12,0,0,2429.56
a60c7f7d-2f16-485c-a284-1e72e1628382,,,4aa88568-1230-454a-9ae0-570661d54fbd,13,0,0,2556.32
a60c7f7d-2f16-485c-a284-1e72e1628382,,,83fba755-fb40-42f1-8fec-502a8e666d66,15,0,0,2760.9
a60c7f7d-2f16-485c-a284-1e72e1628382,,,652b5f2c-0437-43ef-9060-f824d48d539b,17,0,0,3053.97
a60c7f7d-2f16-485c-a284-1e72e1628382,,,3d7c1aa3-b76b-4f47-b12f-3f377723162f,20,0,0,3515.5
a60c7f7d-2f16-485c-a284-1e72e1628382,,,0177fb86-722b-4191-b72d-3956fadceaed,24,0,0,4301.75
a60c7f7d-2f16-485c-a284-1e72e1628382,,,3e1555c9-1ab9-4d41-a2c9-48efbec74388,26,0,0,4586.59
a60c7f7d-2f16-485c-a284-1e72e1628382,16:22:00,16:22:00,9d3ea1ee-2688-443b-bfa5-a6af7b2657cd,27,0,0,5064.21
a60c7f7d-2f16-485c-a284-1e72e1628382,,,df1858f5-447d-4c07-8a6a-80e74ad4673e,29,0,0,5515.4
a60c7f7d-2f16-485c-a284-1e72e1628382,,,c6be2115-fa29-405b-9f2c-33499a3f63b9,32,0,0,6172.01
a60c7f7d-2f16-485c-a284-1e72e1628382,,,a3fa470d-df41-45cc-90b4-bc569cade9a6,35,0,0,6661.98
a60c7f7d-2f16-485c-a284-1e72e1628382,,,a6648124-1c40-49c5-a8ba-c85f612d1189,38,0,0,7050.37
a60c7f7d-2f16-485c-a284-1e72e1628382,,,16841379-9d95-43d1-b65f-f5dc8e2a7fe2,89,0,0,21741.26
a60c7f7d-2f16-485c-a284-1e72e1628382,,,c6e15144-4d5f-490d-bf1f-88450912c2fb,91,0,0,22240.13
a60c7f7d-2f16-485c-a284-1e72e1628382,,,8efaf0ff-115a-4bb1-81a7-dea1d0886ab4,94,0,0,22970.58
a60c7f7d-2f16-485c-a284-1e72e1628382,,,0de94e66-3e43-43dd-8327-c78ef3b511cf,95,0,0,23564.63
a60c7f7d-2f16-485c-a284-1e72e1628382,16:44:00,16:44:00,3e147bb1-388b-447a-b1b1-b31842d01bd2,97,0,0,23917.19
a60c7f7d-2f16-485c-a284-1e72e1628382,,,e84e76ae-bd65-4d84-a1f6-584fdfe8ce49,99,0,0,24213.24
a60c7f7d-2f16-485c-a284-1e72e1628382,,,bc1cf5b4-c569-49f9-bea6-938f351a4010,100,0,0,24581.33
a60c7f7d-2f16-485c-a284-1e72e1628382,,,6cbfbcea-fa7f-4053-8296-af9bead4f891,101,0,0,24868.47
a60c7f7d-2f16-485c-a284-1e72e1628382,,,08572162-f548-46de-9f72-006cf6cade2d,106,0,0,25540.66
a60c7f7d-2f16-485c-a284-1e72e1628382,,,956f2104-6cef-4f05-8249-34b88772489d,108,0,0,25869.76
a60c7f7d-2f16-485c-a284-1e72e1628382,,,a8261098-94be-4a79-b849-d165cad6a4c6,111,0,0,26264.63
a60c7f7d-2f16-485c-a284-1e72e1628382,16:51:00,16:51:00,08e4e7b2-8edc-4ad0-8fdf-587b68570fcc,115,0,0,27205.42
a60c7f7d-2f16-485c-a284-1e72e1628382,,,0511adfb-e938-4124-9d27-a5252f1c0519,117,0,0,27714
a60c7f7d-2f16-485c-a284-1e72e1628382,,,effed4fa-474a-40d4-9746-9e319b6c5bdd,119,0,0,28645.3
a60c7f7d-2f16-485c-a284-1e72e1628382,,,84f35529-8e85-4971-a6cb-4d353ccb8d8d,120,0,0,29183.28
a60c7f7d-2f16-485c-a284-1e72e1628382,,,c520d212-43ca-4838-863a-fa9203c8e48b,121,0,0,29529.54
a60c7f7d-2f16-485c-a284-1e72e1628382,,,a509ecea-cbe7-4d44-ad43-953744a3ed98,122,0,0,29914.13
a60c7f7d-2f16-485c-a284-1e72e1628382,,,23e68fa5-4da0-4158-92b8-b85c4c8c5a7a,124,0,0,30318.84
a60c7f7d-2f16-485c-a284-1e72e1628382,,,4b34379d-0ca4-4332-a0f7-843e05855106,126,0,0,30788.2
a60c7f7d-2f16-485c-a284-1e72e1628382,,,f3d29dc9-1990-4178-95f5-33f83836f6e1,129,0,0,31225.96
a60c7f7d-2f16-485c-a284-1e72e1628382,,,3eed91cf-d9b8-4c2b-8dbc-b937dd8817b2,131,0,0,31819.55
a60c7f7d-2f16-485c-a284-1e72e1628382,,,d80a0dc1-b84a-4fa7-bcb3-a35d98c3587c,133,0,0,32256.4
a60c7f7d-2f16-485c-a284-1e72e1628382,,,221dcf73-1c17-4db8-91f7-e08c2c2738b1,134,0,0,32538.59
a60c7f7d-2f16-485c-a284-1e72e1628382,,,f1acef2a-42c1-451c-a1ee-cc69e1476dbc,136,0,0,33243.66
a60c7f7d-2f16-485c-a284-1e72e1628382,17:03:00,17:03:00,3e147bb1-388b-447a-b1b1-b31842d01bd2,138,0,0,33594.37
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,09:30:00,09:30:00,08701547-618e-48ef-9d6d-80be4f66d919,0,0,0,0
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,e793cad9-f7ea-4da0-9164-f2161be35f92,2,0,0,290.82
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,a1f95874-be70-480d-a98f-de8bebc163c0,3,0,0,550.61
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,c2c1d211-0013-4720-a404-65f1e4e0d62c,6,0,0,1085.11
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,efc95ed4-6763-4446-b82d-93bc1ad76a44,7,0,0,1292.07
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,dd0eef3e-20da-45ac-bd29-1e768d7e5540,8,0,0,1747.57
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,09:37:00,09:37:00,5978cf49-2ade-4de9-8b1a-0d334f4f01a8,10,0,0,2025.78
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,83fba755-fb40-42f1-8fec-502a8e666d66,11,0,0,2435.93
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,652b5f2c-0437-43ef-9060-f824d48d539b,12,0,0,2728.05
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,3d7c1aa3-b76b-4f47-b12f-3f377723162f,14,0,0,3188.25
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,a8ca680f-6b6e-4034-a5e3-514c437f0d24,15,0,0,3305.11
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,d8e554a8-cf59-4677-877d-57fa560561bc,17,0,0,3823.59
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,3df864b6-6378-430f-aeb9-4f0648d8895d,20,0,0,4430.01
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,09:44:00,09:44:00,77230086-c160-4510-857f-075ab7329985,22,0,0,4619.79
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,b0ce3f0a-20b8-44a5-85ec-0aa39cf02853,24,0,0,5665.99
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,1c8680b1-3323-4273-87a9-78de073a226d,27,0,0,6345.22
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,09:50:00,09:50:00,ac988a95-2fa1-40a0-a4e6-425ba3a19338,29,0,0,6859.5
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,f2e7a05a-3e12-45e8-9aae-e853c766bc54,31,0,0,7615.95
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,b895bf80-4182-4556-b8b5-6301adc20975,34,0,0,8426.16
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,7418d91f-c969-408b-b016-7a99b84839cb,36,0,0,8853.06
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,c30945a0-9991-48c9-b9eb-314d13f30dfe,38,0,0,9193.04
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,09:56:00,09:56:00,a66ed976-664a-4beb-b37d-5b1af4e33938,39,0,0,9522
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,3f844c14-767a-4c4b-ad39-a06bef0b6e13,41,0,0,9831.41
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,8cac5efa-bb5e-4dec-9c8f-85626dcf725e,42,0,0,10252.35
a91c4f20-e826-4e4c-92b3-8d5e4738f50e,,,983da7c4-af42-43b7-bb20-d434f6d42f3e,46,0,0,10829.52
