stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,city_name,direction_id,ext_id,ext_userfield1
036,,El Camino Real at Maple Avenue SB,,35.46173171,-120.64518210,smatas,,0,,0,,,,
081,,El Camino Real at Maria Avenue NB,,35.38850900,-120.61333300,smatas,,0,,0,,,,
082,,El Camino Real at Maria Avenue SB,,35.38875200,-120.61320700,smatas,,0,,0,,,,
037,,El Camino Real at Musselman Drive NB,,35.46153290,-120.64463230,smatas,,0,,0,,,,
035,,El Camino Real at Patria Circle SB,,35.45869496,-120.64262060,smatas,,0,,0,,,,
042,,El Camino Real at Plata Lane SB,,35.47292517,-120.65396900,smatas,,0,,0,,,,
266,,El Camino Real at Principal Avenue NB,,35.46754927,-120.65005840,smatas,,0,,0,,,,
083,,El Camino Real at Pueblo Avenue NB,,35.48048053,-120.65802190,smatas,,0,,0,,,,
257,,El Camino Real at Pueblo Avenue SB,,35.48005024,-120.65808620,smatas,,0,,0,,,,
5202,,El Camino Real at Rosario NB,(northbound),35.49082185,-120.67306101,smatas,,0,,0,,,,
650,,El Camino Real at Rosario SB,,35.49065588,-120.67331314,smatas,,0,,0,,,,
585,,El Camino Real at San Anselmo NB,,35.49938219,-120.68288863,smatas,,0,,0,,,,
NC750,,El Camino Real at San Anselmo SB,,35.49955033,-120.68354577,smatas,,0,,0,,,,
10207102,,El Camino Real at San Benito NB,,35.50731247,-120.69289863,smatas,,0,,0,,,,
625,,El Camino Real at San Benito SB,,35.50690231,-120.69295228,smatas,,0,,0,,,,
575,,El Camino Real at San Jacinto NB,,35.49531942,-120.67938030,smatas,,0,,0,,,,
086,,El Camino Real at Santa Margarita Road NB,,35.42932437,-120.60630890,smatas,,0,,0,,,,
084,,El Camino Real at Santa Margarita Road SB,,35.42910582,-120.60639470,smatas,,0,,0,,,,
040,,El Camino Real at Solano Avenue NB,,35.47182600,-120.65317554,smatas,,0,,0,,,,
5200,,El Camino Real at Traffic Way NB,,35.48962071,-120.67059070,smatas,,0,,0,,,,
5206,,El Camino Real at Twin Oaks Apartments,,35.49200114,-120.67497075,smatas,,0,,0,,,,
052,,El Camino Real at West Mall SB,,35.48914025,-120.67019910,smatas,,0,,0,,,,
NC845,,El Camino Real/Del Rio NB,,35.51331482,-120.69729745,smatas,,0,,0,,,,
NC745,,El Camino Real/Del Rio SB,,35.51293712,-120.69742352,smatas,,0,,0,,,,
041,,El Camino Real/Palomar Avenue NB,,35.47533230,-120.65468790,smatas,,0,,0,,,,
718,,Elm Street at Fair Oaks Avenue,,35.11257700,-120.60042600,pisgrov,,0,,0,,,,
10522633,,Fair Oaks at S. Halcyon (WB),,35.11276651,-120.59137627,pisgrov,,0,,0,,,,
10522628,,Fair Oaks at Traffic Way (EB),,35.11954423,-120.57701052,pisgrov,,0,,0,,,,
10522637,,Fair Oaks at Valley Road (WB),,35.11631235,-120.58286771,pisgrov,,0,,0,,,,
173,,Fair Oaks Avenue @ Arroyo Grande High School (EB),,35.11699600,-120.58142800,pisgrov,,0,,0,,,,
172,,Fair Oaks Avenue @ S. Halcyon Rd. (EB),,35.11261600,-120.59134300,pisgrov,,0,,1,,,,
10211943,,Fontana and Linne,,35.61355269,-120.65043926,temparo,,0,,0,,,,
prC_oak_1,,Gateway Center 1st and Oak (eastbound),,35.61482481,-120.69263846,temparo,,0,,0,,,,
